year,ens,rcp,ship_type,num_months
2080,ens10,2p6,1AS,7
2080,ens10,8p5,1A,11
2080,ens10,8p5,1AS,12
2080,ens11,2p6,1A,6
2080,ens11,2p6,1AS,8
2080,ens11,8p5,1A,7
2080,ens11,8p5,1AS,9
2080,ens12,2p6,1A,4
2080,ens12,2p6,1AS,7
2080,ens12,8p5,1A,11
2080,ens12,8p5,1AS,12
2080,ens13,2p6,1A,3
2080,ens13,2p6,1AS,4
2080,ens13,8p5,1A,7
2080,ens13,8p5,1AS,10
2080,ens2,2p6,1A,2
2080,ens2,2p6,1AS,2
2080,ens2,8p5,1A,8
2080,ens2,8p5,1AS,10
2080,ens3,2p6,1A,5
2080,ens3,2p6,1AS,7
2080,ens3,8p5,1A,7
2080,ens3,8p5,1AS,8
2080,ens4,2p6,1A,4
2080,ens4,2p6,1AS,8
2080,ens4,8p5,1A,11
2080,ens4,8p5,1AS,12
2080,ens5,2p6,1A,7
2080,ens5,2p6,1AS,9
2080,ens5,8p5,1A,8
2080,ens5,8p5,1AS,8
2080,ens6,2p6,1A,5
2080,ens6,2p6,1AS,7
2080,ens6,8p5,1A,7
2080,ens6,8p5,1AS,9
2080,ens7,2p6,1A,7
2080,ens7,2p6,1AS,8
2080,ens7,8p5,1A,12
2080,ens7,8p5,1AS,12
2080,ens8,2p6,1A,5
2080,ens8,2p6,1AS,7
2080,ens8,8p5,1A,11
2080,ens8,8p5,1AS,12
2080,ens9,2p6,1A,6
2080,ens9,2p6,1AS,7
2080,ens9,8p5,1A,12
2080,ens9,8p5,1AS,12
2081,ens1,2p6,1A,4
2081,ens1,2p6,1AS,6
2081,ens1,8p5,1A,9
2081,ens1,8p5,1AS,11
2081,ens10,2p6,1A,5
2081,ens10,2p6,1AS,7
2081,ens10,8p5,1A,8
2081,ens10,8p5,1AS,12
2081,ens11,2p6,1A,6
2081,ens11,2p6,1AS,9
2081,ens11,8p5,1A,8
2081,ens11,8p5,1AS,11
2081,ens12,2p6,1A,4
2081,ens12,2p6,1AS,6
2081,ens12,8p5,1A,12
2081,ens12,8p5,1AS,12
2081,ens13,2p6,1A,2
2081,ens13,2p6,1AS,2
2081,ens13,8p5,1A,6
2081,ens13,8p5,1AS,10
2081,ens2,2p6,1A,4
2081,ens2,2p6,1AS,4
2081,ens2,8p5,1A,6
2081,ens2,8p5,1AS,9
2081,ens3,2p6,1A,7
2081,ens3,2p6,1AS,11
2081,ens3,8p5,1A,7
2081,ens3,8p5,1AS,7
2081,ens4,2p6,1A,6
2081,ens4,2p6,1AS,8
2081,ens4,8p5,1A,9
2081,ens4,8p5,1AS,11
2081,ens5,2p6,1A,5
2081,ens5,2p6,1AS,7
2081,ens5,8p5,1A,7
2081,ens5,8p5,1AS,7
2081,ens6,2p6,1A,6
2081,ens6,2p6,1AS,8
2081,ens6,8p5,1A,8
2081,ens6,8p5,1AS,10
2081,ens7,2p6,1A,5
2081,ens7,2p6,1AS,10
2081,ens7,8p5,1A,9
2081,ens7,8p5,1AS,12
2081,ens8,2p6,1A,6
2081,ens8,2p6,1AS,7
2081,ens8,8p5,1A,12
2081,ens8,8p5,1AS,12
2081,ens9,2p6,1A,7
2081,ens9,2p6,1AS,8
2081,ens9,8p5,1A,12
2081,ens9,8p5,1AS,12
2082,ens1,2p6,1A,7
2082,ens1,2p6,1AS,8
2082,ens1,8p5,1A,9
2082,ens1,8p5,1AS,10
2082,ens10,2p6,1A,6
2082,ens10,2p6,1AS,8
2082,ens10,8p5,1A,8
2082,ens10,8p5,1AS,12
2082,ens11,2p6,1A,6
2082,ens11,2p6,1AS,8
2082,ens11,8p5,1A,9
2082,ens11,8p5,1AS,12
2082,ens12,2p6,1A,4
2082,ens12,2p6,1AS,5
2082,ens12,8p5,1A,9
2082,ens12,8p5,1AS,12
2082,ens13,2p6,1A,2
2082,ens13,2p6,1AS,2
2082,ens13,8p5,1A,6
2082,ens13,8p5,1AS,7
2082,ens2,2p6,1A,2
2082,ens2,2p6,1AS,3
2082,ens2,8p5,1A,7
2082,ens2,8p5,1AS,12
2082,ens3,2p6,1A,7
2082,ens3,2p6,1AS,9
2082,ens3,8p5,1A,7
2082,ens3,8p5,1AS,7
2082,ens4,2p6,1A,5
2082,ens4,2p6,1AS,6
2082,ens4,8p5,1A,9
2082,ens4,8p5,1AS,12
2082,ens5,2p6,1A,6
2082,ens5,2p6,1AS,8
2082,ens5,8p5,1A,9
2082,ens5,8p5,1AS,11
2082,ens6,2p6,1A,7
2082,ens6,2p6,1AS,9
2082,ens6,8p5,1A,6
2082,ens6,8p5,1AS,10
2082,ens7,2p6,1A,5
2082,ens7,2p6,1AS,6
2082,ens7,8p5,1A,10
2082,ens7,8p5,1AS,12
2082,ens8,2p6,1A,5
2082,ens8,2p6,1AS,6
2082,ens8,8p5,1A,10
2082,ens8,8p5,1AS,11
2082,ens9,2p6,1A,5
2082,ens9,2p6,1AS,7
2082,ens9,8p5,1A,12
2082,ens9,8p5,1AS,12
2083,ens1,2p6,1A,6
2083,ens1,2p6,1AS,8
2083,ens1,8p5,1A,9
2083,ens1,8p5,1AS,11
2083,ens10,2p6,1A,5
2083,ens10,2p6,1AS,7
2083,ens10,8p5,1A,7
2083,ens10,8p5,1AS,9
2083,ens11,2p6,1A,6
2083,ens11,2p6,1AS,8
2083,ens11,8p5,1A,8
2083,ens11,8p5,1AS,11
2083,ens12,2p6,1A,4
2083,ens12,2p6,1AS,5
2083,ens12,8p5,1A,9
2083,ens12,8p5,1AS,12
2083,ens13,2p6,1A,2
2083,ens13,2p6,1AS,3
2083,ens13,8p5,1A,6
2083,ens13,8p5,1AS,11
2083,ens2,2p6,1A,2
2083,ens2,2p6,1AS,3
2083,ens2,8p5,1A,9
2083,ens2,8p5,1AS,12
2083,ens3,2p6,1A,5
2083,ens3,2p6,1AS,9
2083,ens3,8p5,1A,6
2083,ens3,8p5,1AS,7
2083,ens4,2p6,1A,6
2083,ens4,2p6,1AS,8
2083,ens4,8p5,1A,10
2083,ens4,8p5,1AS,11
2083,ens5,2p6,1A,6
2083,ens5,2p6,1AS,10
2083,ens5,8p5,1A,7
2083,ens5,8p5,1AS,7
2083,ens6,2p6,1A,5
2083,ens6,2p6,1AS,7
2083,ens6,8p5,1A,8
2083,ens6,8p5,1AS,12
2083,ens7,2p6,1A,4
2083,ens7,2p6,1AS,9
2083,ens7,8p5,1A,12
2083,ens7,8p5,1AS,12
2083,ens8,2p6,1A,5
2083,ens8,2p6,1AS,8
2083,ens8,8p5,1A,10
2083,ens8,8p5,1AS,12
2083,ens9,2p6,1A,5
2083,ens9,2p6,1AS,8
2083,ens9,8p5,1A,10
2083,ens9,8p5,1AS,12
2084,ens1,2p6,1A,5
2084,ens1,2p6,1AS,5
2084,ens1,8p5,1A,8
2084,ens1,8p5,1AS,11
2084,ens10,2p6,1A,5
2084,ens10,2p6,1AS,8
2084,ens10,8p5,1A,8
2084,ens10,8p5,1AS,11
2084,ens11,2p6,1A,6
2084,ens11,2p6,1AS,9
2084,ens11,8p5,1A,10
2084,ens11,8p5,1AS,11
2084,ens12,2p6,1A,5
2084,ens12,2p6,1AS,5
2084,ens12,8p5,1A,11
2084,ens12,8p5,1AS,12
2084,ens13,2p6,1A,3
2084,ens13,2p6,1AS,3
2084,ens13,8p5,1A,7
2084,ens13,8p5,1AS,11
2084,ens2,2p6,1A,4
2084,ens2,2p6,1AS,4
2084,ens2,8p5,1A,9
2084,ens2,8p5,1AS,9
2084,ens3,2p6,1A,6
2084,ens3,2p6,1AS,9
2084,ens3,8p5,1A,7
2084,ens3,8p5,1AS,7
2084,ens4,2p6,1A,6
2084,ens4,2p6,1AS,7
2084,ens4,8p5,1A,9
2084,ens4,8p5,1AS,12
2084,ens5,2p6,1A,7
2084,ens5,2p6,1AS,9
2084,ens5,8p5,1A,9
2084,ens5,8p5,1AS,10
2084,ens6,2p6,1A,4
2084,ens6,2p6,1AS,5
2084,ens6,8p5,1A,8
2084,ens6,8p5,1AS,9
2084,ens7,2p6,1A,5
2084,ens7,2p6,1AS,7
2084,ens7,8p5,1A,11
2084,ens7,8p5,1AS,12
2084,ens8,2p6,1A,5
2084,ens8,2p6,1AS,8
2084,ens8,8p5,1A,11
2084,ens8,8p5,1AS,12
2084,ens9,2p6,1A,6
2084,ens9,2p6,1AS,7
2084,ens9,8p5,1A,10
2084,ens9,8p5,1AS,12
2085,ens1,2p6,1A,5
2085,ens1,2p6,1AS,6
2085,ens1,8p5,1A,8
2085,ens1,8p5,1AS,8
2085,ens10,2p6,1A,5
2085,ens10,2p6,1AS,8
2085,ens10,8p5,1A,9
2085,ens10,8p5,1AS,12
2085,ens11,2p6,1A,8
2085,ens11,2p6,1AS,9
2085,ens11,8p5,1A,10
2085,ens11,8p5,1AS,11
2085,ens12,2p6,1A,5
2085,ens12,2p6,1AS,7
2085,ens12,8p5,1A,12
2085,ens12,8p5,1AS,12
2085,ens13,2p6,1A,4
2085,ens13,2p6,1AS,4
2085,ens13,8p5,1A,7
2085,ens13,8p5,1AS,9
2085,ens2,2p6,1A,4
2085,ens2,2p6,1AS,5
2085,ens2,8p5,1A,9
2085,ens2,8p5,1AS,9
2085,ens3,2p6,1A,4
2085,ens3,2p6,1AS,6
2085,ens3,8p5,1A,9
2085,ens3,8p5,1AS,11
2085,ens4,2p6,1A,3
2085,ens4,2p6,1AS,8
2085,ens4,8p5,1A,11
2085,ens4,8p5,1AS,12
2085,ens5,2p6,1A,6
2085,ens5,2p6,1AS,8
2085,ens5,8p5,1A,8
2085,ens5,8p5,1AS,9
2085,ens6,2p6,1A,5
2085,ens6,2p6,1AS,6
2085,ens6,8p5,1A,9
2085,ens6,8p5,1AS,11
2085,ens7,2p6,1A,6
2085,ens7,2p6,1AS,9
2085,ens7,8p5,1A,12
2085,ens7,8p5,1AS,12
2085,ens8,2p6,1A,6
2085,ens8,2p6,1AS,7
2085,ens8,8p5,1A,12
2085,ens8,8p5,1AS,12
2085,ens9,2p6,1A,6
2085,ens9,2p6,1AS,6
2085,ens9,8p5,1A,12
2085,ens9,8p5,1AS,12
2086,ens1,2p6,1A,5
2086,ens1,2p6,1AS,6
2086,ens1,8p5,1A,11
2086,ens1,8p5,1AS,12
2086,ens10,2p6,1A,5
2086,ens10,2p6,1AS,8
2086,ens10,8p5,1A,10
2086,ens10,8p5,1AS,12
2086,ens11,2p6,1A,6
2086,ens11,2p6,1AS,9
2086,ens11,8p5,1A,12
2086,ens11,8p5,1AS,12
2086,ens12,2p6,1A,5
2086,ens12,2p6,1AS,6
2086,ens12,8p5,1A,12
2086,ens12,8p5,1AS,12
2086,ens13,2p6,1A,2
2086,ens13,2p6,1AS,2
2086,ens13,8p5,1A,6
2086,ens13,8p5,1AS,12
2086,ens2,2p6,1A,4
2086,ens2,2p6,1AS,5
2086,ens2,8p5,1A,12
2086,ens2,8p5,1AS,12
2086,ens3,2p6,1A,7
2086,ens3,2p6,1AS,10
2086,ens3,8p5,1A,9
2086,ens3,8p5,1AS,10
2086,ens4,2p6,1A,4
2086,ens4,2p6,1AS,6
2086,ens4,8p5,1A,12
2086,ens4,8p5,1AS,12
2086,ens5,2p6,1A,5
2086,ens5,2p6,1AS,6
2086,ens5,8p5,1A,9
2086,ens5,8p5,1AS,12
2086,ens6,2p6,1A,6
2086,ens6,2p6,1AS,7
2086,ens6,8p5,1A,8
2086,ens6,8p5,1AS,11
2086,ens7,2p6,1A,6
2086,ens7,2p6,1AS,8
2086,ens7,8p5,1A,12
2086,ens7,8p5,1AS,12
2086,ens8,2p6,1A,5
2086,ens8,2p6,1AS,7
2086,ens8,8p5,1A,12
2086,ens8,8p5,1AS,12
2086,ens9,2p6,1A,5
2086,ens9,2p6,1AS,6
2086,ens9,8p5,1A,12
2086,ens9,8p5,1AS,12
2087,ens1,2p6,1A,6
2087,ens1,2p6,1AS,7
2087,ens1,8p5,1A,11
2087,ens1,8p5,1AS,12
2087,ens10,2p6,1A,5
2087,ens10,2p6,1AS,7
2087,ens10,8p5,1A,12
2087,ens10,8p5,1AS,12
2087,ens11,2p6,1A,6
2087,ens11,2p6,1AS,8
2087,ens11,8p5,1A,11
2087,ens11,8p5,1AS,11
2087,ens12,2p6,1A,5
2087,ens12,2p6,1AS,7
2087,ens12,8p5,1A,12
2087,ens12,8p5,1AS,12
2087,ens13,2p6,1A,3
2087,ens13,2p6,1AS,3
2087,ens13,8p5,1A,6
2087,ens13,8p5,1AS,11
2087,ens2,2p6,1A,3
2087,ens2,2p6,1AS,4
2087,ens2,8p5,1A,9
2087,ens2,8p5,1AS,12
2087,ens3,2p6,1A,6
2087,ens3,2p6,1AS,10
2087,ens3,8p5,1A,11
2087,ens3,8p5,1AS,11
2087,ens4,2p6,1A,5
2087,ens4,2p6,1AS,8
2087,ens4,8p5,1A,12
2087,ens4,8p5,1AS,12
2087,ens5,2p6,1A,5
2087,ens5,2p6,1AS,6
2087,ens5,8p5,1A,10
2087,ens5,8p5,1AS,10
2087,ens6,2p6,1A,4
2087,ens6,2p6,1AS,6
2087,ens6,8p5,1A,8
2087,ens6,8p5,1AS,11
2087,ens7,2p6,1A,6
2087,ens7,2p6,1AS,8
2087,ens7,8p5,1A,12
2087,ens7,8p5,1AS,12
2087,ens8,2p6,1A,5
2087,ens8,2p6,1AS,8
2087,ens8,8p5,1A,10
2087,ens8,8p5,1AS,11
2087,ens9,2p6,1A,4
2087,ens9,2p6,1AS,7
2087,ens9,8p5,1A,12
2087,ens9,8p5,1AS,12
2088,ens1,2p6,1A,5
2088,ens1,2p6,1AS,7
2088,ens1,8p5,1A,12
2088,ens1,8p5,1AS,12
2088,ens10,2p6,1A,5
2088,ens10,2p6,1AS,6
2088,ens10,8p5,1A,12
2088,ens10,8p5,1AS,12
2088,ens11,2p6,1A,6
2088,ens11,2p6,1AS,8
2088,ens11,8p5,1A,11
2088,ens11,8p5,1AS,12
2088,ens12,2p6,1A,5
2088,ens12,2p6,1AS,7
2088,ens12,8p5,1A,12
2088,ens12,8p5,1AS,12
2088,ens13,2p6,1A,4
2088,ens13,2p6,1AS,5
2088,ens13,8p5,1A,9
2088,ens13,8p5,1AS,11
2088,ens2,2p6,1A,3
2088,ens2,2p6,1AS,3
2088,ens2,8p5,1A,9
2088,ens2,8p5,1AS,11
2088,ens3,2p6,1A,5
2088,ens3,2p6,1AS,9
2088,ens3,8p5,1A,11
2088,ens3,8p5,1AS,12
2088,ens4,2p6,1A,5
2088,ens4,2p6,1AS,7
2088,ens4,8p5,1A,12
2088,ens4,8p5,1AS,12
2088,ens5,2p6,1A,6
2088,ens5,2p6,1AS,9
2088,ens5,8p5,1A,10
2088,ens5,8p5,1AS,11
2088,ens6,2p6,1A,5
2088,ens6,2p6,1AS,6
2088,ens6,8p5,1A,11
2088,ens6,8p5,1AS,12
2088,ens7,2p6,1A,6
2088,ens7,2p6,1AS,8
2088,ens7,8p5,1A,12
2088,ens7,8p5,1AS,12
2088,ens8,2p6,1A,5
2088,ens8,2p6,1AS,8
2088,ens8,8p5,1A,12
2088,ens8,8p5,1AS,12
2088,ens9,2p6,1A,5
2088,ens9,2p6,1AS,6
2088,ens9,8p5,1A,9
2088,ens9,8p5,1AS,11
2089,ens1,2p6,1A,4
2089,ens1,2p6,1AS,6
2089,ens1,8p5,1A,12
2089,ens1,8p5,1AS,12
2089,ens10,2p6,1A,5
2089,ens10,2p6,1AS,7
2089,ens10,8p5,1A,12
2089,ens10,8p5,1AS,12
2089,ens11,2p6,1A,6
2089,ens11,2p6,1AS,8
2089,ens11,8p5,1A,12
2089,ens11,8p5,1AS,12
2089,ens12,2p6,1A,5
2089,ens12,2p6,1AS,7
2089,ens12,8p5,1A,12
2089,ens12,8p5,1AS,12
2089,ens13,2p6,1A,2
2089,ens13,2p6,1AS,3
2089,ens13,8p5,1A,6
2089,ens13,8p5,1AS,11
2089,ens2,2p6,1A,3
2089,ens2,2p6,1AS,3
2089,ens2,8p5,1A,11
2089,ens2,8p5,1AS,12
2089,ens3,2p6,1A,6
2089,ens3,2p6,1AS,8
2089,ens3,8p5,1A,10
2089,ens3,8p5,1AS,11
2089,ens4,2p6,1A,5
2089,ens4,2p6,1AS,6
2089,ens4,8p5,1A,12
2089,ens4,8p5,1AS,12
2089,ens5,2p6,1A,7
2089,ens5,2p6,1AS,7
2089,ens5,8p5,1A,8
2089,ens5,8p5,1AS,8
2089,ens6,2p6,1A,5
2089,ens6,2p6,1AS,7
2089,ens6,8p5,1A,7
2089,ens6,8p5,1AS,10
2089,ens7,2p6,1A,6
2089,ens7,2p6,1AS,9
2089,ens7,8p5,1A,12
2089,ens7,8p5,1AS,12
2089,ens8,2p6,1A,6
2089,ens8,2p6,1AS,8
2089,ens8,8p5,1A,12
2089,ens8,8p5,1AS,12
2089,ens9,2p6,1A,6
2089,ens9,2p6,1AS,7
2089,ens9,8p5,1A,12
2089,ens9,8p5,1AS,12
2090,ens1,2p6,1A,3
2090,ens1,2p6,1AS,4
2090,ens1,8p5,1A,10
2090,ens1,8p5,1AS,11
2090,ens10,2p6,1A,5
2090,ens10,2p6,1AS,9
2090,ens10,8p5,1A,11
2090,ens10,8p5,1AS,12
2090,ens11,2p6,1A,5
2090,ens11,2p6,1AS,7
2090,ens11,8p5,1A,11
2090,ens11,8p5,1AS,12
2090,ens12,2p6,1A,5
2090,ens12,2p6,1AS,7
2090,ens12,8p5,1A,11
2090,ens12,8p5,1AS,12
2090,ens13,2p6,1A,2
2090,ens13,2p6,1AS,2
2090,ens13,8p5,1A,6
2090,ens13,8p5,1AS,10
2090,ens2,2p6,1A,2
2090,ens2,2p6,1AS,2
2090,ens2,8p5,1A,11
2090,ens2,8p5,1AS,12
2090,ens3,2p6,1A,3
2090,ens3,2p6,1AS,4
2090,ens3,8p5,1A,7
2090,ens3,8p5,1AS,8
2090,ens4,2p6,1A,6
2090,ens4,2p6,1AS,6
2090,ens4,8p5,1A,12
2090,ens4,8p5,1AS,12
2090,ens5,2p6,1A,7
2090,ens5,2p6,1AS,10
2090,ens5,8p5,1A,10
2090,ens5,8p5,1AS,11
2090,ens6,2p6,1A,5
2090,ens6,2p6,1AS,8
2090,ens6,8p5,1A,7
2090,ens6,8p5,1AS,8
2090,ens7,2p6,1A,6
2090,ens7,2p6,1AS,8
2090,ens7,8p5,1A,12
2090,ens7,8p5,1AS,12
2090,ens8,2p6,1A,5
2090,ens8,2p6,1AS,6
2090,ens8,8p5,1A,11
2090,ens8,8p5,1AS,12
2090,ens9,2p6,1A,6
2090,ens9,2p6,1AS,7
2090,ens9,8p5,1A,12
2090,ens9,8p5,1AS,12
2091,ens1,2p6,1A,5
2091,ens1,2p6,1AS,6
2091,ens1,8p5,1A,9
2091,ens1,8p5,1AS,9
2091,ens10,2p6,1A,5
2091,ens10,2p6,1AS,8
2091,ens10,8p5,1A,12
2091,ens10,8p5,1AS,12
2091,ens11,2p6,1A,5
2091,ens11,2p6,1AS,8
2091,ens11,8p5,1A,10
2091,ens11,8p5,1AS,12
2091,ens12,2p6,1A,5
2091,ens12,2p6,1AS,7
2091,ens12,8p5,1A,11
2091,ens12,8p5,1AS,12
2091,ens13,2p6,1A,2
2091,ens13,2p6,1AS,3
2091,ens13,8p5,1A,7
2091,ens13,8p5,1AS,10
2091,ens2,2p6,1A,3
2091,ens2,2p6,1AS,3
2091,ens2,8p5,1A,10
2091,ens2,8p5,1AS,10
2091,ens3,2p6,1A,5
2091,ens3,2p6,1AS,9
2091,ens3,8p5,1A,10
2091,ens3,8p5,1AS,11
2091,ens4,2p6,1A,5
2091,ens4,2p6,1AS,6
2091,ens4,8p5,1A,12
2091,ens4,8p5,1AS,12
2091,ens5,2p6,1A,6
2091,ens5,2p6,1AS,8
2091,ens5,8p5,1A,9
2091,ens5,8p5,1AS,9
2091,ens6,2p6,1A,6
2091,ens6,2p6,1AS,6
2091,ens6,8p5,1A,10
2091,ens6,8p5,1AS,10
2091,ens7,2p6,1A,3
2091,ens7,2p6,1AS,5
2091,ens7,8p5,1A,12
2091,ens7,8p5,1AS,12
2091,ens8,2p6,1A,6
2091,ens8,2p6,1AS,8
2091,ens8,8p5,1A,12
2091,ens8,8p5,1AS,12
2091,ens9,2p6,1A,6
2091,ens9,2p6,1AS,7
2091,ens9,8p5,1A,12
2091,ens9,8p5,1AS,12
2092,ens1,2p6,1A,7
2092,ens1,2p6,1AS,7
2092,ens1,8p5,1A,11
2092,ens1,8p5,1AS,11
2092,ens10,2p6,1A,5
2092,ens10,2p6,1AS,8
2092,ens10,8p5,1A,12
2092,ens10,8p5,1AS,12
2092,ens11,2p6,1A,6
2092,ens11,2p6,1AS,8
2092,ens11,8p5,1A,11
2092,ens11,8p5,1AS,12
2092,ens12,2p6,1A,5
2092,ens12,2p6,1AS,7
2092,ens12,8p5,1A,10
2092,ens12,8p5,1AS,12
2092,ens13,2p6,1A,4
2092,ens13,2p6,1AS,4
2092,ens13,8p5,1A,7
2092,ens13,8p5,1AS,9
2092,ens2,2p6,1A,4
2092,ens2,2p6,1AS,5
2092,ens2,8p5,1A,9
2092,ens2,8p5,1AS,9
2092,ens3,2p6,1A,4
2092,ens3,2p6,1AS,5
2092,ens3,8p5,1A,8
2092,ens3,8p5,1AS,9
2092,ens4,2p6,1A,4
2092,ens4,2p6,1AS,6
2092,ens4,8p5,1A,9
2092,ens4,8p5,1AS,11
2092,ens5,2p6,1A,6
2092,ens5,2p6,1AS,6
2092,ens5,8p5,1A,8
2092,ens5,8p5,1AS,10
2092,ens6,2p6,1A,5
2092,ens6,2p6,1AS,7
2092,ens6,8p5,1A,9
2092,ens6,8p5,1AS,11
2092,ens7,2p6,1A,6
2092,ens7,2p6,1AS,7
2092,ens7,8p5,1A,12
2092,ens7,8p5,1AS,12
2092,ens8,2p6,1A,6
2092,ens8,2p6,1AS,8
2092,ens8,8p5,1A,12
2092,ens8,8p5,1AS,12
2092,ens9,2p6,1A,6
2092,ens9,2p6,1AS,6
2092,ens9,8p5,1A,11
2092,ens9,8p5,1AS,12
2093,ens1,2p6,1A,6
2093,ens1,2p6,1AS,8
2093,ens1,8p5,1A,9
2093,ens1,8p5,1AS,11
2093,ens10,2p6,1A,4
2093,ens10,2p6,1AS,8
2093,ens10,8p5,1A,12
2093,ens10,8p5,1AS,12
2093,ens11,2p6,1A,4
2093,ens11,2p6,1AS,8
2093,ens11,8p5,1A,11
2093,ens11,8p5,1AS,11
2093,ens12,2p6,1A,5
2093,ens12,2p6,1AS,7
2093,ens12,8p5,1A,12
2093,ens12,8p5,1AS,12
2093,ens13,2p6,1A,3
2093,ens13,2p6,1AS,3
2093,ens13,8p5,1A,7
2093,ens13,8p5,1AS,9
2093,ens2,2p6,1A,3
2093,ens2,2p6,1AS,4
2093,ens2,8p5,1A,9
2093,ens2,8p5,1AS,9
2093,ens3,2p6,1A,4
2093,ens3,2p6,1AS,6
2093,ens3,8p5,1A,12
2093,ens3,8p5,1AS,12
2093,ens4,2p6,1A,2
2093,ens4,2p6,1AS,4
2093,ens4,8p5,1A,12
2093,ens4,8p5,1AS,12
2093,ens5,2p6,1A,6
2093,ens5,2p6,1AS,7
2093,ens5,8p5,1A,8
2093,ens5,8p5,1AS,9
2093,ens6,2p6,1A,5
2093,ens6,2p6,1AS,7
2093,ens6,8p5,1A,9
2093,ens6,8p5,1AS,11
2093,ens7,2p6,1A,6
2093,ens7,2p6,1AS,8
2093,ens7,8p5,1A,12
2093,ens7,8p5,1AS,12
2093,ens8,2p6,1A,6
2093,ens8,2p6,1AS,9
2093,ens8,8p5,1A,12
2093,ens8,8p5,1AS,12
2093,ens9,2p6,1A,6
2093,ens9,2p6,1AS,7
2093,ens9,8p5,1A,12
2093,ens9,8p5,1AS,12
2094,ens1,2p6,1A,5
2094,ens1,2p6,1AS,7
2094,ens1,8p5,1A,9
2094,ens1,8p5,1AS,10
2094,ens10,2p6,1A,5
2094,ens10,2p6,1AS,7
2094,ens10,8p5,1A,12
2094,ens10,8p5,1AS,12
2094,ens11,2p6,1A,6
2094,ens11,2p6,1AS,8
2094,ens11,8p5,1A,12
2094,ens11,8p5,1AS,12
2094,ens12,2p6,1A,5
2094,ens12,2p6,1AS,5
2094,ens12,8p5,1A,12
2094,ens12,8p5,1AS,12
2094,ens13,2p6,1A,2
2094,ens13,2p6,1AS,2
2094,ens13,8p5,1A,8
2094,ens13,8p5,1AS,10
2094,ens2,2p6,1A,3
2094,ens2,2p6,1AS,4
2094,ens2,8p5,1A,11
2094,ens2,8p5,1AS,12
2094,ens3,2p6,1A,6
2094,ens3,2p6,1AS,8
2094,ens3,8p5,1A,12
2094,ens3,8p5,1AS,12
2094,ens4,2p6,1A,5
2094,ens4,2p6,1AS,7
2094,ens4,8p5,1A,12
2094,ens4,8p5,1AS,12
2094,ens5,2p6,1A,6
2094,ens5,2p6,1AS,8
2094,ens5,8p5,1A,10
2094,ens5,8p5,1AS,10
2094,ens6,2p6,1A,3
2094,ens6,2p6,1AS,6
2094,ens6,8p5,1A,11
2094,ens6,8p5,1AS,12
2094,ens7,2p6,1A,7
2094,ens7,2p6,1AS,8
2094,ens7,8p5,1A,11
2094,ens7,8p5,1AS,12
2094,ens8,2p6,1A,3
2094,ens8,2p6,1AS,7
2094,ens8,8p5,1A,12
2094,ens8,8p5,1AS,12
2094,ens9,2p6,1A,7
2094,ens9,2p6,1AS,7
2094,ens9,8p5,1A,11
2094,ens9,8p5,1AS,12
2095,ens1,2p6,1A,6
2095,ens1,2p6,1AS,7
2095,ens1,8p5,1A,12
2095,ens1,8p5,1AS,12
2095,ens10,2p6,1A,5
2095,ens10,2p6,1AS,8
2095,ens10,8p5,1A,12
2095,ens10,8p5,1AS,12
2095,ens11,2p6,1A,6
2095,ens11,2p6,1AS,9
2095,ens11,8p5,1A,12
2095,ens11,8p5,1AS,12
2095,ens12,2p6,1A,5
2095,ens12,2p6,1AS,7
2095,ens12,8p5,1A,12
2095,ens12,8p5,1AS,12
2095,ens13,2p6,1A,4
2095,ens13,2p6,1AS,4
2095,ens13,8p5,1A,8
2095,ens13,8p5,1AS,12
2095,ens2,2p6,1A,4
2095,ens2,2p6,1AS,5
2095,ens2,8p5,1A,9
2095,ens2,8p5,1AS,10
2095,ens3,2p6,1A,8
2095,ens3,2p6,1AS,10
2095,ens3,8p5,1A,12
2095,ens3,8p5,1AS,12
2095,ens4,2p6,1A,6
2095,ens4,2p6,1AS,8
2095,ens4,8p5,1A,12
2095,ens4,8p5,1AS,12
2095,ens5,2p6,1A,6
2095,ens5,2p6,1AS,10
2095,ens5,8p5,1A,8
2095,ens5,8p5,1AS,8
2095,ens6,2p6,1A,4
2095,ens6,2p6,1AS,6
2095,ens6,8p5,1A,12
2095,ens6,8p5,1AS,12
2095,ens7,2p6,1A,5
2095,ens7,2p6,1AS,9
2095,ens7,8p5,1A,12
2095,ens7,8p5,1AS,12
2095,ens8,2p6,1A,4
2095,ens8,2p6,1AS,7
2095,ens8,8p5,1A,12
2095,ens8,8p5,1AS,12
2095,ens9,2p6,1A,6
2095,ens9,2p6,1AS,6
2095,ens9,8p5,1A,12
2095,ens9,8p5,1AS,12
2096,ens1,2p6,1A,5
2096,ens1,2p6,1AS,6
2096,ens1,8p5,1A,12
2096,ens1,8p5,1AS,12
2096,ens10,2p6,1A,4
2096,ens10,2p6,1AS,7
2096,ens10,8p5,1A,12
2096,ens10,8p5,1AS,12
2096,ens11,2p6,1A,7
2096,ens11,2p6,1AS,9
2096,ens11,8p5,1A,12
2096,ens11,8p5,1AS,12
2096,ens12,2p6,1A,4
2096,ens12,2p6,1AS,6
2096,ens12,8p5,1A,11
2096,ens12,8p5,1AS,12
2096,ens13,2p6,1A,2
2096,ens13,2p6,1AS,2
2096,ens13,8p5,1A,7
2096,ens13,8p5,1AS,10
