year,scen,ens,rcp,usd_rub,ship_type,dir,value
2087,Ref,ens8,2p6,base,1AS,West,8.353348322483816
2087,Ref,ens8,2p6,discounted,1A,East,4.706345919082571
2087,Ref,ens8,2p6,discounted,1A,West,10.307208543284261
2087,Ref,ens8,2p6,discounted,1AS,East,7.733609751608596
2087,Ref,ens8,2p6,discounted,1AS,West,8.108188255507462
2087,Ref,ens8,2p6,high,1A,East,4.632789479948874
2087,Ref,ens8,2p6,high,1A,West,10.380764982417958
2087,Ref,ens8,2p6,high,1AS,East,7.542937166846925
2087,Ref,ens8,2p6,high,1AS,West,8.298860840269134
2087,Ref,ens8,2p6,low,1A,East,4.483115244342073
2087,Ref,ens8,2p6,low,1A,West,10.530439218024759
2087,Ref,ens8,2p6,low,1AS,East,7.087739739703176
2087,Ref,ens8,2p6,low,1AS,West,8.754058267412884
2087,Ref,ens8,8p5,base,1A,East,19.683270750885878
2087,Ref,ens8,8p5,base,1A,West,14.129551517118143
2087,Ref,ens8,8p5,base,1AS,East,21.527505168814493
2087,Ref,ens8,8p5,base,1AS,West,12.535218282835839
2087,Ref,ens8,8p5,discounted,1A,East,19.963276887609926
2087,Ref,ens8,8p5,discounted,1A,West,13.849545380394096
2087,Ref,ens8,8p5,discounted,1AS,East,21.905344846099112
2087,Ref,ens8,8p5,discounted,1AS,West,12.157378605551218
2087,Ref,ens8,8p5,high,1A,East,19.743046645180513
2087,Ref,ens8,8p5,high,1A,West,14.06977562282351
2087,Ref,ens8,8p5,high,1AS,East,21.608570782536102
2087,Ref,ens8,8p5,high,1AS,West,12.454152669114226
2087,Ref,ens8,8p5,low,1A,East,19.241416227948747
2087,Ref,ens8,8p5,low,1A,West,14.571406040055276
2087,Ref,ens8,8p5,low,1AS,East,20.9204309137788
2087,Ref,ens8,8p5,low,1AS,West,13.142292537871528
2087,Ref,ens9,2p6,base,1A,East,4.838087951110571
2087,Ref,ens9,2p6,base,1A,West,14.951307656897601
2087,Ref,ens9,2p6,base,1AS,East,8.738395126715986
2087,Ref,ens9,2p6,base,1AS,West,12.216465595253439
2087,Ref,ens9,2p6,discounted,1A,East,4.8951974253707435
2087,Ref,ens9,2p6,discounted,1A,West,14.89419818263743
2087,Ref,ens9,2p6,discounted,1AS,East,8.859310427115968
2087,Ref,ens9,2p6,discounted,1AS,West,12.095550294853457
2087,Ref,ens9,2p6,high,1A,East,4.863717911986245
2087,Ref,ens9,2p6,high,1A,West,14.925677696021928
2087,Ref,ens9,2p6,high,1AS,East,8.797490766568458
2087,Ref,ens9,2p6,high,1AS,West,12.157369955400965
2087,Ref,ens9,2p6,low,1A,East,4.647823275951926
2087,Ref,ens9,2p6,low,1A,West,15.141572332056247
2087,Ref,ens9,2p6,low,1AS,East,8.29626208582781
2087,Ref,ens9,2p6,low,1AS,West,12.658598636141615
2087,Ref,ens9,8p5,base,1A,East,23.79035787945566
2087,Ref,ens9,8p5,base,1A,West,14.077887880822534
2087,Ref,ens9,8p5,base,1AS,East,25.05106456920165
2087,Ref,ens9,8p5,base,1AS,West,12.817181191076543
2087,Ref,ens9,8p5,discounted,1A,East,24.110622685852523
2087,Ref,ens9,8p5,discounted,1A,West,13.757623074425668
2087,Ref,ens9,8p5,discounted,1AS,East,25.309470282038134
2087,Ref,ens9,8p5,discounted,1AS,West,12.55877547824006
2087,Ref,ens9,8p5,high,1A,East,23.875947273631724
2087,Ref,ens9,8p5,high,1A,West,13.992298486646467
2087,Ref,ens9,8p5,high,1AS,East,25.12645746828498
2087,Ref,ens9,8p5,high,1AS,West,12.741788291993213
2087,Ref,ens9,8p5,low,1A,East,23.1498571444382
2087,Ref,ens9,8p5,low,1A,West,14.718388615839991
2087,Ref,ens9,8p5,low,1AS,East,24.47419943882887
2087,Ref,ens9,8p5,low,1AS,West,13.394046321449324
2088,Pol,ens1,2p6,base,1A,East,8.29628302312685
2088,Pol,ens1,2p6,base,1A,West,10.247083073195853
2088,Pol,ens1,2p6,base,1AS,East,11.914164790051977
2088,Pol,ens1,2p6,base,1AS,West,7.105017888643738
2088,Pol,ens1,2p6,discounted,1A,East,8.306962933919275
2088,Pol,ens1,2p6,discounted,1A,West,10.236403162403427
2088,Pol,ens1,2p6,discounted,1AS,East,11.924014739005052
2088,Pol,ens1,2p6,discounted,1AS,West,7.095167939690665
2088,Pol,ens1,2p6,high,1A,East,8.299024309544885
2088,Pol,ens1,2p6,high,1A,West,10.244341786777818
2088,Pol,ens1,2p6,high,1AS,East,11.916355396633426
2088,Pol,ens1,2p6,high,1AS,West,7.1028272820622895
2088,Pol,ens1,2p6,low,1A,East,8.272007150653897
2088,Pol,ens1,2p6,low,1A,West,10.271358945668805
2088,Pol,ens1,2p6,low,1AS,East,11.893013462180665
2088,Pol,ens1,2p6,low,1AS,West,7.126169216515051
2088,Pol,ens10,2p6,base,1A,East,13.311660627156096
2088,Pol,ens10,2p6,base,1A,West,16.195014848985306
2088,Pol,ens10,2p6,base,1AS,East,16.379561739780836
2088,Pol,ens10,2p6,base,1AS,West,14.981133660249979
2088,Pol,ens10,2p6,discounted,1A,East,13.329192992567714
2088,Pol,ens10,2p6,discounted,1A,West,16.17748248357369
2088,Pol,ens10,2p6,discounted,1AS,East,16.382634464841455
2088,Pol,ens10,2p6,discounted,1AS,West,14.978060935189362
2088,Pol,ens10,2p6,high,1A,East,13.315672955156835
2088,Pol,ens10,2p6,high,1A,West,16.19100252098457
2088,Pol,ens10,2p6,high,1AS,East,16.380777860069248
2088,Pol,ens10,2p6,high,1AS,West,14.97991753996157
2088,Pol,ens10,2p6,low,1A,East,13.275053477878963
2088,Pol,ens10,2p6,low,1A,West,16.23162199826244
2088,Pol,ens10,2p6,low,1AS,East,16.36894518921219
2088,Pol,ens10,2p6,low,1AS,West,14.991750210818626
2088,Pol,ens11,2p6,base,1A,East,17.4571154398502
2088,Pol,ens11,2p6,base,1A,West,13.676191334977359
2088,Pol,ens11,2p6,base,1AS,East,23.806841074469773
2088,Pol,ens11,2p6,base,1AS,West,11.109374243631182
2088,Pol,ens11,2p6,discounted,1A,East,17.499185864788775
2088,Pol,ens11,2p6,discounted,1A,West,13.634120910038783
2088,Pol,ens11,2p6,discounted,1AS,East,23.819745325305853
2088,Pol,ens11,2p6,discounted,1AS,West,11.096469992795102
2088,Pol,ens11,2p6,high,1A,East,17.46776807243604
2088,Pol,ens11,2p6,high,1A,West,13.665538702391515
2088,Pol,ens11,2p6,high,1AS,East,23.810032370787393
2088,Pol,ens11,2p6,high,1AS,West,11.106182947313563
2088,Pol,ens11,2p6,low,1A,East,17.357355682750335
2088,Pol,ens11,2p6,low,1A,West,13.775951092077221
2088,Pol,ens11,2p6,low,1AS,East,23.77671014426489
2088,Pol,ens11,2p6,low,1AS,West,11.139505173836065
2088,Pol,ens12,2p6,base,1A,East,13.095802408819925
2088,Pol,ens12,2p6,base,1A,West,17.41231843504257
2088,Pol,ens12,2p6,base,1AS,East,18.807560881684427
2088,Pol,ens12,2p6,base,1AS,West,12.521103293264781
2088,Pol,ens12,2p6,discounted,1A,East,13.114069170617649
2088,Pol,ens12,2p6,discounted,1A,West,17.394051673244846
2088,Pol,ens12,2p6,discounted,1AS,East,18.81589828266424
2088,Pol,ens12,2p6,discounted,1AS,West,12.51276589228497
2088,Pol,ens12,2p6,high,1A,East,13.100061681092326
2088,Pol,ens12,2p6,high,1A,West,17.40805916277017
2088,Pol,ens12,2p6,high,1AS,East,18.80988094261912
2088,Pol,ens12,2p6,high,1AS,West,12.518783232330087
2088,Pol,ens12,2p6,low,1A,East,13.056767643045852
2088,Pol,ens12,2p6,low,1A,West,17.451353200816644
2088,Pol,ens12,2p6,low,1AS,East,18.78610206474818
2088,Pol,ens12,2p6,low,1AS,West,12.542562110201027
2088,Pol,ens13,2p6,base,1A,East,5.736180849954203
2088,Pol,ens13,2p6,base,1A,West,9.060032519426612
2088,Pol,ens13,2p6,base,1AS,East,7.376940731366514
2088,Pol,ens13,2p6,base,1AS,West,8.538491559372952
2088,Pol,ens13,2p6,discounted,1A,East,5.73471827733118
2088,Pol,ens13,2p6,discounted,1A,West,9.061495092049634
2088,Pol,ens13,2p6,discounted,1AS,East,7.379577870359522
2088,Pol,ens13,2p6,discounted,1AS,West,8.535854420379945
2088,Pol,ens13,2p6,high,1A,East,5.737077383865541
2088,Pol,ens13,2p6,high,1A,West,9.059135985515272
2088,Pol,ens13,2p6,high,1AS,East,7.377862388698282
2088,Pol,ens13,2p6,high,1AS,West,8.537569902041184
2088,Pol,ens13,2p6,low,1A,East,5.729036190883135
2088,Pol,ens13,2p6,low,1A,West,9.06717717849768
2088,Pol,ens13,2p6,low,1AS,East,7.368163007562697
2088,Pol,ens13,2p6,low,1AS,West,8.54726928317677
2088,Pol,ens2,2p6,base,1A,East,5.643654176701068
2088,Pol,ens2,2p6,base,1A,West,15.616528324546104
2088,Pol,ens2,2p6,base,1AS,East,5.807201790920751
2088,Pol,ens2,2p6,base,1AS,West,15.510944656478449
2088,Pol,ens2,2p6,discounted,1A,East,5.639651248541744
2088,Pol,ens2,2p6,discounted,1A,West,15.620531252705428
2088,Pol,ens2,2p6,discounted,1AS,East,5.806059485153166
2088,Pol,ens2,2p6,discounted,1AS,West,15.512086962246034
2088,Pol,ens2,2p6,high,1A,East,5.644761842587136
2088,Pol,ens2,2p6,high,1A,West,15.615420658660035
2088,Pol,ens2,2p6,high,1AS,East,5.807506823889453
2088,Pol,ens2,2p6,high,1AS,West,15.510639623509748
2088,Pol,ens2,2p6,low,1A,East,5.634936244569223
2088,Pol,ens2,2p6,low,1A,West,15.625246256677949
2088,Pol,ens2,2p6,low,1AS,East,5.804790111697299
2088,Pol,ens2,2p6,low,1AS,West,15.513356335701902
2088,Pol,ens3,2p6,base,1A,East,10.303439273102581
2088,Pol,ens3,2p6,base,1A,West,13.53350277919305
2088,Pol,ens3,2p6,base,1AS,East,19.10260663237655
2088,Pol,ens3,2p6,base,1AS,West,5.899341158170212
2088,Pol,ens3,2p6,discounted,1A,East,10.316644885384825
2088,Pol,ens3,2p6,discounted,1A,West,13.520297166910806
2088,Pol,ens3,2p6,discounted,1AS,East,19.116522937949497
2088,Pol,ens3,2p6,discounted,1AS,West,5.885424852597264
2088,Pol,ens3,2p6,high,1A,East,10.30859956329195
2088,Pol,ens3,2p6,high,1A,West,13.528342489003682
2088,Pol,ens3,2p6,high,1AS,East,19.106103179448848
2088,Pol,ens3,2p6,high,1AS,West,5.895844611097916
2088,Pol,ens3,2p6,low,1A,East,10.257674334477466
2088,Pol,ens3,2p6,low,1A,West,13.579267717818164
2088,Pol,ens3,2p6,low,1AS,East,19.069441140294575
2088,Pol,ens3,2p6,low,1AS,West,5.932506650252188
2088,Pol,ens4,2p6,base,1A,East,10.533125755300988
2088,Pol,ens4,2p6,base,1A,West,12.405165220730805
2088,Pol,ens4,2p6,base,1AS,East,15.044404463998333
2088,Pol,ens4,2p6,base,1AS,West,8.897991348412072
2088,Pol,ens4,2p6,discounted,1A,East,10.550167413812344
2088,Pol,ens4,2p6,discounted,1A,West,12.388123562219446
2088,Pol,ens4,2p6,discounted,1AS,East,15.054613085822467
2088,Pol,ens4,2p6,discounted,1AS,West,8.887782726587938
2088,Pol,ens4,2p6,high,1A,East,10.536787259498478
2088,Pol,ens4,2p6,high,1A,West,12.401503716533314
2088,Pol,ens4,2p6,high,1AS,East,15.04656382703618
2088,Pol,ens4,2p6,high,1AS,West,8.895831985374224
2088,Pol,ens4,2p6,low,1A,East,10.498714650861336
2088,Pol,ens4,2p6,low,1A,West,12.439576325170455
2088,Pol,ens4,2p6,low,1AS,East,15.023684722212296
2088,Pol,ens4,2p6,low,1AS,West,8.918711090198109
2088,Pol,ens5,2p6,base,1A,East,15.102738674558026
2088,Pol,ens5,2p6,base,1A,West,14.02765964693794
2088,Pol,ens5,2p6,base,1AS,East,22.944166352741558
2088,Pol,ens5,2p6,base,1AS,West,7.181179389042626
2088,Pol,ens5,2p6,discounted,1A,East,15.137106661072382
2088,Pol,ens5,2p6,discounted,1A,West,13.993291660423582
2088,Pol,ens5,2p6,discounted,1AS,East,22.95863843125829
2088,Pol,ens5,2p6,discounted,1AS,West,7.166707310525894
2088,Pol,ens5,2p6,high,1A,East,15.11089897261113
2088,Pol,ens5,2p6,high,1A,West,14.019499348884834
2088,Pol,ens5,2p6,high,1AS,East,22.948137804533573
2088,Pol,ens5,2p6,high,1AS,West,7.17720793725061
2088,Pol,ens5,2p6,low,1A,East,15.027293287408671
2088,Pol,ens5,2p6,low,1A,West,14.103105034087292
2088,Pol,ens5,2p6,low,1AS,East,22.907250458451397
2088,Pol,ens5,2p6,low,1AS,West,7.2180952833327865
2088,Pol,ens6,2p6,base,1A,East,9.203692256800506
2088,Pol,ens6,2p6,base,1A,West,12.04704262868728
2088,Pol,ens6,2p6,base,1AS,East,11.36411776759836
2088,Pol,ens6,2p6,base,1AS,West,10.175237606969619
2088,Pol,ens6,2p6,discounted,1A,East,9.22192012605351
2088,Pol,ens6,2p6,discounted,1A,West,12.028814759434276
2088,Pol,ens6,2p6,discounted,1AS,East,11.3705780053281
2088,Pol,ens6,2p6,discounted,1AS,West,10.168777369239878
2088,Pol,ens6,2p6,high,1A,East,9.207300736214393
2088,Pol,ens6,2p6,high,1A,West,12.043434149273393
2088,Pol,ens6,2p6,high,1AS,East,11.365613545773904
2088,Pol,ens6,2p6,high,1AS,West,10.173741828794075
2088,Pol,ens6,2p6,low,1A,East,9.168340298145617
2088,Pol,ens6,2p6,low,1A,West,12.082394587342169
2088,Pol,ens6,2p6,low,1AS,East,11.349851758058646
2088,Pol,ens6,2p6,low,1AS,West,10.189503616509334
2088,Pol,ens7,2p6,base,1A,East,17.611668347475042
2088,Pol,ens7,2p6,base,1A,West,15.584449766080686
2088,Pol,ens7,2p6,base,1AS,East,24.02258196866207
2088,Pol,ens7,2p6,base,1AS,West,11.255096322956716
2088,Pol,ens7,2p6,discounted,1A,East,17.637592060503817
2088,Pol,ens7,2p6,discounted,1A,West,15.558526053051912
2088,Pol,ens7,2p6,discounted,1AS,East,24.03245939969086
2088,Pol,ens7,2p6,discounted,1AS,West,11.245218891927923
2088,Pol,ens7,2p6,high,1A,East,17.619335492986796
2088,Pol,ens7,2p6,high,1A,West,15.576782620568931
2088,Pol,ens7,2p6,high,1AS,East,24.02573006478172
2088,Pol,ens7,2p6,high,1AS,West,11.251948226837067
2088,Pol,ens7,2p6,low,1A,East,17.54268017184564
2088,Pol,ens7,2p6,low,1A,West,15.653437941710088
2088,Pol,ens7,2p6,low,1AS,East,23.993738626711274
2088,Pol,ens7,2p6,low,1AS,West,11.283939664907512
2088,Pol,ens8,2p6,base,1A,East,12.475526838636746
2088,Pol,ens8,2p6,base,1A,West,13.702106628040363
2088,Pol,ens8,2p6,base,1AS,East,20.52315105184382
2088,Pol,ens8,2p6,base,1AS,West,8.033434486032988
2088,Pol,ens8,2p6,discounted,1A,East,12.4863168372238
2088,Pol,ens8,2p6,discounted,1A,West,13.69131662945331
2088,Pol,ens8,2p6,discounted,1AS,East,20.53012694725136
2088,Pol,ens8,2p6,discounted,1AS,West,8.026458590625442
2088,Pol,ens8,2p6,high,1A,East,12.478873540805672
2088,Pol,ens8,2p6,high,1A,West,13.698759925871437
2088,Pol,ens8,2p6,high,1AS,East,20.52502159334302
2088,Pol,ens8,2p6,high,1AS,West,8.031563944533787
2088,Pol,ens8,2p6,low,1A,East,12.446695845232382
2088,Pol,ens8,2p6,low,1A,West,13.730937621444728
2088,Pol,ens8,2p6,low,1AS,East,20.505643346266268
2088,Pol,ens8,2p6,low,1AS,West,8.050942191610538
2088,Pol,ens9,2p6,base,1A,East,12.748894074965936
2088,Pol,ens9,2p6,base,1A,West,15.61123886784676
2088,Pol,ens9,2p6,base,1AS,East,15.952095441651997
2088,Pol,ens9,2p6,base,1AS,West,13.981848520892127
2088,Pol,ens9,2p6,discounted,1A,East,12.758893921883606
2088,Pol,ens9,2p6,discounted,1A,West,15.601239020929091
2088,Pol,ens9,2p6,discounted,1AS,East,15.958142011138232
2088,Pol,ens9,2p6,discounted,1AS,West,13.975801951405892
2088,Pol,ens9,2p6,high,1A,East,12.75199601576011
2088,Pol,ens9,2p6,high,1A,West,15.608136927052588
2088,Pol,ens9,2p6,high,1AS,East,15.953706492536602
2088,Pol,ens9,2p6,high,1AS,West,13.98023747000752
2088,Pol,ens9,2p6,low,1A,East,12.722135349782626
2088,Pol,ens9,2p6,low,1A,West,15.63799759303007
2088,Pol,ens9,2p6,low,1AS,East,15.937565992590201
2088,Pol,ens9,2p6,low,1AS,West,13.99637796995392
2088,Ref,ens1,2p6,base,1A,East,1.7446164960096333
2088,Ref,ens1,2p6,base,1A,West,2.8693139073770726
2088,Ref,ens1,2p6,base,1AS,East,2.4360414547661096
2088,Ref,ens1,2p6,base,1AS,West,2.5052099549803124
2088,Ref,ens1,2p6,discounted,1A,East,1.7595772213238288
2088,Ref,ens1,2p6,discounted,1A,West,2.8543531820628774
2088,Ref,ens1,2p6,discounted,1AS,East,2.5121328709838244
2088,Ref,ens1,2p6,discounted,1AS,West,2.4291185387625975
2088,Ref,ens1,2p6,high,1A,East,1.7482629861810652
2088,Ref,ens1,2p6,high,1A,West,2.865667417205641
2088,Ref,ens1,2p6,high,1AS,East,2.4508846372647994
2088,Ref,ens1,2p6,high,1AS,West,2.4903667724816225
2088,Ref,ens1,2p6,low,1A,East,1.717685923042276
2088,Ref,ens1,2p6,low,1A,West,2.89624448034443
2088,Ref,ens1,2p6,low,1AS,East,2.3278638628046036
2088,Ref,ens1,2p6,low,1AS,West,2.6133875469418184
2088,Ref,ens1,8p5,base,1A,East,17.573488412291912
2088,Ref,ens1,8p5,base,1A,West,11.199272822532738
2088,Ref,ens1,8p5,base,1AS,East,18.54309017221164
2088,Ref,ens1,8p5,base,1AS,West,10.22967106261301
2088,Ref,ens1,8p5,discounted,1A,East,18.211878127852334
2088,Ref,ens1,8p5,discounted,1A,West,10.560883106972318
2088,Ref,ens1,8p5,discounted,1AS,East,19.070138920010525
2088,Ref,ens1,8p5,discounted,1AS,West,9.702622314814127
2088,Ref,ens1,8p5,high,1A,East,17.715136219000172
2088,Ref,ens1,8p5,high,1A,West,11.057625015824478
2088,Ref,ens1,8p5,high,1AS,East,18.671141107810787
2088,Ref,ens1,8p5,high,1AS,West,10.101620127013863
2088,Ref,ens1,8p5,low,1A,East,16.530900041230563
2088,Ref,ens1,8p5,low,1A,West,12.241861193594087
2088,Ref,ens1,8p5,low,1AS,East,17.579788457763865
2088,Ref,ens1,8p5,low,1AS,West,11.192972777060785
2088,Ref,ens10,2p6,base,1A,East,4.609559203430272
2088,Ref,ens10,2p6,base,1A,West,10.736549309234606
2088,Ref,ens10,2p6,base,1AS,East,5.753694342097328
2088,Ref,ens10,2p6,base,1AS,West,9.825293130086614
2088,Ref,ens10,2p6,discounted,1A,East,4.6831258188352844
2088,Ref,ens10,2p6,discounted,1A,West,10.662982693829594
2088,Ref,ens10,2p6,discounted,1AS,East,5.80591048110216
2088,Ref,ens10,2p6,discounted,1AS,West,9.773076991081782
2088,Ref,ens10,2p6,high,1A,East,4.625398213938848
2088,Ref,ens10,2p6,high,1A,West,10.720710298726031
2088,Ref,ens10,2p6,high,1AS,East,5.773183895814045
2088,Ref,ens10,2p6,high,1AS,West,9.805803576369897
2088,Ref,ens10,2p6,low,1A,East,4.493618943648444
2088,Ref,ens10,2p6,low,1A,West,10.852489569016434
2088,Ref,ens10,2p6,low,1AS,East,5.607241637786595
2088,Ref,ens10,2p6,low,1AS,West,9.971745834397346
2088,Ref,ens10,8p5,base,1A,East,17.172743955981133
2088,Ref,ens10,8p5,base,1A,West,11.357661919483851
2088,Ref,ens10,8p5,base,1AS,East,18.29834640382587
2088,Ref,ens10,8p5,base,1AS,West,10.232059471639111
2088,Ref,ens10,8p5,discounted,1A,East,18.00263204272759
2088,Ref,ens10,8p5,discounted,1A,West,10.527773832737392
2088,Ref,ens10,8p5,discounted,1AS,East,18.939962544513598
2088,Ref,ens10,8p5,discounted,1AS,West,9.590443330951384
2088,Ref,ens10,8p5,high,1A,East,17.345210399722188
2088,Ref,ens10,8p5,high,1A,West,11.185195475742796
2088,Ref,ens10,8p5,high,1AS,East,18.43858859012838
2088,Ref,ens10,8p5,high,1AS,West,10.091817285336605
2088,Ref,ens10,8p5,low,1A,East,15.914637339715108
2088,Ref,ens10,8p5,low,1A,West,12.615768535749876
2088,Ref,ens10,8p5,low,1AS,East,17.253433862811214
2088,Ref,ens10,8p5,low,1AS,West,11.276972012653772
2088,Ref,ens11,2p6,base,1A,East,5.323943793914654
2088,Ref,ens11,2p6,base,1A,West,10.238394233577225
2088,Ref,ens11,2p6,base,1AS,East,7.398185102500729
2088,Ref,ens11,2p6,base,1AS,West,8.629671253798712
2088,Ref,ens11,2p6,discounted,1A,East,5.522836484139239
2088,Ref,ens11,2p6,discounted,1A,West,10.039501543352639
2088,Ref,ens11,2p6,discounted,1AS,East,7.67767892134882
2088,Ref,ens11,2p6,discounted,1AS,West,8.350177434950622
2088,Ref,ens11,2p6,high,1A,East,5.3677054317799024
2088,Ref,ens11,2p6,high,1A,West,10.194632595711976
2088,Ref,ens11,2p6,high,1AS,East,7.45919296754846
2088,Ref,ens11,2p6,high,1AS,West,8.56866338875098
2088,Ref,ens11,2p6,low,1A,East,5.0102309261765505
2088,Ref,ens11,2p6,low,1A,West,10.552107101315327
2088,Ref,ens11,2p6,low,1AS,East,6.948779393965912
2088,Ref,ens11,2p6,low,1AS,West,9.079076962333529
2088,Ref,ens11,8p5,base,1A,East,13.83049233347567
2088,Ref,ens11,8p5,base,1A,West,10.335872879292078
2088,Ref,ens11,8p5,base,1AS,East,15.77361845569362
2088,Ref,ens11,8p5,base,1AS,West,8.639457014670663
2088,Ref,ens11,8p5,discounted,1A,East,14.393941036480173
2088,Ref,ens11,8p5,discounted,1A,West,9.772424176287574
2088,Ref,ens11,8p5,discounted,1AS,East,16.346902247555608
2088,Ref,ens11,8p5,discounted,1AS,West,8.066173222808674
2088,Ref,ens11,8p5,high,1A,East,13.932415899318798
2088,Ref,ens11,8p5,high,1A,West,10.23394931344895
2088,Ref,ens11,8p5,high,1AS,East,15.890073819960705
2088,Ref,ens11,8p5,high,1AS,West,8.523001650403577
2088,Ref,ens11,8p5,low,1A,East,13.099484325125829
2088,Ref,ens11,8p5,low,1A,West,11.066880887641918
2088,Ref,ens11,8p5,low,1AS,East,14.913706361734718
2088,Ref,ens11,8p5,low,1AS,West,9.499369108629564
2088,Ref,ens12,2p6,base,1A,East,4.56256734181813
2088,Ref,ens12,2p6,base,1A,West,10.640984030858396
2088,Ref,ens12,2p6,base,1AS,East,6.5136987287946555
2088,Ref,ens12,2p6,base,1AS,West,9.148627897207385
2088,Ref,ens12,2p6,discounted,1A,East,4.635472149467926
2088,Ref,ens12,2p6,discounted,1A,West,10.568079223208601
2088,Ref,ens12,2p6,discounted,1AS,East,6.672380486364749
2088,Ref,ens12,2p6,discounted,1AS,West,8.989946139637292
2088,Ref,ens12,2p6,high,1A,East,4.578266158446089
2088,Ref,ens12,2p6,high,1A,West,10.625285214230438
2088,Ref,ens12,2p6,high,1AS,East,6.553233293204037
2088,Ref,ens12,2p6,high,1AS,West,9.109093332798004
2088,Ref,ens12,2p6,low,1A,East,4.447614938852703
2088,Ref,ens12,2p6,low,1A,West,10.755936433823825
2088,Ref,ens12,2p6,low,1AS,East,6.220042199888088
2088,Ref,ens12,2p6,low,1AS,West,9.442284426113954
2088,Ref,ens12,8p5,base,1A,East,16.118351303946724
2088,Ref,ens12,8p5,base,1A,West,10.194770785406778
2088,Ref,ens12,8p5,base,1AS,East,17.2424679168069
2088,Ref,ens12,8p5,base,1AS,West,9.070654172546604
2088,Ref,ens12,8p5,discounted,1A,East,16.734869834478438
2088,Ref,ens12,8p5,discounted,1A,West,9.578252254875064
2088,Ref,ens12,8p5,discounted,1AS,East,17.60092952459891
2088,Ref,ens12,8p5,discounted,1AS,West,8.712192564754591
2088,Ref,ens12,8p5,high,1A,East,16.252923403598576
2088,Ref,ens12,8p5,high,1A,West,10.060198685754925
2088,Ref,ens12,8p5,high,1AS,East,17.331651304520562
2088,Ref,ens12,8p5,high,1AS,West,8.98147078483294
2088,Ref,ens12,8p5,low,1A,East,15.131442903571696
2088,Ref,ens12,8p5,low,1A,West,11.181679185781805
2088,Ref,ens12,8p5,low,1AS,East,16.56905776838813
2088,Ref,ens12,8p5,low,1AS,West,9.74406432096537
2088,Ref,ens13,2p6,base,1A,East,2.2798722070786197
2088,Ref,ens13,2p6,base,1A,West,6.291097086004361
2088,Ref,ens13,2p6,base,1AS,East,2.876119019255712
2088,Ref,ens13,2p6,base,1AS,West,6.282566467316904
2088,Ref,ens13,2p6,discounted,1A,East,2.274715445031907
2088,Ref,ens13,2p6,discounted,1A,West,6.296253848051073
2088,Ref,ens13,2p6,discounted,1AS,East,2.9319691439789946
2088,Ref,ens13,2p6,discounted,1AS,West,6.226716342593622
2088,Ref,ens13,2p6,high,1A,East,2.2830926487468948
2088,Ref,ens13,2p6,high,1A,West,6.287876644336085
2088,Ref,ens13,2p6,high,1AS,East,2.8910556244778114
2088,Ref,ens13,2p6,high,1AS,West,6.267629862094805
2088,Ref,ens13,2p6,low,1A,East,2.2557534520694285
2088,Ref,ens13,2p6,low,1A,West,6.3152158410135515
2088,Ref,ens13,2p6,low,1AS,East,2.766724649265298
2088,Ref,ens13,2p6,low,1AS,West,6.391960837307318
2088,Ref,ens13,8p5,base,1A,East,8.03598993878455
2088,Ref,ens13,8p5,base,1A,West,8.192582168295283
2088,Ref,ens13,8p5,base,1AS,East,10.07337873247601
2088,Ref,ens13,8p5,base,1AS,West,6.620255220654736
2088,Ref,ens13,8p5,discounted,1A,East,8.290228923469058
2088,Ref,ens13,8p5,discounted,1A,West,7.9383431836107725
2088,Ref,ens13,8p5,discounted,1AS,East,10.517824800652248
2088,Ref,ens13,8p5,discounted,1AS,West,6.1758091524784975
2088,Ref,ens13,8p5,high,1A,East,8.093977789712373
2088,Ref,ens13,8p5,high,1A,West,8.134594317367458
2088,Ref,ens13,8p5,high,1AS,East,10.166938739443477
2088,Ref,ens13,8p5,high,1AS,West,6.526695213687268
2088,Ref,ens13,8p5,low,1A,East,7.6150543461743565
2088,Ref,ens13,8p5,low,1A,West,8.613517760905475
2088,Ref,ens13,8p5,low,1AS,East,9.38730397269346
2088,Ref,ens13,8p5,low,1AS,West,7.306329980437286
2088,Ref,ens2,2p6,base,1A,East,2.7934804017783654
2088,Ref,ens2,2p6,base,1A,West,12.03750750412039
2088,Ref,ens2,2p6,base,1AS,East,2.8994263006248095
2088,Ref,ens2,2p6,base,1AS,West,11.931561605273945
2088,Ref,ens2,2p6,discounted,1A,East,2.7779706622267195
2088,Ref,ens2,2p6,discounted,1A,West,12.053017243672034
2088,Ref,ens2,2p6,discounted,1AS,East,2.8837291991840743
2088,Ref,ens2,2p6,discounted,1AS,West,11.947258706714681
2088,Ref,ens2,2p6,high,1A,East,2.7978873015477013
2088,Ref,ens2,2p6,high,1A,West,12.033100604351054
2088,Ref,ens2,2p6,high,1AS,East,2.9037342623321534
2088,Ref,ens2,2p6,high,1AS,West,11.927253643566601
2088,Ref,ens2,2p6,low,1A,East,2.76049698078052
2088,Ref,ens2,2p6,low,1A,West,12.070490925118234
2088,Ref,ens2,2p6,low,1AS,East,2.8670526386983903
2088,Ref,ens2,2p6,low,1AS,West,11.963935267200364
2088,Ref,ens2,8p5,base,1A,East,13.022804484148008
2088,Ref,ens2,8p5,base,1A,West,14.037930301949116
2088,Ref,ens2,8p5,base,1AS,East,16.71127929556429
2088,Ref,ens2,8p5,base,1AS,West,10.849462248715797
