subAU,year,value,ens,scen,rcp
rus21_sz31,2064,0,ens6,Ref,8p5
rus21_sz27,2060,0,ens7,Ref,8p5
rus21_sz28,2060,0,ens7,Ref,8p5
rus21_sz29,2060,0,ens7,Ref,8p5
rus21_sz30,2060,0,ens7,Ref,8p5
rus21_sz31,2060,0,ens7,Ref,8p5
rus21_sz27,2061,0,ens7,Ref,8p5
rus21_sz28,2061,0,ens7,Ref,8p5
rus21_sz29,2061,0,ens7,Ref,8p5
rus21_sz30,2061,0,ens7,Ref,8p5
rus21_sz31,2061,0,ens7,Ref,8p5
rus21_sz27,2062,0,ens7,Ref,8p5
rus21_sz28,2062,0,ens7,Ref,8p5
rus21_sz29,2062,0,ens7,Ref,8p5
rus21_sz30,2062,0,ens7,Ref,8p5
rus21_sz31,2062,0,ens7,Ref,8p5
rus21_sz27,2063,0,ens7,Ref,8p5
rus21_sz28,2063,0,ens7,Ref,8p5
rus21_sz29,2063,0,ens7,Ref,8p5
rus21_sz30,2063,0,ens7,Ref,8p5
rus21_sz31,2063,0,ens7,Ref,8p5
rus21_sz27,2064,0,ens7,Ref,8p5
rus21_sz28,2064,0,ens7,Ref,8p5
rus21_sz29,2064,0,ens7,Ref,8p5
rus21_sz30,2064,0,ens7,Ref,8p5
rus21_sz31,2064,0,ens7,Ref,8p5
rus21_sz27,2060,0,ens8,Ref,8p5
rus21_sz28,2060,0,ens8,Ref,8p5
rus21_sz29,2060,0,ens8,Ref,8p5
rus21_sz30,2060,0,ens8,Ref,8p5
rus21_sz31,2060,0,ens8,Ref,8p5
rus21_sz27,2061,0,ens8,Ref,8p5
rus21_sz28,2061,0,ens8,Ref,8p5
rus21_sz29,2061,0,ens8,Ref,8p5
rus21_sz30,2061,0,ens8,Ref,8p5
rus21_sz31,2061,0,ens8,Ref,8p5
rus21_sz27,2062,0,ens8,Ref,8p5
rus21_sz28,2062,0,ens8,Ref,8p5
rus21_sz29,2062,0,ens8,Ref,8p5
rus21_sz30,2062,0,ens8,Ref,8p5
rus21_sz31,2062,0,ens8,Ref,8p5
rus21_sz27,2063,0,ens8,Ref,8p5
rus21_sz28,2063,0,ens8,Ref,8p5
rus21_sz29,2063,0,ens8,Ref,8p5
rus21_sz30,2063,0,ens8,Ref,8p5
rus21_sz31,2063,0,ens8,Ref,8p5
rus21_sz27,2064,0,ens8,Ref,8p5
rus21_sz28,2064,0,ens8,Ref,8p5
rus21_sz29,2064,0,ens8,Ref,8p5
rus21_sz30,2064,0,ens8,Ref,8p5
rus21_sz31,2064,0,ens8,Ref,8p5
rus21_sz27,2060,0,ens9,Ref,8p5
rus21_sz28,2060,0,ens9,Ref,8p5
rus21_sz29,2060,0,ens9,Ref,8p5
rus21_sz30,2060,0,ens9,Ref,8p5
rus21_sz31,2060,0,ens9,Ref,8p5
rus21_sz27,2061,0,ens9,Ref,8p5
rus21_sz28,2061,0,ens9,Ref,8p5
rus21_sz29,2061,0,ens9,Ref,8p5
rus21_sz30,2061,0,ens9,Ref,8p5
rus21_sz31,2061,0,ens9,Ref,8p5
rus21_sz27,2062,0,ens9,Ref,8p5
rus21_sz28,2062,0,ens9,Ref,8p5
rus21_sz29,2062,0,ens9,Ref,8p5
rus21_sz30,2062,0,ens9,Ref,8p5
rus21_sz31,2062,0,ens9,Ref,8p5
rus21_sz27,2063,0,ens9,Ref,8p5
rus21_sz28,2063,0,ens9,Ref,8p5
rus21_sz29,2063,0,ens9,Ref,8p5
rus21_sz30,2063,0,ens9,Ref,8p5
rus21_sz31,2063,0,ens9,Ref,8p5
rus21_sz27,2064,0,ens9,Ref,8p5
rus21_sz28,2064,0,ens9,Ref,8p5
rus21_sz29,2064,0,ens9,Ref,8p5
rus21_sz30,2064,0,ens9,Ref,8p5
rus21_sz31,2064,0,ens9,Ref,8p5
rus21_sz27,2065,0,ens10,Ref,8p5
rus21_sz28,2065,0,ens10,Ref,8p5
rus21_sz29,2065,0,ens10,Ref,8p5
rus21_sz30,2065,0,ens10,Ref,8p5
rus21_sz31,2065,0,ens10,Ref,8p5
rus21_sz27,2066,0,ens10,Ref,8p5
rus21_sz28,2066,0,ens10,Ref,8p5
rus21_sz29,2066,0,ens10,Ref,8p5
rus21_sz30,2066,0,ens10,Ref,8p5
rus21_sz31,2066,0,ens10,Ref,8p5
rus21_sz27,2067,0,ens10,Ref,8p5
rus21_sz28,2067,0,ens10,Ref,8p5
rus21_sz29,2067,0,ens10,Ref,8p5
rus21_sz30,2067,0,ens10,Ref,8p5
rus21_sz31,2067,0,ens10,Ref,8p5
rus21_sz27,2068,0,ens10,Ref,8p5
rus21_sz28,2068,0,ens10,Ref,8p5
rus21_sz29,2068,0,ens10,Ref,8p5
rus21_sz30,2068,0,ens10,Ref,8p5
rus21_sz31,2068,0,ens10,Ref,8p5
rus21_sz27,2069,0,ens10,Ref,8p5
rus21_sz28,2069,0,ens10,Ref,8p5
rus21_sz29,2069,0,ens10,Ref,8p5
rus21_sz30,2069,0,ens10,Ref,8p5
rus21_sz31,2069,0,ens10,Ref,8p5
rus21_sz27,2065,0,ens11,Ref,8p5
rus21_sz28,2065,0,ens11,Ref,8p5
rus21_sz29,2065,0,ens11,Ref,8p5
rus21_sz30,2065,0,ens11,Ref,8p5
rus21_sz31,2065,0,ens11,Ref,8p5
rus21_sz27,2066,0,ens11,Ref,8p5
rus21_sz28,2066,0,ens11,Ref,8p5
rus21_sz29,2066,0,ens11,Ref,8p5
rus21_sz30,2066,0,ens11,Ref,8p5
rus21_sz31,2066,0,ens11,Ref,8p5
rus21_sz27,2067,0,ens11,Ref,8p5
rus21_sz28,2067,0,ens11,Ref,8p5
rus21_sz29,2067,0,ens11,Ref,8p5
rus21_sz30,2067,0,ens11,Ref,8p5
rus21_sz31,2067,0,ens11,Ref,8p5
rus21_sz27,2068,0,ens11,Ref,8p5
rus21_sz28,2068,0,ens11,Ref,8p5
rus21_sz29,2068,0,ens11,Ref,8p5
rus21_sz30,2068,0,ens11,Ref,8p5
rus21_sz31,2068,0,ens11,Ref,8p5
rus21_sz27,2069,0,ens11,Ref,8p5
rus21_sz28,2069,0,ens11,Ref,8p5
rus21_sz29,2069,0,ens11,Ref,8p5
rus21_sz30,2069,0,ens11,Ref,8p5
rus21_sz31,2069,0,ens11,Ref,8p5
rus21_sz27,2065,0,ens12,Ref,8p5
rus21_sz28,2065,0,ens12,Ref,8p5
rus21_sz29,2065,0,ens12,Ref,8p5
rus21_sz30,2065,0,ens12,Ref,8p5
rus21_sz31,2065,0,ens12,Ref,8p5
rus21_sz27,2066,0,ens12,Ref,8p5
rus21_sz28,2066,0,ens12,Ref,8p5
rus21_sz29,2066,0,ens12,Ref,8p5
rus21_sz30,2066,0,ens12,Ref,8p5
rus21_sz31,2066,0,ens12,Ref,8p5
rus21_sz27,2067,0,ens12,Ref,8p5
rus21_sz28,2067,0,ens12,Ref,8p5
rus21_sz29,2067,0,ens12,Ref,8p5
rus21_sz30,2067,0,ens12,Ref,8p5
rus21_sz31,2067,0,ens12,Ref,8p5
rus21_sz27,2068,0,ens12,Ref,8p5
rus21_sz28,2068,0,ens12,Ref,8p5
rus21_sz29,2068,0,ens12,Ref,8p5
rus21_sz30,2068,0,ens12,Ref,8p5
rus21_sz31,2068,0,ens12,Ref,8p5
rus21_sz27,2069,0,ens12,Ref,8p5
rus21_sz28,2069,0,ens12,Ref,8p5
rus21_sz29,2069,0,ens12,Ref,8p5
rus21_sz30,2069,0,ens12,Ref,8p5
rus21_sz31,2069,0,ens12,Ref,8p5
rus21_sz27,2065,0,ens13,Ref,8p5
rus21_sz28,2065,0,ens13,Ref,8p5
rus21_sz29,2065,0,ens13,Ref,8p5
rus21_sz30,2065,0,ens13,Ref,8p5
rus21_sz31,2065,0,ens13,Ref,8p5
rus21_sz27,2066,0,ens13,Ref,8p5
rus21_sz28,2066,0,ens13,Ref,8p5
rus21_sz29,2066,0,ens13,Ref,8p5
rus21_sz30,2066,0,ens13,Ref,8p5
rus21_sz31,2066,0,ens13,Ref,8p5
rus21_sz27,2067,0,ens13,Ref,8p5
rus21_sz28,2067,0,ens13,Ref,8p5
rus21_sz29,2067,0,ens13,Ref,8p5
rus21_sz30,2067,0,ens13,Ref,8p5
rus21_sz31,2067,0,ens13,Ref,8p5
rus21_sz27,2068,0,ens13,Ref,8p5
rus21_sz28,2068,0,ens13,Ref,8p5
rus21_sz29,2068,0,ens13,Ref,8p5
rus21_sz30,2068,0,ens13,Ref,8p5
rus21_sz31,2068,0,ens13,Ref,8p5
rus21_sz27,2069,0,ens13,Ref,8p5
rus21_sz28,2069,0,ens13,Ref,8p5
rus21_sz29,2069,0,ens13,Ref,8p5
rus21_sz30,2069,0,ens13,Ref,8p5
rus21_sz31,2069,0,ens13,Ref,8p5
rus21_sz27,2065,0,ens2,Ref,8p5
rus21_sz28,2065,0,ens2,Ref,8p5
rus21_sz29,2065,0,ens2,Ref,8p5
rus21_sz30,2065,0,ens2,Ref,8p5
rus21_sz31,2065,0,ens2,Ref,8p5
rus21_sz27,2066,0,ens2,Ref,8p5
rus21_sz28,2066,0,ens2,Ref,8p5
rus21_sz29,2066,0,ens2,Ref,8p5
rus21_sz30,2066,0,ens2,Ref,8p5
rus21_sz31,2066,0,ens2,Ref,8p5
rus21_sz27,2067,0,ens2,Ref,8p5
rus21_sz28,2067,0,ens2,Ref,8p5
rus21_sz29,2067,0,ens2,Ref,8p5
rus21_sz30,2067,0,ens2,Ref,8p5
rus21_sz31,2067,0,ens2,Ref,8p5
rus21_sz27,2068,0,ens2,Ref,8p5
rus21_sz28,2068,0,ens2,Ref,8p5
rus21_sz29,2068,0,ens2,Ref,8p5
rus21_sz30,2068,0,ens2,Ref,8p5
rus21_sz31,2068,0,ens2,Ref,8p5
rus21_sz27,2069,0,ens2,Ref,8p5
rus21_sz28,2069,0,ens2,Ref,8p5
rus21_sz29,2069,0,ens2,Ref,8p5
rus21_sz30,2069,0,ens2,Ref,8p5
rus21_sz31,2069,0,ens2,Ref,8p5
rus21_sz27,2065,0,ens3,Ref,8p5
rus21_sz28,2065,0,ens3,Ref,8p5
rus21_sz29,2065,0,ens3,Ref,8p5
rus21_sz30,2065,0,ens3,Ref,8p5
rus21_sz31,2065,0,ens3,Ref,8p5
rus21_sz27,2066,0,ens3,Ref,8p5
rus21_sz28,2066,0,ens3,Ref,8p5
rus21_sz29,2066,0,ens3,Ref,8p5
rus21_sz30,2066,0,ens3,Ref,8p5
rus21_sz31,2066,0,ens3,Ref,8p5
rus21_sz27,2067,0,ens3,Ref,8p5
rus21_sz28,2067,0,ens3,Ref,8p5
rus21_sz29,2067,0,ens3,Ref,8p5
rus21_sz30,2067,0,ens3,Ref,8p5
rus21_sz31,2067,0,ens3,Ref,8p5
rus21_sz27,2068,0,ens3,Ref,8p5
rus21_sz28,2068,0,ens3,Ref,8p5
rus21_sz29,2068,0,ens3,Ref,8p5
rus21_sz30,2068,0,ens3,Ref,8p5
rus21_sz31,2068,0,ens3,Ref,8p5
rus21_sz27,2069,0,ens3,Ref,8p5
rus21_sz28,2069,0,ens3,Ref,8p5
rus21_sz29,2069,0,ens3,Ref,8p5
rus21_sz30,2069,0,ens3,Ref,8p5
rus21_sz31,2069,0,ens3,Ref,8p5
rus21_sz27,2065,0,ens4,Ref,8p5
rus21_sz28,2065,0,ens4,Ref,8p5
rus21_sz29,2065,0,ens4,Ref,8p5
rus21_sz30,2065,0,ens4,Ref,8p5
rus21_sz31,2065,0,ens4,Ref,8p5
rus21_sz27,2066,0,ens4,Ref,8p5
rus21_sz28,2066,0,ens4,Ref,8p5
rus21_sz29,2066,0,ens4,Ref,8p5
rus21_sz30,2066,0,ens4,Ref,8p5
rus21_sz31,2066,0,ens4,Ref,8p5
rus21_sz27,2067,0,ens4,Ref,8p5
rus21_sz28,2067,0,ens4,Ref,8p5
rus21_sz29,2067,0,ens4,Ref,8p5
rus21_sz30,2067,0,ens4,Ref,8p5
rus21_sz31,2067,0,ens4,Ref,8p5
rus21_sz27,2068,0,ens4,Ref,8p5
rus21_sz28,2068,0,ens4,Ref,8p5
rus21_sz29,2068,0,ens4,Ref,8p5
rus21_sz30,2068,0,ens4,Ref,8p5
rus21_sz31,2068,0,ens4,Ref,8p5
rus21_sz27,2069,0,ens4,Ref,8p5
rus21_sz28,2069,0,ens4,Ref,8p5
rus21_sz29,2069,0,ens4,Ref,8p5
rus21_sz30,2069,0,ens4,Ref,8p5
rus21_sz31,2069,0,ens4,Ref,8p5
rus21_sz27,2065,0,ens5,Ref,8p5
rus21_sz28,2065,0,ens5,Ref,8p5
rus21_sz29,2065,0,ens5,Ref,8p5
rus21_sz30,2065,0,ens5,Ref,8p5
rus21_sz31,2065,0,ens5,Ref,8p5
rus21_sz27,2066,0,ens5,Ref,8p5
rus21_sz28,2066,0,ens5,Ref,8p5
rus21_sz29,2066,0,ens5,Ref,8p5
rus21_sz30,2066,0,ens5,Ref,8p5
rus21_sz31,2066,0,ens5,Ref,8p5
rus21_sz27,2067,0,ens5,Ref,8p5
rus21_sz28,2067,0,ens5,Ref,8p5
rus21_sz29,2067,0,ens5,Ref,8p5
rus21_sz30,2067,0,ens5,Ref,8p5
rus21_sz31,2067,0,ens5,Ref,8p5
rus21_sz27,2068,0,ens5,Ref,8p5
rus21_sz28,2068,0,ens5,Ref,8p5
rus21_sz29,2068,0,ens5,Ref,8p5
rus21_sz30,2068,0,ens5,Ref,8p5
rus21_sz31,2068,0,ens5,Ref,8p5
rus21_sz27,2069,0,ens5,Ref,8p5
rus21_sz28,2069,0,ens5,Ref,8p5
rus21_sz29,2069,0,ens5,Ref,8p5
rus21_sz30,2069,0,ens5,Ref,8p5
rus21_sz31,2069,0,ens5,Ref,8p5
rus21_sz27,2065,0,ens6,Ref,8p5
rus21_sz28,2065,0,ens6,Ref,8p5
rus21_sz29,2065,0,ens6,Ref,8p5
rus21_sz30,2065,0,ens6,Ref,8p5
rus21_sz31,2065,0,ens6,Ref,8p5
rus21_sz27,2066,0,ens6,Ref,8p5
rus21_sz28,2066,0,ens6,Ref,8p5
rus21_sz29,2066,0,ens6,Ref,8p5
rus21_sz30,2066,0,ens6,Ref,8p5
rus21_sz31,2066,0,ens6,Ref,8p5
rus21_sz27,2067,0,ens6,Ref,8p5
rus21_sz28,2067,0,ens6,Ref,8p5
rus21_sz29,2067,0,ens6,Ref,8p5
rus21_sz30,2067,0,ens6,Ref,8p5
rus21_sz31,2067,0,ens6,Ref,8p5
rus21_sz27,2068,0,ens6,Ref,8p5
rus21_sz28,2068,0,ens6,Ref,8p5
rus21_sz29,2068,0,ens6,Ref,8p5
rus21_sz30,2068,0,ens6,Ref,8p5
rus21_sz31,2068,0,ens6,Ref,8p5
rus21_sz27,2069,0,ens6,Ref,8p5
rus21_sz28,2069,0,ens6,Ref,8p5
rus21_sz29,2069,0,ens6,Ref,8p5
rus21_sz30,2069,0,ens6,Ref,8p5
rus21_sz31,2069,0,ens6,Ref,8p5
rus21_sz27,2065,0,ens7,Ref,8p5
rus21_sz28,2065,0,ens7,Ref,8p5
rus21_sz29,2065,0,ens7,Ref,8p5
rus21_sz30,2065,0,ens7,Ref,8p5
rus21_sz31,2065,0,ens7,Ref,8p5
rus21_sz27,2066,0,ens7,Ref,8p5
rus21_sz28,2066,0,ens7,Ref,8p5
rus21_sz29,2066,0,ens7,Ref,8p5
rus21_sz30,2066,0,ens7,Ref,8p5
rus21_sz31,2066,0,ens7,Ref,8p5
rus21_sz27,2067,0,ens7,Ref,8p5
rus21_sz28,2067,0,ens7,Ref,8p5
rus21_sz29,2067,0,ens7,Ref,8p5
rus21_sz30,2067,0,ens7,Ref,8p5
rus21_sz31,2067,0,ens7,Ref,8p5
rus21_sz27,2068,0,ens7,Ref,8p5
rus21_sz28,2068,0,ens7,Ref,8p5
rus21_sz29,2068,0,ens7,Ref,8p5
rus21_sz30,2068,0,ens7,Ref,8p5
rus21_sz31,2068,0,ens7,Ref,8p5
rus21_sz27,2069,0,ens7,Ref,8p5
rus21_sz28,2069,0,ens7,Ref,8p5
rus21_sz29,2069,0,ens7,Ref,8p5
rus21_sz30,2069,0,ens7,Ref,8p5
rus21_sz31,2069,0,ens7,Ref,8p5
rus21_sz27,2065,0,ens8,Ref,8p5
rus21_sz28,2065,0,ens8,Ref,8p5
rus21_sz29,2065,0,ens8,Ref,8p5
rus21_sz30,2065,0,ens8,Ref,8p5
rus21_sz31,2065,0,ens8,Ref,8p5
rus21_sz27,2066,0,ens8,Ref,8p5
rus21_sz28,2066,0,ens8,Ref,8p5
rus21_sz29,2066,0,ens8,Ref,8p5
rus21_sz30,2066,0,ens8,Ref,8p5
rus21_sz31,2066,0,ens8,Ref,8p5
rus21_sz27,2067,0,ens8,Ref,8p5
rus21_sz28,2067,0,ens8,Ref,8p5
rus21_sz29,2067,0,ens8,Ref,8p5
rus21_sz30,2067,0,ens8,Ref,8p5
rus21_sz31,2067,0,ens8,Ref,8p5
rus21_sz27,2068,0,ens8,Ref,8p5
rus21_sz28,2068,0,ens8,Ref,8p5
rus21_sz29,2068,0,ens8,Ref,8p5
rus21_sz30,2068,0,ens8,Ref,8p5
rus21_sz31,2068,0,ens8,Ref,8p5
rus21_sz27,2069,0,ens8,Ref,8p5
rus21_sz28,2069,0,ens8,Ref,8p5
rus21_sz29,2069,0,ens8,Ref,8p5
rus21_sz30,2069,0,ens8,Ref,8p5
rus21_sz31,2069,0,ens8,Ref,8p5
rus21_sz27,2065,0,ens9,Ref,8p5
rus21_sz28,2065,0,ens9,Ref,8p5
rus21_sz29,2065,0,ens9,Ref,8p5
rus21_sz30,2065,0,ens9,Ref,8p5
rus21_sz31,2065,0,ens9,Ref,8p5
rus21_sz27,2066,0,ens9,Ref,8p5
rus21_sz28,2066,0,ens9,Ref,8p5
rus21_sz29,2066,0,ens9,Ref,8p5
rus21_sz30,2066,0,ens9,Ref,8p5
rus21_sz31,2066,0,ens9,Ref,8p5
rus21_sz27,2067,0,ens9,Ref,8p5
rus21_sz28,2067,0,ens9,Ref,8p5
rus21_sz29,2067,0,ens9,Ref,8p5
rus21_sz30,2067,0,ens9,Ref,8p5
rus21_sz31,2067,0,ens9,Ref,8p5
rus21_sz27,2068,0,ens9,Ref,8p5
rus21_sz28,2068,0,ens9,Ref,8p5
rus21_sz29,2068,0,ens9,Ref,8p5
rus21_sz30,2068,0,ens9,Ref,8p5
rus21_sz31,2068,0,ens9,Ref,8p5
rus21_sz27,2069,0,ens9,Ref,8p5
rus21_sz28,2069,0,ens9,Ref,8p5
rus21_sz29,2069,0,ens9,Ref,8p5
rus21_sz30,2069,0,ens9,Ref,8p5
rus21_sz31,2069,0,ens9,Ref,8p5
rus21_sz27,2070,0,ens10,Ref,8p5
rus21_sz28,2070,0,ens10,Ref,8p5
rus21_sz29,2070,0,ens10,Ref,8p5
rus21_sz30,2070,0,ens10,Ref,8p5
rus21_sz31,2070,0,ens10,Ref,8p5
rus21_sz27,2071,0,ens10,Ref,8p5
rus21_sz28,2071,0,ens10,Ref,8p5
rus21_sz29,2071,0,ens10,Ref,8p5
rus21_sz30,2071,0,ens10,Ref,8p5
rus21_sz31,2071,0,ens10,Ref,8p5
rus21_sz27,2072,0,ens10,Ref,8p5
rus21_sz28,2072,0,ens10,Ref,8p5
rus21_sz29,2072,0,ens10,Ref,8p5
rus21_sz30,2072,0,ens10,Ref,8p5
rus21_sz31,2072,0,ens10,Ref,8p5
rus21_sz27,2073,0,ens10,Ref,8p5
rus21_sz28,2073,0,ens10,Ref,8p5
rus21_sz29,2073,0,ens10,Ref,8p5
rus21_sz30,2073,0,ens10,Ref,8p5
rus21_sz31,2073,0,ens10,Ref,8p5
rus21_sz27,2074,0,ens10,Ref,8p5
rus21_sz28,2074,0,ens10,Ref,8p5
rus21_sz29,2074,0,ens10,Ref,8p5
rus21_sz30,2074,0,ens10,Ref,8p5
rus21_sz31,2074,0,ens10,Ref,8p5
rus21_sz27,2070,0,ens11,Ref,8p5
rus21_sz28,2070,0,ens11,Ref,8p5
rus21_sz29,2070,0,ens11,Ref,8p5
rus21_sz30,2070,0,ens11,Ref,8p5
rus21_sz31,2070,0,ens11,Ref,8p5
rus21_sz27,2071,0,ens11,Ref,8p5
rus21_sz28,2071,0,ens11,Ref,8p5
rus21_sz29,2071,0,ens11,Ref,8p5
rus21_sz30,2071,0,ens11,Ref,8p5
rus21_sz31,2071,0,ens11,Ref,8p5
rus21_sz27,2072,0,ens11,Ref,8p5
rus21_sz28,2072,0,ens11,Ref,8p5
rus21_sz29,2072,0,ens11,Ref,8p5
rus21_sz30,2072,0,ens11,Ref,8p5
rus21_sz31,2072,0,ens11,Ref,8p5
rus21_sz27,2073,0,ens11,Ref,8p5
rus21_sz28,2073,0,ens11,Ref,8p5
rus21_sz29,2073,0,ens11,Ref,8p5
rus21_sz30,2073,0,ens11,Ref,8p5
rus21_sz31,2073,0,ens11,Ref,8p5
rus21_sz27,2074,0,ens11,Ref,8p5
rus21_sz28,2074,0,ens11,Ref,8p5
rus21_sz29,2074,0,ens11,Ref,8p5
rus21_sz30,2074,0,ens11,Ref,8p5
rus21_sz31,2074,0,ens11,Ref,8p5
rus21_sz27,2070,0,ens12,Ref,8p5
rus21_sz28,2070,0,ens12,Ref,8p5
rus21_sz29,2070,0,ens12,Ref,8p5
rus21_sz30,2070,0,ens12,Ref,8p5
rus21_sz31,2070,0,ens12,Ref,8p5
rus21_sz27,2071,0,ens12,Ref,8p5
rus21_sz28,2071,0,ens12,Ref,8p5
rus21_sz29,2071,0,ens12,Ref,8p5
rus21_sz30,2071,0,ens12,Ref,8p5
rus21_sz31,2071,0,ens12,Ref,8p5
rus21_sz27,2072,0,ens12,Ref,8p5
rus21_sz28,2072,0,ens12,Ref,8p5
rus21_sz29,2072,0,ens12,Ref,8p5
rus21_sz30,2072,0,ens12,Ref,8p5
rus21_sz31,2072,0,ens12,Ref,8p5
rus21_sz27,2073,0,ens12,Ref,8p5
rus21_sz28,2073,0,ens12,Ref,8p5
rus21_sz29,2073,0,ens12,Ref,8p5
rus21_sz30,2073,0,ens12,Ref,8p5
rus21_sz31,2073,0,ens12,Ref,8p5
rus21_sz27,2074,0,ens12,Ref,8p5
rus21_sz28,2074,0,ens12,Ref,8p5
rus21_sz29,2074,0,ens12,Ref,8p5
rus21_sz30,2074,0,ens12,Ref,8p5
rus21_sz31,2074,0,ens12,Ref,8p5
rus21_sz27,2070,0,ens13,Ref,8p5
rus21_sz28,2070,0,ens13,Ref,8p5
rus21_sz29,2070,0,ens13,Ref,8p5
rus21_sz30,2070,0,ens13,Ref,8p5
rus21_sz31,2070,0,ens13,Ref,8p5
rus21_sz27,2071,0,ens13,Ref,8p5
rus21_sz28,2071,0,ens13,Ref,8p5
rus21_sz29,2071,0,ens13,Ref,8p5
rus21_sz30,2071,0,ens13,Ref,8p5
rus21_sz31,2071,0,ens13,Ref,8p5
rus21_sz27,2072,0,ens13,Ref,8p5
rus21_sz28,2072,0,ens13,Ref,8p5
rus21_sz29,2072,0,ens13,Ref,8p5
rus21_sz30,2072,0,ens13,Ref,8p5
rus21_sz31,2072,0,ens13,Ref,8p5
rus21_sz27,2073,0,ens13,Ref,8p5
rus21_sz28,2073,0,ens13,Ref,8p5
rus21_sz29,2073,0,ens13,Ref,8p5
rus21_sz30,2073,0,ens13,Ref,8p5
rus21_sz31,2073,0,ens13,Ref,8p5
rus21_sz27,2074,0,ens13,Ref,8p5
rus21_sz28,2074,0,ens13,Ref,8p5
rus21_sz29,2074,0,ens13,Ref,8p5
rus21_sz30,2074,0,ens13,Ref,8p5
rus21_sz31,2074,0,ens13,Ref,8p5
rus21_sz27,2070,0,ens2,Ref,8p5
rus21_sz28,2070,0,ens2,Ref,8p5
rus21_sz29,2070,0,ens2,Ref,8p5
rus21_sz30,2070,0,ens2,Ref,8p5
rus21_sz31,2070,0,ens2,Ref,8p5
rus21_sz27,2071,0,ens2,Ref,8p5
rus21_sz28,2071,0,ens2,Ref,8p5
rus21_sz29,2071,0,ens2,Ref,8p5
rus21_sz30,2071,0,ens2,Ref,8p5
rus21_sz31,2071,0,ens2,Ref,8p5
rus21_sz27,2072,0,ens2,Ref,8p5
rus21_sz28,2072,0,ens2,Ref,8p5
rus21_sz29,2072,0,ens2,Ref,8p5
rus21_sz30,2072,0,ens2,Ref,8p5
rus21_sz31,2072,0,ens2,Ref,8p5
rus21_sz27,2073,0,ens2,Ref,8p5
rus21_sz28,2073,0,ens2,Ref,8p5
rus21_sz29,2073,0,ens2,Ref,8p5
rus21_sz30,2073,0,ens2,Ref,8p5
rus21_sz31,2073,0,ens2,Ref,8p5
rus21_sz27,2074,0,ens2,Ref,8p5
rus21_sz28,2074,0,ens2,Ref,8p5
rus21_sz29,2074,0,ens2,Ref,8p5
rus21_sz30,2074,0,ens2,Ref,8p5
rus21_sz31,2074,0,ens2,Ref,8p5
rus21_sz27,2070,0,ens3,Ref,8p5
rus21_sz28,2070,0,ens3,Ref,8p5
rus21_sz29,2070,0,ens3,Ref,8p5
rus21_sz30,2070,0,ens3,Ref,8p5
rus21_sz31,2070,0,ens3,Ref,8p5
rus21_sz27,2071,0,ens3,Ref,8p5
rus21_sz28,2071,0,ens3,Ref,8p5
rus21_sz29,2071,0,ens3,Ref,8p5
rus21_sz30,2071,0,ens3,Ref,8p5
rus21_sz31,2071,0,ens3,Ref,8p5
rus21_sz27,2072,0,ens3,Ref,8p5
rus21_sz28,2072,0,ens3,Ref,8p5
rus21_sz29,2072,0,ens3,Ref,8p5
rus21_sz30,2072,0,ens3,Ref,8p5
rus21_sz31,2072,0,ens3,Ref,8p5
rus21_sz27,2073,0,ens3,Ref,8p5
rus21_sz28,2073,0,ens3,Ref,8p5
rus21_sz29,2073,0,ens3,Ref,8p5
rus21_sz30,2073,0,ens3,Ref,8p5
rus21_sz31,2073,0,ens3,Ref,8p5
rus21_sz27,2074,0,ens3,Ref,8p5
rus21_sz28,2074,0,ens3,Ref,8p5
rus21_sz29,2074,0,ens3,Ref,8p5
rus21_sz30,2074,0,ens3,Ref,8p5
rus21_sz31,2074,0,ens3,Ref,8p5
rus21_sz27,2070,0,ens4,Ref,8p5
rus21_sz28,2070,0,ens4,Ref,8p5
rus21_sz29,2070,0,ens4,Ref,8p5
rus21_sz30,2070,0,ens4,Ref,8p5
rus21_sz31,2070,0,ens4,Ref,8p5
rus21_sz27,2071,0,ens4,Ref,8p5
rus21_sz28,2071,0,ens4,Ref,8p5
rus21_sz29,2071,0,ens4,Ref,8p5
rus21_sz30,2071,0,ens4,Ref,8p5
rus21_sz31,2071,0,ens4,Ref,8p5
rus21_sz27,2072,0,ens4,Ref,8p5
rus21_sz28,2072,0,ens4,Ref,8p5
rus21_sz29,2072,0,ens4,Ref,8p5
rus21_sz30,2072,0,ens4,Ref,8p5
rus21_sz31,2072,0,ens4,Ref,8p5
rus21_sz27,2073,0,ens4,Ref,8p5
rus21_sz28,2073,0,ens4,Ref,8p5
rus21_sz29,2073,0,ens4,Ref,8p5
rus21_sz30,2073,0,ens4,Ref,8p5
rus21_sz31,2073,0,ens4,Ref,8p5
rus21_sz27,2074,0,ens4,Ref,8p5
rus21_sz28,2074,0,ens4,Ref,8p5
rus21_sz29,2074,0,ens4,Ref,8p5
rus21_sz30,2074,0,ens4,Ref,8p5
rus21_sz31,2074,0,ens4,Ref,8p5
rus21_sz27,2070,0,ens5,Ref,8p5
rus21_sz28,2070,0,ens5,Ref,8p5
rus21_sz29,2070,0,ens5,Ref,8p5
rus21_sz30,2070,0,ens5,Ref,8p5
rus21_sz31,2070,0,ens5,Ref,8p5
rus21_sz27,2071,0,ens5,Ref,8p5
rus21_sz28,2071,0,ens5,Ref,8p5
rus21_sz29,2071,0,ens5,Ref,8p5
