year,ens,scen,rcp,value
2059,ens12,Ref,2p6,6.175473907064426
2059,ens12,Ref,8p5,17.17249398827591
2059,ens13,Pol,2p6,12.062146802525211
2059,ens13,Ref,2p6,5.194312976957983
2059,ens13,Ref,8p5,6.407739410443978
2059,ens2,Pol,2p6,16.432929154935575
2059,ens2,Ref,2p6,5.999670239277731
2059,ens2,Ref,8p5,16.075004785141456
2059,ens3,Pol,2p6,8.782161046172268
2059,ens3,Ref,2p6,6.4342225966591045
2059,ens3,Ref,8p5,6.388746386478992
2059,ens4,Pol,2p6,8.535493808665267
2059,ens4,Ref,2p6,6.229049666268767
2059,ens4,Ref,8p5,6.462662046676471
2059,ens5,Pol,2p6,8.57127731707563
2059,ens5,Ref,2p6,6.258181342992297
2059,ens5,Ref,8p5,6.49645696699986
2059,ens6,Pol,2p6,20.480712166435573
2059,ens6,Ref,2p6,6.4543656871623245
2059,ens6,Ref,8p5,6.48296451452451
2059,ens7,Pol,2p6,20.58380514887535
2059,ens7,Ref,2p6,6.348865190085714
2059,ens7,Ref,8p5,13.481771614943977
2059,ens8,Pol,2p6,17.84042448242997
2059,ens8,Ref,2p6,5.930720472523011
2059,ens8,Ref,8p5,16.09973453408543
2059,ens9,Pol,2p6,20.532169849428573
2059,ens9,Ref,2p6,13.185825360784312
2059,ens9,Ref,8p5,16.031580808944256
2060,ens1,Pol,2p6,8.729543126666668
2060,ens1,Ref,2p6,6.309334404217787
2060,ens1,Ref,8p5,6.217026846709384
2060,ens10,Pol,2p6,20.661943019558823
2060,ens10,Ref,2p6,16.740233790329132
2060,ens10,Ref,8p5,17.550886028318626
2060,ens11,Pol,2p6,20.465194599908962
2060,ens11,Ref,2p6,6.180871155434174
2060,ens11,Ref,8p5,6.0746665428081235
2060,ens12,Pol,2p6,20.457707970889356
2060,ens12,Ref,2p6,6.156272231512605
2060,ens12,Ref,8p5,18.185126930616246
2060,ens13,Pol,2p6,13.357435322661065
2060,ens13,Ref,2p6,5.12962525547619
2060,ens13,Ref,8p5,6.457587563690476
2060,ens2,Pol,2p6,18.57886250170868
2060,ens2,Ref,2p6,6.007430836902661
2060,ens2,Ref,8p5,18.420471119194676
2060,ens3,Pol,2p6,8.894260901687675
2060,ens3,Ref,2p6,6.4471117738942585
2060,ens3,Ref,8p5,6.383778855336134
2060,ens4,Pol,2p6,8.595254105945378
2060,ens4,Ref,2p6,6.198099951450981
2060,ens4,Ref,8p5,6.455516804120448
2060,ens5,Pol,2p6,8.629965708606443
2060,ens5,Ref,2p6,6.226381074543418
2060,ens5,Ref,8p5,6.491999796683474
2060,ens6,Pol,2p6,20.566583992275913
2060,ens6,Ref,2p6,6.4378912358641465
2060,ens6,Ref,8p5,6.471273579903361
2060,ens7,Pol,2p6,20.66324410782913
2060,ens7,Ref,2p6,6.327301358937675
2060,ens7,Ref,8p5,14.815234303662464
2060,ens8,Pol,2p6,20.24459926148459
2060,ens8,Ref,2p6,5.8412516652125355
2060,ens8,Ref,8p5,18.537623971834734
2060,ens9,Pol,2p6,20.55007807612745
2060,ens9,Ref,2p6,13.116726830700278
2060,ens9,Ref,8p5,18.476440355606442
2061,ens1,Pol,2p6,8.561163683408964
2061,ens1,Ref,2p6,6.205496148867507
2061,ens1,Ref,8p5,6.08153008184874
2061,ens10,Pol,2p6,20.492644458899157
2061,ens10,Ref,2p6,16.53350590428011
2061,ens10,Ref,8p5,17.516619421719188
2061,ens11,Pol,2p6,20.344463635159663
2061,ens11,Ref,2p6,8.440725403837535
2061,ens11,Ref,8p5,8.375969882526611
2061,ens12,Pol,2p6,20.345956663791316
2061,ens12,Ref,2p6,6.011722995803922
2061,ens12,Ref,8p5,18.06644428464846
2061,ens13,Pol,2p6,14.472361495935575
2061,ens13,Ref,2p6,6.355537839184874
2061,ens13,Ref,8p5,6.280992404518207
2061,ens2,Pol,2p6,18.831295589473388
2061,ens2,Ref,2p6,7.323856049263026
2061,ens2,Ref,8p5,18.877003464985155
2061,ens3,Pol,2p6,11.111628530404762
2061,ens3,Ref,2p6,6.917466260765826
2061,ens3,Ref,8p5,6.274443991443977
2061,ens4,Pol,2p6,8.453627424843138
2061,ens4,Ref,2p6,6.116905167908123
2061,ens4,Ref,8p5,8.739371380348318
2061,ens5,Pol,2p6,10.90093435435154
2061,ens5,Ref,2p6,7.422682751327871
2061,ens5,Ref,8p5,8.777933631333193
2061,ens6,Pol,2p6,20.433010975947337
2061,ens6,Ref,2p6,6.31203928317563
2061,ens6,Ref,8p5,9.122796459537815
2061,ens7,Pol,2p6,20.51019793015406
2061,ens7,Ref,2p6,6.169388156204482
2061,ens7,Ref,8p5,15.392927044950978
2061,ens8,Pol,2p6,21.299438074922968
2061,ens8,Ref,2p6,7.619462377997675
2061,ens8,Ref,8p5,18.34469048623249
2061,ens9,Pol,2p6,21.554464744883752
2061,ens9,Ref,2p6,14.050109889666667
2061,ens9,Ref,8p5,18.360062521858264
2062,ens1,Pol,2p6,8.392784240151261
2062,ens1,Ref,2p6,6.101657893517227
2062,ens1,Ref,8p5,5.946033316988094
2062,ens10,Pol,2p6,20.323345898239495
2062,ens10,Ref,2p6,16.326778018231092
2062,ens10,Ref,8p5,17.482352815119746
2062,ens11,Pol,2p6,20.223732670410364
2062,ens11,Ref,2p6,10.700579652240897
2062,ens11,Ref,8p5,10.677273222245098
2062,ens12,Pol,2p6,20.234205356693277
2062,ens12,Ref,2p6,5.8671737600952385
2062,ens12,Ref,8p5,17.94776163868067
2062,ens13,Pol,2p6,15.587287669210083
2062,ens13,Ref,2p6,7.581450422893557
2062,ens13,Ref,8p5,6.104397245345939
2062,ens2,Pol,2p6,19.083728677238096
2062,ens2,Ref,2p6,8.640281261623388
2062,ens2,Ref,8p5,19.33353581077563
2062,ens3,Pol,2p6,13.328996159121848
2062,ens3,Ref,2p6,7.387820747637394
2062,ens3,Ref,8p5,6.16510912755182
2062,ens4,Pol,2p6,8.312000743740896
2062,ens4,Ref,2p6,6.035710384365266
2062,ens4,Ref,8p5,11.023225956576189
2062,ens5,Pol,2p6,13.171903000096638
2062,ens5,Ref,2p6,8.618984428112325
2062,ens5,Ref,8p5,11.063867465982913
2062,ens6,Pol,2p6,20.299437959618764
2062,ens6,Ref,2p6,6.1861873304871144
2062,ens6,Ref,8p5,11.77431933917227
2062,ens7,Pol,2p6,20.35715175247899
2062,ens7,Ref,2p6,6.011474953471289
2062,ens7,Ref,8p5,15.970619786239496
2062,ens8,Pol,2p6,22.354276888361344
2062,ens8,Ref,2p6,9.397673090782815
2062,ens8,Ref,8p5,18.15175700063025
2062,ens9,Pol,2p6,22.558851413640053
2062,ens9,Ref,2p6,14.983492948633051
2062,ens9,Ref,8p5,18.243684688110083
2063,ens1,Pol,2p6,8.224404796893557
2063,ens1,Ref,2p6,5.997819638166947
2063,ens1,Ref,8p5,5.810536552127451
2063,ens10,Pol,2p6,20.15404733757983
2063,ens10,Ref,2p6,16.12005013218207
2063,ens10,Ref,8p5,17.448086208520305
2063,ens11,Pol,2p6,20.103001705661065
2063,ens11,Ref,2p6,12.960433900644258
2063,ens11,Ref,8p5,12.978576561963584
2063,ens12,Pol,2p6,20.122454049595238
2063,ens12,Ref,2p6,5.722624524386554
2063,ens12,Ref,8p5,17.829078992712883
2063,ens13,Pol,2p6,16.702213842484593
2063,ens13,Ref,2p6,8.807363006602241
2063,ens13,Ref,8p5,5.927802086173669
2063,ens2,Pol,2p6,19.3361617650028
2063,ens2,Ref,2p6,9.956706473983752
2063,ens2,Ref,8p5,19.790068156566107
2063,ens3,Pol,2p6,15.546363787838935
2063,ens3,Ref,2p6,7.8581752345089635
2063,ens3,Ref,8p5,6.055774263659663
2063,ens4,Pol,2p6,8.170374062638656
2063,ens4,Ref,2p6,5.954515600822409
2063,ens4,Ref,8p5,13.307080532804061
2063,ens5,Pol,2p6,15.442871645841734
2063,ens5,Ref,2p6,9.815286104896778
2063,ens5,Ref,8p5,13.349801300632631
2063,ens6,Pol,2p6,20.165864943290195
2063,ens6,Ref,2p6,6.0603353777986
2063,ens6,Ref,8p5,14.425842218806721
2063,ens7,Pol,2p6,20.20410557480392
2063,ens7,Ref,2p6,5.853561750738095
2063,ens7,Ref,8p5,16.548312527528008
2063,ens8,Pol,2p6,23.40911570179972
2063,ens8,Ref,2p6,11.175883803567954
2063,ens8,Ref,8p5,17.95882351502801
2063,ens9,Pol,2p6,23.56323808239636
2063,ens9,Ref,2p6,15.916876007599438
2063,ens9,Ref,8p5,18.127306854361905
2064,ens1,Pol,2p6,8.056025353635855
2064,ens1,Ref,2p6,5.893981382816667
2064,ens1,Ref,8p5,5.675039787266806
2064,ens10,Pol,2p6,19.984748776920167
2064,ens10,Ref,2p6,15.913322246133053
2064,ens10,Ref,8p5,17.413819601920867
2064,ens11,Pol,2p6,19.982270740911765
2064,ens11,Ref,2p6,15.220288149047617
2064,ens11,Ref,8p5,15.279879901682072
2064,ens12,Pol,2p6,20.010702742497198
2064,ens12,Ref,2p6,5.578075288677871
2064,ens12,Ref,8p5,17.7103963467451
2064,ens13,Pol,2p6,17.8171400157591
2064,ens13,Ref,2p6,10.033275590310925
2064,ens13,Ref,8p5,5.751206927001401
2064,ens2,Pol,2p6,19.588594852767507
2064,ens2,Ref,2p6,11.273131686344117
2064,ens2,Ref,8p5,20.246600502356582
2064,ens3,Pol,2p6,17.76373141655602
2064,ens3,Ref,2p6,8.328529721380532
2064,ens3,Ref,8p5,5.946439399767506
2064,ens4,Pol,2p6,8.028747381536416
2064,ens4,Ref,2p6,5.873320817279552
2064,ens4,Ref,8p5,15.590935109031932
2064,ens5,Pol,2p6,17.713840291586834
2064,ens5,Ref,2p6,11.011587781681232
2064,ens5,Ref,8p5,15.635735135282353
2064,ens6,Pol,2p6,20.032291926961623
2064,ens6,Ref,2p6,5.934483425110084
2064,ens6,Ref,8p5,17.077365098441174
2064,ens7,Pol,2p6,20.05105939712885
2064,ens7,Ref,2p6,5.695648548004902
2064,ens7,Ref,8p5,17.126005268816527
2064,ens8,Pol,2p6,24.463954515238093
2064,ens8,Ref,2p6,12.954094516353095
2064,ens8,Ref,8p5,17.76589002942577
2064,ens9,Pol,2p6,24.56762475115266
2064,ens9,Ref,2p6,16.850259066565823
2064,ens9,Ref,8p5,18.010929020613727
2065,ens1,Pol,2p6,7.887645910378151
2065,ens1,Ref,2p6,5.790143127466386
2065,ens1,Ref,8p5,5.539543022406162
2065,ens10,Pol,2p6,19.815450216260505
2065,ens10,Ref,2p6,15.706594360084033
2065,ens10,Ref,8p5,17.37955299532143
2065,ens11,Pol,2p6,19.861539776162463
2065,ens11,Ref,2p6,17.48014239745098
2065,ens11,Ref,8p5,17.58118324140056
2065,ens12,Pol,2p6,19.89895143539916
2065,ens12,Ref,2p6,5.433526052969188
2065,ens12,Ref,8p5,17.59171370077731
2065,ens13,Pol,2p6,18.932066189033613
2065,ens13,Ref,2p6,11.259188174019608
2065,ens13,Ref,8p5,5.574611767829132
2065,ens2,Pol,2p6,19.84102794053221
2065,ens2,Ref,2p6,12.589556898704481
2065,ens2,Ref,8p5,20.70313284814706
2065,ens3,Pol,2p6,19.98109904527311
2065,ens3,Ref,2p6,8.798884208252101
2065,ens3,Ref,8p5,5.8371045358753495
2065,ens4,Pol,2p6,7.887120700434174
2065,ens4,Ref,2p6,5.792126033736695
2065,ens4,Ref,8p5,17.874789685259802
2065,ens5,Pol,2p6,19.98480893733193
2065,ens5,Ref,2p6,12.207889458465687
2065,ens5,Ref,8p5,17.92166896993207
2065,ens6,Pol,2p6,19.89871891063305
2065,ens6,Ref,2p6,5.808631472421569
2065,ens6,Ref,8p5,19.72888797807563
2065,ens7,Pol,2p6,19.89801321945378
2065,ens7,Ref,2p6,5.537735345271709
2065,ens7,Ref,8p5,17.70369801010504
2065,ens8,Pol,2p6,25.51879332867647
2065,ens8,Ref,2p6,14.732305229138234
2065,ens8,Ref,8p5,17.57295654382353
2065,ens9,Pol,2p6,25.572011419908964
2065,ens9,Ref,2p6,17.78364212553221
2065,ens9,Ref,8p5,17.894551186865545
2066,ens1,Pol,2p6,10.084432471245098
2066,ens1,Ref,2p6,5.747000568306443
2066,ens1,Ref,8p5,7.896094055566105
2066,ens10,Pol,2p6,20.74222279188655
2066,ens10,Ref,2p6,16.024384095813726
2066,ens10,Ref,8p5,17.343203024113304
2066,ens11,Pol,2p6,19.64628009330532
2066,ens11,Ref,2p6,17.373371035549017
2066,ens11,Ref,8p5,17.47939803172129
2066,ens12,Pol,2p6,19.681463907452383
2066,ens12,Ref,2p6,5.374257543182073
2066,ens12,Ref,8p5,17.53262471729832
2066,ens13,Pol,2p6,18.879605355047616
2066,ens13,Ref,2p6,11.128463418963586
2066,ens13,Ref,8p5,7.940154968186275
2066,ens2,Pol,2p6,19.620804546240898
2066,ens2,Ref,2p6,13.462611383231371
2066,ens2,Ref,8p5,22.037823955178148
2066,ens3,Pol,2p6,19.72446571034734
2066,ens3,Ref,2p6,8.71335835252577
2066,ens3,Ref,8p5,7.761573560498599
2066,ens4,Pol,2p6,7.664538636030812
2066,ens4,Ref,2p6,5.712515617609384
2066,ens4,Ref,8p5,18.91609297900742
2066,ens5,Pol,2p6,19.727194414738094
2066,ens5,Ref,2p6,12.121401704600139
2066,ens5,Ref,8p5,19.518983574539075
2066,ens6,Pol,2p6,19.681563172131792
2066,ens6,Ref,2p6,5.740609193005462
2066,ens6,Ref,8p5,20.37360925381989
2066,ens7,Pol,2p6,19.681191275745096
2066,ens7,Ref,2p6,5.387488106880812
2066,ens7,Ref,8p5,19.69914008684874
2066,ens8,Pol,2p6,25.288054753843138
2066,ens8,Ref,2p6,14.795918772144061
2066,ens8,Ref,8p5,17.538860869187673
2066,ens9,Pol,2p6,25.476339176514006
2066,ens9,Ref,2p6,17.64189846585154
2066,ens9,Ref,8p5,17.845666287754845
2067,ens1,Pol,2p6,12.281219032112045
2067,ens1,Ref,2p6,5.703858009146498
2067,ens1,Ref,8p5,10.25264508872605
2067,ens10,Pol,2p6,21.668995367512604
2067,ens10,Ref,2p6,16.342173831543416
2067,ens10,Ref,8p5,17.306853052905183
2067,ens11,Pol,2p6,19.431020410448177
2067,ens11,Ref,2p6,17.266599673647058
2067,ens11,Ref,8p5,17.377612822042018
2067,ens12,Pol,2p6,19.463976379505603
2067,ens12,Ref,2p6,5.3149890333949585
2067,ens12,Ref,8p5,17.47353573381933
2067,ens13,Pol,2p6,18.827144521061626
2067,ens13,Ref,2p6,10.997738663907564
2067,ens13,Ref,8p5,10.305698168543419
2067,ens2,Pol,2p6,19.400581151949577
2067,ens2,Ref,2p6,14.335665867758262
2067,ens2,Ref,8p5,23.372515062209242
2067,ens3,Pol,2p6,19.467832375421565
2067,ens3,Ref,2p6,8.627832496799439
2067,ens3,Ref,8p5,9.68604258512185
2067,ens4,Pol,2p6,7.441956571627451
2067,ens4,Ref,2p6,5.632905201482073
2067,ens4,Ref,8p5,19.95739627275504
2067,ens5,Pol,2p6,19.469579892144257
2067,ens5,Ref,2p6,12.034913950734593
2067,ens5,Ref,8p5,21.116298179146074
2067,ens6,Pol,2p6,19.464407433630534
2067,ens6,Ref,2p6,5.672586913589355
2067,ens6,Ref,8p5,21.018330529564146
2067,ens7,Pol,2p6,19.464369332036412
2067,ens7,Ref,2p6,5.237240868489916
2067,ens7,Ref,8p5,21.694582163592436
2067,ens8,Pol,2p6,25.057316179009803
2067,ens8,Ref,2p6,14.859532315149886
2067,ens8,Ref,8p5,17.50476519455182
2067,ens9,Pol,2p6,25.380666933119045
2067,ens9,Ref,2p6,17.500154806170865
2067,ens9,Ref,8p5,17.796781388644145
2068,ens1,Pol,2p6,14.47800559297899
2068,ens1,Ref,2p6,5.660715449986554
2068,ens1,Ref,8p5,12.609196121885994
2068,ens10,Pol,2p6,22.595767943138657
2068,ens10,Ref,2p6,16.65996356727311
2068,ens10,Ref,8p5,17.270503081697058
2068,ens11,Pol,2p6,19.215760727591036
2068,ens11,Ref,2p6,17.1598283117451
2068,ens11,Ref,8p5,17.275827612362743
2068,ens12,Pol,2p6,19.246488851558823
2068,ens12,Ref,2p6,5.2557205236078435
2068,ens12,Ref,8p5,17.414446750340336
2068,ens13,Pol,2p6,18.77468368707563
2068,ens13,Ref,2p6,10.86701390885154
2068,ens13,Ref,8p5,12.671241368900558
2068,ens2,Pol,2p6,19.18035775765826
2068,ens2,Ref,2p6,15.208720352285154
2068,ens2,Ref,8p5,24.707206169240337
2068,ens3,Pol,2p6,19.2111990404958
2068,ens3,Ref,2p6,8.542306641073107
2068,ens3,Ref,8p5,11.610511609745096
2068,ens4,Pol,2p6,7.21937450722409
2068,ens4,Ref,2p6,5.553294785354762
2068,ens4,Ref,8p5,20.998699566502662
2068,ens5,Pol,2p6,19.21196536955042
2068,ens5,Ref,2p6,11.948426196869047
2068,ens5,Ref,8p5,22.71361278375308
2068,ens6,Pol,2p6,19.247251695129272
2068,ens6,Ref,2p6,5.60456463417325
2068,ens6,Ref,8p5,21.663051805308402
2068,ens7,Pol,2p6,19.247547388327728
2068,ens7,Ref,2p6,5.08699363009902
2068,ens7,Ref,8p5,23.690024240336133
2068,ens8,Pol,2p6,24.82657760417647
2068,ens8,Ref,2p6,14.923145858155713
2068,ens8,Ref,8p5,17.470669519915965
2068,ens9,Pol,2p6,25.28499468972409
2068,ens9,Ref,2p6,17.35841114649019
2068,ens9,Ref,8p5,17.747896489533446
2069,ens1,Pol,2p6,16.67479215384594
2069,ens1,Ref,2p6,5.617572890826611
2069,ens1,Ref,8p5,14.965747155045937
2069,ens10,Pol,2p6,23.522540518764707
2069,ens10,Ref,2p6,16.9777533030028
2069,ens10,Ref,8p5,17.234153110488933
2069,ens11,Pol,2p6,19.00050104473389
2069,ens11,Ref,2p6,17.053056949843135
2069,ens11,Ref,8p5,17.174042402683472
2069,ens12,Pol,2p6,19.029001323612043
2069,ens12,Ref,2p6,5.196452013820728
2069,ens12,Ref,8p5,17.355357766861342
2069,ens13,Pol,2p6,18.722222853089633
2069,ens13,Ref,2p6,10.736289153795518
2069,ens13,Ref,8p5,15.036784569257703
2069,ens2,Pol,2p6,18.960134363366944
2069,ens2,Ref,2p6,16.081774836812045
2069,ens2,Ref,8p5,26.041897276271428
2069,ens3,Pol,2p6,18.954565705570026
2069,ens3,Ref,2p6,8.456780785346778
2069,ens3,Ref,8p5,13.534980634368349
2069,ens4,Pol,2p6,6.996792442820728
2069,ens4,Ref,2p6,5.473684369227451
2069,ens4,Ref,8p5,22.04000286025028
2069,ens5,Pol,2p6,18.954350846956583
2069,ens5,Ref,2p6,11.861938443003503
2069,ens5,Ref,8p5,24.31092738836008
2069,ens6,Pol,2p6,19.03009595662801
2069,ens6,Ref,2p6,5.536542354757143
2069,ens6,Ref,8p5,22.30777308105266
2069,ens7,Pol,2p6,19.030725444619048
2069,ens7,Ref,2p6,4.936746391708123
2069,ens7,Ref,8p5,25.68546631707983
2069,ens8,Pol,2p6,24.595839029343136
2069,ens8,Ref,2p6,14.98675940116154
2069,ens8,Ref,8p5,17.436573845280112
2069,ens9,Pol,2p6,25.189322446329133
2069,ens9,Ref,2p6,17.216667486809524
2069,ens9,Ref,8p5,17.699011590422742
2070,ens1,Pol,2p6,18.871578714712886
2070,ens1,Ref,2p6,5.574430331666667
2070,ens1,Ref,8p5,17.32229818820588
2070,ens10,Pol,2p6,24.449313094390753
2070,ens10,Ref,2p6,17.295543038732493
2070,ens10,Ref,8p5,17.19780313928081
2070,ens11,Pol,2p6,18.78524136187675
2070,ens11,Ref,2p6,16.946285587941176
2070,ens11,Ref,8p5,17.0722571930042
2070,ens12,Pol,2p6,18.811513795665267
2070,ens12,Ref,2p6,5.137183504033613
2070,ens12,Ref,8p5,17.296268783382352
2070,ens13,Pol,2p6,18.66976201910364
2070,ens13,Ref,2p6,10.605564398739496
2070,ens13,Ref,8p5,17.402327769614843
2070,ens2,Pol,2p6,18.73991096907563
2070,ens2,Ref,2p6,16.954829321338934
2070,ens2,Ref,8p5,27.37658838330252
2070,ens3,Pol,2p6,18.697932370644256
2070,ens3,Ref,2p6,8.371254929620447
2070,ens3,Ref,8p5,15.459449658991597
2070,ens4,Pol,2p6,6.774210378417366
2070,ens4,Ref,2p6,5.39407395310014
2070,ens4,Ref,8p5,23.081306153997897
2070,ens5,Pol,2p6,18.696736324362742
2070,ens5,Ref,2p6,11.775450689137955
2070,ens5,Ref,8p5,25.908241992967085
2070,ens6,Pol,2p6,18.81294021812675
2070,ens6,Ref,2p6,5.468520075341036
2070,ens6,Ref,8p5,22.95249435679692
2070,ens7,Pol,2p6,18.813903500910364
2070,ens7,Ref,2p6,4.7864991533172265
2070,ens7,Ref,8p5,27.680908393823525
2070,ens8,Pol,2p6,24.365100454509804
2070,ens8,Ref,2p6,15.050372944167366
2070,ens8,Ref,8p5,17.402478170644258
2070,ens9,Pol,2p6,25.09365020293417
2070,ens9,Ref,2p6,17.07492382712885
2070,ens9,Ref,8p5,17.650126691312042
2071,ens1,Pol,2p6,18.681564441471988
2071,ens1,Ref,2p6,5.430369732191317
2071,ens1,Ref,8p5,19.296897499308262
2071,ens10,Pol,2p6,24.468861026534732
2071,ens10,Ref,2p6,17.24786304762745
2071,ens10,Ref,8p5,17.175542068058963
2071,ens11,Pol,2p6,19.777745871845937
2071,ens11,Ref,2p6,16.966373913371147
2071,ens11,Ref,8p5,17.09609169772549
2071,ens12,Pol,2p6,19.56070477235154
2071,ens12,Ref,2p6,7.506518242722689
2071,ens12,Ref,8p5,18.521169144289917
2071,ens13,Pol,2p6,18.532161406446495
2071,ens13,Ref,2p6,10.56707462672689
2071,ens13,Ref,8p5,17.37407863658263
2071,ens2,Pol,2p6,18.593721645950982
2071,ens2,Ref,2p6,16.92559007206961
2071,ens2,Ref,8p5,27.358837289869605
2071,ens3,Pol,2p6,18.553741710088232
2071,ens3,Ref,2p6,8.352248297943277
2071,ens3,Ref,8p5,17.85093307397451
2071,ens4,Pol,2p6,6.620981809652662
2071,ens4,Ref,2p6,5.4032761565285705
2071,ens4,Ref,8p5,23.90320036759916
2071,ens5,Pol,2p6,18.55259054538375
2071,ens5,Ref,2p6,11.753163357418908
2071,ens5,Ref,8p5,26.172006103302238
2071,ens6,Pol,2p6,18.663072897510787
2071,ens6,Ref,2p6,5.479419232098459
2071,ens6,Ref,8p5,22.94757662510602
2071,ens7,Pol,2p6,20.36578763634874
2071,ens7,Ref,2p6,7.32594953609972
2071,ens7,Ref,8p5,27.674264344793134
2071,ens8,Pol,2p6,25.13848928570588
2071,ens8,Ref,2p6,15.512211848894172
2071,ens8,Ref,8p5,17.45776272427451
2071,ens9,Pol,2p6,25.572991175186274
2071,ens9,Ref,2p6,17.13348807812745
2071,ens9,Ref,8p5,19.029812696581317
2072,ens1,Pol,2p6,18.49155016823109
2072,ens1,Ref,2p6,5.286309132715966
2072,ens1,Ref,8p5,21.271496810410643
2072,ens10,Pol,2p6,24.48840895867871
2072,ens10,Ref,2p6,17.20018305652241
2072,ens10,Ref,8p5,17.153280996837115
2072,ens11,Pol,2p6,20.770250381815124
2072,ens11,Ref,2p6,16.98646223880112
2072,ens11,Ref,8p5,17.11992620244678
2072,ens12,Pol,2p6,20.309895749037814
2072,ens12,Ref,2p6,9.875852981411764
2072,ens12,Ref,8p5,19.74606950519748
2072,ens13,Pol,2p6,18.394560793789356
2072,ens13,Ref,2p6,10.528584854714286
2072,ens13,Ref,8p5,17.34582950355042
2072,ens2,Pol,2p6,18.44753232282633
2072,ens2,Ref,2p6,16.89635082280028
2072,ens2,Ref,8p5,27.34108619643669
2072,ens3,Pol,2p6,18.40955104953221
2072,ens3,Ref,2p6,8.333241666266106
2072,ens3,Ref,8p5,20.24241648895742
2072,ens4,Pol,2p6,6.467753240887955
2072,ens4,Ref,2p6,5.412478359957003
2072,ens4,Ref,8p5,24.72509458120042
2072,ens5,Pol,2p6,18.408444766404763
2072,ens5,Ref,2p6,11.73087602569986
2072,ens5,Ref,8p5,26.435770213637394
2072,ens6,Pol,2p6,18.51320557689482
2072,ens6,Ref,2p6,5.490318388855882
2072,ens6,Ref,8p5,22.942658893415125
2072,ens7,Pol,2p6,21.917671771787116
2072,ens7,Ref,2p6,9.865399918882213
2072,ens7,Ref,8p5,27.667620295762745
2072,ens8,Pol,2p6,25.911878116901963
2072,ens8,Ref,2p6,15.97405075362098
2072,ens8,Ref,8p5,17.513047277904757
2072,ens9,Pol,2p6,26.052332147438374
2072,ens9,Ref,2p6,17.19205232912605
2072,ens9,Ref,8p5,20.409498701850588
2073,ens1,Pol,2p6,18.301535894990195
2073,ens1,Ref,2p6,5.1422485332406165
2073,ens1,Ref,8p5,23.246096121513023
2073,ens10,Pol,2p6,24.507956890822687
2073,ens10,Ref,2p6,17.152503065417363
2073,ens10,Ref,8p5,17.131019925615266
2073,ens11,Pol,2p6,21.76275489178431
2073,ens11,Ref,2p6,17.00655056423109
2073,ens11,Ref,8p5,17.143760707168067
2073,ens12,Pol,2p6,21.059086725724086
2073,ens12,Ref,2p6,12.245187720100839
2073,ens12,Ref,8p5,20.97096986610504
2073,ens13,Pol,2p6,18.25696018113221
2073,ens13,Ref,2p6,10.49009508270168
2073,ens13,Ref,8p5,17.317580370518208
2073,ens2,Pol,2p6,18.301342999701678
2073,ens2,Ref,2p6,16.867111573530952
2073,ens2,Ref,8p5,27.323335103003778
2073,ens3,Pol,2p6,18.26536038897619
2073,ens3,Ref,2p6,8.314235034588936
2073,ens3,Ref,8p5,22.633899903940335
2073,ens4,Pol,2p6,6.31452467212325
2073,ens4,Ref,2p6,5.421680563385435
2073,ens4,Ref,8p5,25.546988794801678
2073,ens5,Pol,2p6,18.26429898742577
2073,ens5,Ref,2p6,11.708588693980811
2073,ens5,Ref,8p5,26.699534323972546
2073,ens6,Pol,2p6,18.36333825627885
2073,ens6,Ref,2p6,5.501217545613305
2073,ens6,Ref,8p5,22.93774116172423
2073,ens7,Pol,2p6,23.469555907225487
2073,ens7,Ref,2p6,12.404850301664705
2073,ens7,Ref,8p5,27.660976246732353
2073,ens8,Pol,2p6,26.685266948098036
2073,ens8,Ref,2p6,16.435889658347783
2073,ens8,Ref,8p5,17.568331831535012
2073,ens9,Pol,2p6,26.531673119690474
2073,ens9,Ref,2p6,17.250616580124646
2073,ens9,Ref,8p5,21.78918470711986
2074,ens1,Pol,2p6,18.111521621749297
2074,ens1,Ref,2p6,4.998187933765266
2074,ens1,Ref,8p5,25.220695432615404
2074,ens10,Pol,2p6,24.527504822966666
2074,ens10,Ref,2p6,17.104823074312325
2074,ens10,Ref,8p5,17.108758854393415
2074,ens11,Pol,2p6,22.755259401753502
2074,ens11,Ref,2p6,17.026638889661065
2074,ens11,Ref,8p5,17.167595211889356
2074,ens12,Pol,2p6,21.80827770241036
2074,ens12,Ref,2p6,14.614522458789915
2074,ens12,Ref,8p5,22.195870227012605
2074,ens13,Pol,2p6,18.11935956847507
2074,ens13,Ref,2p6,10.451605310689075
2074,ens13,Ref,8p5,17.289331237485992
2074,ens2,Pol,2p6,18.15515367657703
2074,ens2,Ref,2p6,16.837872324261625
2074,ens2,Ref,8p5,27.305584009570868
2074,ens3,Pol,2p6,18.121169728420167
2074,ens3,Ref,2p6,8.295228402911764
2074,ens3,Ref,8p5,25.025383318923247
2074,ens4,Pol,2p6,6.161296103358543
2074,ens4,Ref,2p6,5.430882766813866
2074,ens4,Ref,8p5,26.36888300840294
2074,ens5,Pol,2p6,18.12015320844678
2074,ens5,Ref,2p6,11.686301362261764
2074,ens5,Ref,8p5,26.963298434307703
2074,ens6,Pol,2p6,18.213470935662883
2074,ens6,Ref,2p6,5.5121167023707285
2074,ens6,Ref,8p5,22.932823430033334
2074,ens7,Pol,2p6,25.021440042663862
2074,ens7,Ref,2p6,14.944300684447198
