year,ens,rcp,scen,usd_rub,ship_type,dir,section,value
2078,ens2,2p6,Ref,discounted,1AS,West,NSR,74.74167944997929
2078,ens2,2p6,Ref,discounted,1AS,West,non_NSR,2809.5503640550533
2078,ens2,2p6,Ref,high,1A,East,NSR,133.49440412400602
2078,ens2,2p6,Ref,high,1A,East,non_NSR,169.71756029285677
2078,ens2,2p6,Ref,high,1A,West,NSR,56.42356902989353
2078,ens2,2p6,Ref,high,1A,West,non_NSR,2126.8745971055946
2078,ens2,2p6,Ref,high,1AS,East,NSR,230.83174218327952
2078,ens2,2p6,Ref,high,1AS,East,non_NSR,313.3915187793844
2078,ens2,2p6,Ref,high,1AS,West,NSR,75.15184327431828
2078,ens2,2p6,Ref,high,1AS,West,non_NSR,2824.6413975077644
2078,ens2,2p6,Ref,low,1A,East,NSR,132.39848674897985
2078,ens2,2p6,Ref,low,1A,East,non_NSR,167.99387308261834
2078,ens2,2p6,Ref,low,1A,West,NSR,56.614287183071895
2078,ens2,2p6,Ref,low,1A,West,non_NSR,2133.883799956234
2078,ens2,2p6,Ref,low,1AS,East,NSR,226.7842707737623
2078,ens2,2p6,Ref,low,1AS,East,non_NSR,304.57298310999766
2078,ens2,2p6,Ref,low,1AS,West,NSR,76.12926343788008
2078,ens2,2p6,Ref,low,1AS,West,non_NSR,2860.501096985245
2078,ens2,8p5,Ref,base,1A,East,NSR,378.67944813236585
2078,ens2,8p5,Ref,base,1A,East,non_NSR,581.5897495938117
2078,ens2,8p5,Ref,base,1A,West,NSR,102.22300762217999
2078,ens2,8p5,Ref,base,1A,West,non_NSR,2606.963802247903
2078,ens2,8p5,Ref,base,1AS,East,NSR,678.6907717427506
2078,ens2,8p5,Ref,base,1AS,East,non_NSR,1146.7561520629788
2078,ens2,8p5,Ref,base,1AS,West,NSR,103.47589708530955
2078,ens2,8p5,Ref,base,1AS,West,non_NSR,2660.8590416675306
2078,ens2,8p5,Ref,discounted,1A,East,NSR,384.80091914177177
2078,ens2,8p5,Ref,discounted,1A,East,non_NSR,600.1877016890714
2078,ens2,8p5,Ref,discounted,1A,West,NSR,99.32761802492325
2078,ens2,8p5,Ref,discounted,1A,West,non_NSR,2531.3370771275663
2078,ens2,8p5,Ref,discounted,1AS,East,NSR,699.5942332350642
2078,ens2,8p5,Ref,discounted,1AS,East,non_NSR,1205.029664585023
2078,ens2,8p5,Ref,discounted,1AS,West,NSR,94.26849316781188
2078,ens2,8p5,Ref,discounted,1AS,West,non_NSR,2423.8955904913983
2078,ens2,8p5,Ref,high,1A,East,NSR,380.3340214034878
2078,ens2,8p5,Ref,high,1A,East,non_NSR,585.9531077612137
2078,ens2,8p5,Ref,high,1A,West,NSR,101.54280233603751
2078,ens2,8p5,Ref,high,1A,West,non_NSR,2589.220639611636
2078,ens2,8p5,Ref,high,1AS,East,NSR,682.966385736575
2078,ens2,8p5,Ref,high,1AS,East,non_NSR,1158.617282710171
2078,ens2,8p5,Ref,high,1AS,West,NSR,101.60321954413844
2078,ens2,8p5,Ref,high,1AS,West,non_NSR,2612.6269318913032
2078,ens2,8p5,Ref,low,1A,East,NSR,366.54296310593094
2078,ens2,8p5,Ref,low,1A,East,non_NSR,549.6377961140719
2078,ens2,8p5,Ref,low,1A,West,NSR,107.21450182453977
2078,ens2,8p5,Ref,low,1A,West,non_NSR,2736.893247731632
2078,ens2,8p5,Ref,low,1AS,East,NSR,646.8600387854552
2078,ens2,8p5,Ref,low,1AS,East,non_NSR,1058.3920599649816
2078,ens2,8p5,Ref,low,1AS,West,NSR,117.46541151947464
2078,ens2,8p5,Ref,low,1AS,West,non_NSR,3020.1828462119374
2078,ens3,2p6,Pol,base,1A,East,NSR,202.75788607593478
2078,ens3,2p6,Pol,base,1A,East,non_NSR,252.49662434373707
2078,ens3,2p6,Pol,base,1A,West,NSR,54.25923368562852
2078,ens3,2p6,Pol,base,1A,West,non_NSR,2040.3527079303221
2078,ens3,2p6,Pol,base,1AS,East,NSR,354.2746191687822
2078,ens3,2p6,Pol,base,1AS,East,non_NSR,576.1459965282418
2078,ens3,2p6,Pol,base,1AS,West,NSR,59.56940462670345
2078,ens3,2p6,Pol,base,1AS,West,non_NSR,2184.6754022815117
2078,ens3,2p6,Pol,discounted,1A,East,NSR,202.75788607593478
2078,ens3,2p6,Pol,discounted,1A,East,non_NSR,252.49662434373707
2078,ens3,2p6,Pol,discounted,1A,West,NSR,54.25923368562852
2078,ens3,2p6,Pol,discounted,1A,West,non_NSR,2040.3527079303221
2078,ens3,2p6,Pol,discounted,1AS,East,NSR,354.79776171179986
2078,ens3,2p6,Pol,discounted,1AS,East,non_NSR,578.457615490744
2078,ens3,2p6,Pol,discounted,1AS,West,NSR,59.34398481774826
2078,ens3,2p6,Pol,discounted,1AS,West,non_NSR,2175.275433351348
2078,ens3,2p6,Pol,high,1A,East,NSR,202.75788607593478
2078,ens3,2p6,Pol,high,1A,East,non_NSR,252.49662434373707
2078,ens3,2p6,Pol,high,1A,West,NSR,54.25923368562852
2078,ens3,2p6,Pol,high,1A,West,non_NSR,2040.3527079303221
2078,ens3,2p6,Pol,high,1AS,East,NSR,354.3878307504167
2078,ens3,2p6,Pol,high,1AS,East,non_NSR,576.6447312165665
2078,ens3,2p6,Pol,high,1AS,West,NSR,59.52095992428694
2078,ens3,2p6,Pol,high,1AS,West,non_NSR,2182.647347203796
2078,ens3,2p6,Pol,low,1A,East,NSR,202.75788607593478
2078,ens3,2p6,Pol,low,1A,East,non_NSR,252.49662434373707
2078,ens3,2p6,Pol,low,1A,West,NSR,54.25923368562852
2078,ens3,2p6,Pol,low,1A,West,non_NSR,2040.3527079303221
2078,ens3,2p6,Pol,low,1AS,East,NSR,353.1978861935154
2078,ens3,2p6,Pol,low,1AS,East,non_NSR,571.3944094887098
2078,ens3,2p6,Pol,low,1AS,West,NSR,60.03164808778326
2078,ens3,2p6,Pol,low,1AS,West,non_NSR,2203.9972590689385
2078,ens3,2p6,Ref,base,1A,East,NSR,75.25024712794372
2078,ens3,2p6,Ref,base,1A,East,non_NSR,89.2028094192803
2078,ens3,2p6,Ref,base,1A,West,NSR,19.242580103743474
2078,ens3,2p6,Ref,base,1A,West,non_NSR,934.8931222859657
2078,ens3,2p6,Ref,base,1AS,East,NSR,127.70709710459907
2078,ens3,2p6,Ref,base,1AS,East,non_NSR,190.7974192591403
2078,ens3,2p6,Ref,base,1AS,West,NSR,24.433465338286293
2078,ens3,2p6,Ref,base,1AS,West,non_NSR,1176.2946919868205
2078,ens3,2p6,Ref,discounted,1A,East,NSR,75.25024712794372
2078,ens3,2p6,Ref,discounted,1A,East,non_NSR,89.2028094192803
2078,ens3,2p6,Ref,discounted,1A,West,NSR,19.242580103743474
2078,ens3,2p6,Ref,discounted,1A,West,non_NSR,934.8931222859657
2078,ens3,2p6,Ref,discounted,1AS,East,NSR,129.0799274830702
2078,ens3,2p6,Ref,discounted,1AS,East,non_NSR,196.54017818144666
2078,ens3,2p6,Ref,discounted,1AS,West,NSR,23.96112570207585
2078,ens3,2p6,Ref,discounted,1AS,West,non_NSR,1152.9423331773621
2078,ens3,2p6,Ref,high,1A,East,NSR,75.25024712794372
2078,ens3,2p6,Ref,high,1A,East,non_NSR,89.2028094192803
2078,ens3,2p6,Ref,high,1A,West,NSR,19.242580103743474
2078,ens3,2p6,Ref,high,1A,West,non_NSR,934.8931222859657
2078,ens3,2p6,Ref,high,1AS,East,NSR,127.97522777213976
2078,ens3,2p6,Ref,high,1AS,East,non_NSR,191.9165439475207
2078,ens3,2p6,Ref,high,1AS,West,NSR,24.341377212510462
2078,ens3,2p6,Ref,high,1AS,West,non_NSR,1171.7438825885588
2078,ens3,2p6,Ref,low,1A,East,NSR,75.25024712794372
2078,ens3,2p6,Ref,low,1A,East,non_NSR,89.2028094192803
2078,ens3,2p6,Ref,low,1A,West,NSR,19.242580103743474
2078,ens3,2p6,Ref,low,1A,West,non_NSR,934.8931222859657
2078,ens3,2p6,Ref,low,1AS,East,NSR,125.72737989717015
2078,ens3,2p6,Ref,low,1AS,East,non_NSR,182.53409291119004
2078,ens3,2p6,Ref,low,1AS,West,NSR,25.11465327541189
2078,ens3,2p6,Ref,low,1AS,West,non_NSR,1209.8966878998733
2078,ens3,8p5,Ref,base,1A,East,NSR,350.09562464542046
2078,ens3,8p5,Ref,base,1A,East,non_NSR,463.7492612335759
2078,ens3,8p5,Ref,base,1A,West,NSR,112.38726079280538
2078,ens3,8p5,Ref,base,1A,West,non_NSR,2949.157390330566
2078,ens3,8p5,Ref,base,1AS,East,NSR,529.6175191013899
2078,ens3,8p5,Ref,base,1AS,East,non_NSR,700.0409806766106
2078,ens3,8p5,Ref,base,1AS,West,NSR,156.50000783417497
2078,ens3,8p5,Ref,base,1AS,West,non_NSR,4094.8206902564903
2078,ens3,8p5,Ref,discounted,1A,East,NSR,353.32560949133625
2078,ens3,8p5,Ref,discounted,1A,East,non_NSR,469.51564286940425
2078,ens3,8p5,Ref,discounted,1A,West,NSR,111.4676885993938
2078,ens3,8p5,Ref,discounted,1A,West,non_NSR,2925.708972102685
2078,ens3,8p5,Ref,discounted,1AS,East,NSR,533.1872286689648
2078,ens3,8p5,Ref,discounted,1AS,East,non_NSR,706.1072255589826
2078,ens3,8p5,Ref,discounted,1AS,West,NSR,155.53505876721118
2078,ens3,8p5,Ref,discounted,1AS,West,non_NSR,4070.1529079177712
2078,ens3,8p5,Ref,high,1A,East,NSR,350.7927063086495
2078,ens3,8p5,Ref,high,1A,East,non_NSR,464.9940039605552
2078,ens3,8p5,Ref,high,1A,West,NSR,112.18860540821315
2078,ens3,8p5,Ref,high,1A,West,non_NSR,2944.095767654229
2078,ens3,8p5,Ref,high,1AS,East,NSR,530.5021713359208
2078,ens3,8p5,Ref,high,1AS,East,non_NSR,701.5446227916191
2078,ens3,8p5,Ref,high,1AS,West,NSR,156.26064659093046
2078,ens3,8p5,Ref,high,1AS,West,non_NSR,4088.706278931596
2078,ens3,8p5,Ref,low,1A,East,NSR,344.96504043766373
2078,ens3,8p5,Ref,low,1A,East,non_NSR,454.5833171608876
2078,ens3,8p5,Ref,low,1A,West,NSR,113.85272907139273
2078,ens3,8p5,Ref,low,1A,West,non_NSR,2986.4297915768443
2078,ens3,8p5,Ref,low,1AS,East,NSR,522.9502811287612
2078,ens3,8p5,Ref,low,1AS,East,non_NSR,688.702445564895
2078,ens3,8p5,Ref,low,1AS,West,NSR,158.30876485412554
2078,ens3,8p5,Ref,low,1AS,West,non_NSR,4140.927717189825
2078,ens4,2p6,Pol,base,1A,East,NSR,216.60490438747465
2078,ens4,2p6,Pol,base,1A,East,non_NSR,368.35979230311233
2078,ens4,2p6,Pol,base,1A,West,NSR,51.25915197098086
2078,ens4,2p6,Pol,base,1A,West,non_NSR,1574.0338197243104
2078,ens4,2p6,Pol,base,1AS,East,NSR,415.0494225924869
2078,ens4,2p6,Pol,base,1AS,East,non_NSR,750.8346702284576
2078,ens4,2p6,Pol,base,1AS,West,NSR,50.006185483073665
2078,ens4,2p6,Pol,base,1AS,West,non_NSR,1509.054736801822
2078,ens4,2p6,Pol,discounted,1A,East,NSR,217.43464619333307
2078,ens4,2p6,Pol,discounted,1A,East,non_NSR,372.4204646796267
2078,ens4,2p6,Pol,discounted,1A,West,NSR,50.80490121842201
2078,ens4,2p6,Pol,discounted,1A,West,non_NSR,1557.5214987951326
2078,ens4,2p6,Pol,discounted,1AS,East,NSR,415.70076101476633
2078,ens4,2p6,Pol,discounted,1AS,East,non_NSR,753.756628347403
2078,ens4,2p6,Pol,discounted,1AS,West,NSR,49.67074808700354
2078,ens4,2p6,Pol,discounted,1AS,West,non_NSR,1497.172884308453
2078,ens4,2p6,Pol,high,1A,East,NSR,216.77476260105612
2078,ens4,2p6,Pol,high,1A,East,non_NSR,369.18612158776733
2078,ens4,2p6,Pol,high,1A,West,NSR,51.16793201202432
2078,ens4,2p6,Pol,high,1A,West,non_NSR,1570.6736337560167
2078,ens4,2p6,Pol,high,1AS,East,NSR,415.24737995772756
2078,ens4,2p6,Pol,high,1AS,East,non_NSR,751.5748622259888
2078,ens4,2p6,Pol,high,1AS,West,NSR,49.92038092445321
2078,ens4,2p6,Pol,high,1AS,West,non_NSR,1506.0448195568026
2078,ens4,2p6,Pol,low,1A,East,NSR,215.06171681689858
2078,ens4,2p6,Pol,low,1A,East,non_NSR,360.8474943378155
2078,ens4,2p6,Pol,low,1A,West,NSR,52.088842454653694
2078,ens4,2p6,Pol,low,1A,West,non_NSR,1604.5818333084712
2078,ens4,2p6,Pol,low,1AS,East,NSR,413.2455564374389
2078,ens4,2p6,Pol,low,1AS,East,non_NSR,743.9372338517861
2078,ens4,2p6,Pol,low,1AS,West,NSR,50.80481792011227
2078,ens4,2p6,Pol,low,1AS,West,non_NSR,1537.1024768014586
2078,ens4,2p6,Ref,base,1A,East,NSR,121.33352759517305
2078,ens4,2p6,Ref,base,1A,East,non_NSR,186.9273472427305
2078,ens4,2p6,Ref,base,1A,West,NSR,33.84485479387865
2078,ens4,2p6,Ref,base,1A,West,non_NSR,1372.9110000610774
2078,ens4,2p6,Ref,base,1AS,East,NSR,227.44768441254075
2078,ens4,2p6,Ref,base,1AS,East,non_NSR,372.721275867992
2078,ens4,2p6,Ref,base,1AS,West,NSR,40.7420226608081
2078,ens4,2p6,Ref,base,1AS,West,non_NSR,1650.888545873058
2078,ens4,2p6,Ref,discounted,1A,East,NSR,122.90655241448407
2078,ens4,2p6,Ref,discounted,1A,East,non_NSR,194.1858668359007
2078,ens4,2p6,Ref,discounted,1A,West,NSR,33.15156637661239
2078,ens4,2p6,Ref,discounted,1A,West,non_NSR,1343.3949510229052
2078,ens4,2p6,Ref,discounted,1AS,East,NSR,230.39053982543777
2078,ens4,2p6,Ref,discounted,1AS,East,non_NSR,385.0857369859114
2078,ens4,2p6,Ref,discounted,1AS,West,NSR,39.537188414199
2078,ens4,2p6,Ref,discounted,1AS,West,non_NSR,1600.609692726409
2078,ens4,2p6,Ref,high,1A,East,NSR,121.62642966184434
2078,ens4,2p6,Ref,high,1A,East,non_NSR,188.27905325844176
2078,ens4,2p6,Ref,high,1A,West,NSR,33.71564159956005
2078,ens4,2p6,Ref,high,1A,West,non_NSR,1367.4144217942821
2078,ens4,2p6,Ref,high,1AS,East,NSR,228.2413181566233
2078,ens4,2p6,Ref,high,1AS,East,non_NSR,375.5380033974365
2078,ens4,2p6,Ref,high,1AS,West,NSR,40.46577877689383
2078,ens4,2p6,Ref,high,1AS,West,non_NSR,1639.4346031208086
2078,ens4,2p6,Ref,low,1A,East,NSR,119.23331828206527
2078,ens4,2p6,Ref,low,1A,East,non_NSR,177.23316116193587
2078,ens4,2p6,Ref,low,1A,West,NSR,34.77298192711164
2078,ens4,2p6,Ref,low,1A,West,non_NSR,1412.3314449704128
2078,ens4,2p6,Ref,low,1AS,East,NSR,221.5472921154097
2078,ens4,2p6,Ref,low,1AS,East,non_NSR,351.85019259774737
2078,ens4,2p6,Ref,low,1AS,West,NSR,42.7929803923309
2078,ens4,2p6,Ref,low,1AS,West,non_NSR,1735.7587331580742
2078,ens4,8p5,Ref,base,1A,East,NSR,351.4437720585985
2078,ens4,8p5,Ref,base,1A,East,non_NSR,524.6302081395859
2078,ens4,8p5,Ref,base,1A,West,NSR,104.99263432492603
2078,ens4,8p5,Ref,base,1A,West,non_NSR,2764.8086946227554
2078,ens4,8p5,Ref,base,1AS,East,NSR,548.9056296062414
2078,ens4,8p5,Ref,base,1AS,East,non_NSR,803.3156775144415
2078,ens4,8p5,Ref,base,1AS,West,NSR,143.87304417725358
2078,ens4,8p5,Ref,base,1AS,West,non_NSR,3765.625070669354
2078,ens4,8p5,Ref,discounted,1A,East,NSR,354.4158184290835
2078,ens4,8p5,Ref,discounted,1A,East,non_NSR,533.4913832900439
2078,ens4,8p5,Ref,discounted,1A,West,NSR,103.77700319328942
2078,ens4,8p5,Ref,discounted,1A,West,non_NSR,2728.7756059302833
2078,ens4,8p5,Ref,discounted,1AS,East,NSR,550.3234845676482
2078,ens4,8p5,Ref,discounted,1AS,East,non_NSR,808.3825034034871
2078,ens4,8p5,Ref,discounted,1AS,West,NSR,143.1490315725719
2078,ens4,8p5,Ref,discounted,1AS,West,non_NSR,3745.021326408655
2078,ens4,8p5,Ref,high,1A,East,NSR,352.5307651546462
2078,ens4,8p5,Ref,high,1A,East,non_NSR,527.1909131248317
2078,ens4,8p5,Ref,high,1A,West,NSR,104.62983878180856
2078,ens4,8p5,Ref,high,1A,West,non_NSR,2754.395842119344
2078,ens4,8p5,Ref,high,1AS,East,NSR,549.7892119026106
2078,ens4,8p5,Ref,high,1AS,East,non_NSR,805.4000637328895
2078,ens4,8p5,Ref,high,1AS,West,NSR,143.5616179369611
2078,ens4,8p5,Ref,high,1AS,West,non_NSR,3757.1491211250295
2078,ens4,8p5,Ref,low,1A,East,NSR,343.37123871500404
2078,ens4,8p5,Ref,low,1A,East,non_NSR,505.68561354863965
2078,ens4,8p5,Ref,low,1A,West,NSR,107.68316473540109
2078,ens4,8p5,Ref,low,1A,West,non_NSR,2841.84500702464
2078,ens4,8p5,Ref,low,1AS,East,NSR,542.232759547592
2078,ens4,8p5,Ref,low,1AS,East,non_NSR,787.562567965105
2078,ens4,8p5,Ref,low,1AS,West,NSR,146.22971340178435
2078,ens4,8p5,Ref,low,1AS,West,non_NSR,3829.6835261152023
2078,ens5,2p6,Pol,base,1A,East,NSR,317.79096629177747
2078,ens5,2p6,Pol,base,1A,East,non_NSR,551.9875861236075
2078,ens5,2p6,Pol,base,1A,West,NSR,62.18542573078288
2078,ens5,2p6,Pol,base,1A,West,non_NSR,1825.7794410868123
2078,ens5,2p6,Pol,base,1AS,East,NSR,507.31028823051815
2078,ens5,2p6,Pol,base,1AS,East,non_NSR,844.7297777895607
2078,ens5,2p6,Pol,base,1AS,West,NSR,82.69222035874178
2078,ens5,2p6,Pol,base,1AS,West,non_NSR,2408.781818118449
2078,ens5,2p6,Pol,discounted,1A,East,NSR,319.1639535940172
2078,ens5,2p6,Pol,discounted,1A,East,non_NSR,557.9204955848724
2078,ens5,2p6,Pol,discounted,1A,West,NSR,61.482934316583645
2078,ens5,2p6,Pol,discounted,1A,West,non_NSR,1801.6538539956782
2078,ens5,2p6,Pol,discounted,1AS,East,NSR,508.1759606783782
2078,ens5,2p6,Pol,discounted,1AS,East,non_NSR,847.5100092124577
2078,ens5,2p6,Pol,discounted,1AS,West,NSR,82.35912461298147
2078,ens5,2p6,Pol,discounted,1AS,West,non_NSR,2397.4762831588255
2078,ens5,2p6,Pol,high,1A,East,NSR,318.1261576517026
2078,ens5,2p6,Pol,high,1A,East,non_NSR,553.3308660285539
2078,ens5,2p6,Pol,high,1A,West,NSR,62.025529507443004
2078,ens5,2p6,Pol,high,1A,West,non_NSR,1820.3171267625942
2078,ens5,2p6,Pol,high,1AS,East,NSR,507.54348528507654
2078,ens5,2p6,Pol,high,1AS,East,non_NSR,845.4376040478819
2078,ens5,2p6,Pol,high,1AS,West,NSR,82.60708755102686
2078,ens5,2p6,Pol,high,1AS,West,non_NSR,2405.9035129374897
2078,ens5,2p6,Pol,low,1A,East,NSR,314.86132865607067
2078,ens5,2p6,Pol,low,1A,East,non_NSR,540.0366354785084
2078,ens5,2p6,Pol,low,1A,West,NSR,63.60914211439049
2078,ens5,2p6,Pol,low,1A,West,non_NSR,1874.3767949639619
2078,ens5,2p6,Pol,low,1AS,East,NSR,505.2414109997046
2078,ens5,2p6,Pol,low,1AS,East,non_NSR,838.3540490040483
2078,ens5,2p6,Pol,low,1AS,West,NSR,83.46004700378808
2078,ens5,2p6,Pol,low,1AS,West,non_NSR,2434.708086012571
2078,ens5,2p6,Ref,base,1A,East,NSR,165.05358782491814
2078,ens5,2p6,Ref,base,1A,East,non_NSR,261.72411738113186
2078,ens5,2p6,Ref,base,1A,West,NSR,42.68774020602981
2078,ens5,2p6,Ref,base,1A,West,non_NSR,1610.0713137029193
2078,ens5,2p6,Ref,base,1AS,East,NSR,258.1302969983387
2078,ens5,2p6,Ref,base,1AS,East,non_NSR,397.2442210566647
2078,ens5,2p6,Ref,base,1AS,West,NSR,59.072142959428355
2078,ens5,2p6,Ref,base,1AS,West,non_NSR,2224.168175867821
2078,ens5,2p6,Ref,discounted,1A,East,NSR,167.45266882111432
2078,ens5,2p6,Ref,discounted,1A,East,non_NSR,271.6317749133692
2078,ens5,2p6,Ref,discounted,1A,West,NSR,41.67294379748754
2078,ens5,2p6,Ref,discounted,1A,West,non_NSR,1569.782808337432
2078,ens5,2p6,Ref,discounted,1AS,East,NSR,261.5024152530929
2078,ens5,2p6,Ref,discounted,1AS,East,non_NSR,407.9458306076973
2078,ens5,2p6,Ref,discounted,1AS,West,NSR,57.95899573766077
2078,ens5,2p6,Ref,discounted,1AS,West,non_NSR,2180.651143470077
2078,ens5,2p6,Ref,high,1A,East,NSR,165.59729691297497
2078,ens5,2p6,Ref,high,1A,East,non_NSR,263.79029892208166
2078,ens5,2p6,Ref,high,1A,West,NSR,42.47502588701097
2078,ens5,2p6,Ref,high,1A,West,non_NSR,1601.6693916716247
2078,ens5,2p6,Ref,high,1AS,East,NSR,258.977234678496
2078,ens5,2p6,Ref,high,1AS,East,non_NSR,399.7716643199052
2078,ens5,2p6,Ref,high,1AS,West,NSR,58.808494834830036
2078,ens5,2p6,Ref,high,1AS,West,non_NSR,2213.890578853521
2078,ens5,2p6,Ref,low,1A,East,NSR,161.0704770943659
2078,ens5,2p6,Ref,low,1A,East,non_NSR,246.69190814500143
2078,ens5,2p6,Ref,low,1A,West,NSR,44.23791085783051
2078,ens5,2p6,Ref,low,1A,West,non_NSR,1671.198299622083
2078,ens5,2p6,Ref,low,1AS,East,NSR,251.76144827252702
2078,ens5,2p6,Ref,low,1AS,East,non_NSR,378.27643220318623
2078,ens5,2p6,Ref,low,1AS,West,NSR,61.05402395588356
2078,ens5,2p6,Ref,low,1AS,West,non_NSR,2301.29880543473
2078,ens5,8p5,Ref,base,1A,East,NSR,315.684637816623
2078,ens5,8p5,Ref,base,1A,East,non_NSR,455.44758942861904
2078,ens5,8p5,Ref,base,1A,West,NSR,109.49363738746271
2078,ens5,8p5,Ref,base,1A,West,non_NSR,2971.8454870148375
2078,ens5,8p5,Ref,base,1AS,East,NSR,521.3262488904357
2078,ens5,8p5,Ref,base,1AS,East,non_NSR,787.8428135251128
2078,ens5,8p5,Ref,base,1AS,West,NSR,141.14450606120747
2078,ens5,8p5,Ref,base,1AS,West,non_NSR,3782.487112380149
2078,ens5,8p5,Ref,discounted,1A,East,NSR,318.632768576419
2078,ens5,8p5,Ref,discounted,1A,East,non_NSR,461.2102036370029
2078,ens5,8p5,Ref,discounted,1A,West,NSR,108.59886187669679
2078,ens5,8p5,Ref,discounted,1A,West,non_NSR,2948.412388656493
2078,ens5,8p5,Ref,discounted,1AS,East,NSR,525.7332939352139
2078,ens5,8p5,Ref,discounted,1AS,East,non_NSR,798.7239560827929
2078,ens5,8p5,Ref,discounted,1AS,West,NSR,139.65821113750098
2078,ens5,8p5,Ref,discounted,1AS,West,non_NSR,3738.2400268413808
2078,ens5,8p5,Ref,high,1A,East,NSR,316.88997854533363
2078,ens5,8p5,Ref,high,1A,East,non_NSR,457.69253026235987
2078,ens5,8p5,Ref,high,1A,West,NSR,109.14303030100271
2078,ens5,8p5,Ref,high,1A,West,non_NSR,2962.7166580730736
2078,ens5,8p5,Ref,high,1AS,East,NSR,522.9273270427385
2078,ens5,8p5,Ref,high,1AS,East,non_NSR,791.2609942629427
2078,ens5,8p5,Ref,high,1AS,West,NSR,140.6587728099489
2078,ens5,8p5,Ref,high,1AS,West,non_NSR,3768.5874198899537
2078,ens5,8p5,Ref,low,1A,East,NSR,306.6631455071934
2078,ens5,8p5,Ref,low,1A,East,non_NSR,438.6417790798542
2078,ens5,8p5,Ref,low,1A,West,NSR,112.12118978435797
2078,ens5,8p5,Ref,low,1A,West,non_NSR,3040.1846457114816
2078,ens5,8p5,Ref,low,1AS,East,NSR,509.23983425154245
2078,ens5,8p5,Ref,low,1AS,East,non_NSR,762.0502466856519
2078,ens5,8p5,Ref,low,1AS,West,NSR,144.81591010277418
2078,ens5,8p5,Ref,low,1AS,West,non_NSR,3887.370023817102
2078,ens6,2p6,Pol,base,1A,East,NSR,272.70418051180076
2078,ens6,2p6,Pol,base,1A,East,non_NSR,363.2721178059689
2078,ens6,2p6,Pol,base,1A,West,NSR,61.68782779828444
2078,ens6,2p6,Pol,base,1A,West,non_NSR,2140.679644520365
2078,ens6,2p6,Pol,base,1AS,East,NSR,441.81526096596195
2078,ens6,2p6,Pol,base,1AS,East,non_NSR,662.311441145149
2078,ens6,2p6,Pol,base,1AS,West,NSR,74.79880952076208
2078,ens6,2p6,Pol,base,1AS,West,non_NSR,2563.430490017715
2078,ens6,2p6,Pol,discounted,1A,East,NSR,272.70418051180076
2078,ens6,2p6,Pol,discounted,1A,East,non_NSR,363.2721178059689
2078,ens6,2p6,Pol,discounted,1A,West,NSR,61.68782779828444
2078,ens6,2p6,Pol,discounted,1A,West,non_NSR,2140.679644520365
2078,ens6,2p6,Pol,discounted,1AS,East,NSR,442.09741878323354
2078,ens6,2p6,Pol,discounted,1AS,East,non_NSR,663.7793367344769
2078,ens6,2p6,Pol,discounted,1AS,West,NSR,74.64010228617167
2078,ens6,2p6,Pol,discounted,1AS,West,non_NSR,2557.4614383892963
2078,ens6,2p6,Pol,high,1A,East,NSR,272.70418051180076
2078,ens6,2p6,Pol,high,1A,East,non_NSR,363.2721178059689
2078,ens6,2p6,Pol,high,1A,West,NSR,61.68782779828444
2078,ens6,2p6,Pol,high,1A,West,non_NSR,2140.679644520365
2078,ens6,2p6,Pol,high,1AS,East,NSR,441.875295709796
2078,ens6,2p6,Pol,high,1AS,East,non_NSR,662.6239113860129
2078,ens6,2p6,Pol,high,1AS,West,NSR,74.76499190108727
2078,ens6,2p6,Pol,high,1AS,West,non_NSR,2562.1598608165505
2078,ens6,2p6,Pol,low,1A,East,NSR,272.70418051180076
2078,ens6,2p6,Pol,low,1A,East,non_NSR,363.2721178059689
2078,ens6,2p6,Pol,low,1A,West,NSR,61.68782779828444
2078,ens6,2p6,Pol,low,1A,West,non_NSR,2140.679644520365
2078,ens6,2p6,Pol,low,1AS,East,NSR,441.2352530735152
2078,ens6,2p6,Pol,low,1AS,East,non_NSR,659.2892922712633
2078,ens6,2p6,Pol,low,1AS,West,NSR,75.12663171098478
2078,ens6,2p6,Pol,low,1AS,West,non_NSR,2575.719758265499
2078,ens6,2p6,Ref,base,1A,East,NSR,129.4976208800108
2078,ens6,2p6,Ref,base,1A,East,non_NSR,165.19558534456795
2078,ens6,2p6,Ref,base,1A,West,NSR,34.5003982552457
2078,ens6,2p6,Ref,base,1A,West,non_NSR,1429.6131542342914
2078,ens6,2p6,Ref,base,1AS,East,NSR,205.05411618855044
2078,ens6,2p6,Ref,base,1AS,East,non_NSR,288.6137645665513
2078,ens6,2p6,Ref,base,1AS,West,NSR,46.00810811071144
2078,ens6,2p6,Ref,base,1AS,West,non_NSR,1895.682987221934
2078,ens6,2p6,Ref,discounted,1A,East,NSR,129.4976208800108
2078,ens6,2p6,Ref,discounted,1A,East,non_NSR,165.19558534456795
2078,ens6,2p6,Ref,discounted,1A,West,NSR,34.5003982552457
2078,ens6,2p6,Ref,discounted,1A,West,non_NSR,1429.6131542342914
2078,ens6,2p6,Ref,discounted,1AS,East,NSR,206.09086662094444
2078,ens6,2p6,Ref,discounted,1AS,East,non_NSR,293.7363143113665
2078,ens6,2p6,Ref,discounted,1AS,West,NSR,45.516169097061805
2078,ens6,2p6,Ref,discounted,1AS,West,non_NSR,1874.852647436021
