year,ens,scen,rcp,usd_rub,ship_type,dir,value
2094,ens6,Pol,2p6,discounted,1A,West,236.93259648368942
2094,ens6,Pol,2p6,discounted,1AS,East,209.60132652161371
2094,ens6,Pol,2p6,discounted,1AS,West,161.770137563174
2094,ens6,Pol,2p6,high,1A,East,110.29728474375716
2094,ens6,Pol,2p6,high,1A,West,236.88426092797684
2094,ens6,Pol,2p6,high,1AS,East,209.58133131524468
2094,ens6,Pol,2p6,high,1AS,West,161.79013276954302
2094,ens6,Pol,2p6,low,1A,East,110.17744675555716
2094,ens6,Pol,2p6,low,1A,West,237.00409891617684
2094,ens6,Pol,2p6,low,1AS,East,209.50490741767388
2094,ens6,Pol,2p6,low,1AS,West,161.86655666711383
2094,ens6,Ref,2p6,base,1A,East,38.29661524254347
2094,ens6,Ref,2p6,base,1A,West,168.85759230585248
2094,ens6,Ref,2p6,base,1AS,East,74.68101328375882
2094,ens6,Ref,2p6,base,1AS,West,139.91361677604024
2094,ens6,Ref,2p6,discounted,1A,East,37.96064357413383
2094,ens6,Ref,2p6,discounted,1A,West,169.1935639742621
2094,ens6,Ref,2p6,discounted,1AS,East,78.17088219531054
2094,ens6,Ref,2p6,discounted,1AS,West,136.42374786448852
2094,ens6,Ref,2p6,high,1A,East,38.432571978328355
2094,ens6,Ref,2p6,high,1A,West,168.72163557006758
2094,ens6,Ref,2p6,high,1AS,East,75.46484465724801
2094,ens6,Ref,2p6,high,1AS,West,139.12978540255105
2094,ens6,Ref,2p6,low,1A,East,37.279411720679185
2094,ens6,Ref,2p6,low,1A,West,169.87479582771675
2094,ens6,Ref,2p6,low,1AS,East,68.91987839638547
2094,ens6,Ref,2p6,low,1AS,West,145.6747516634136
2094,ens6,Ref,8p5,base,1A,East,316.32901881822437
2094,ens6,Ref,8p5,base,1A,West,217.60678711310337
2094,ens6,Ref,8p5,base,1AS,East,352.3240041895958
2094,ens6,Ref,8p5,base,1AS,West,179.27146857228578
2094,ens6,Ref,8p5,discounted,1A,East,321.1104815055014
2094,ens6,Ref,8p5,discounted,1A,West,212.82532442582638
2094,ens6,Ref,8p5,discounted,1AS,East,353.8428760702953
2094,ens6,Ref,8p5,discounted,1AS,West,177.75259669158635
2094,ens6,Ref,8p5,high,1A,East,317.38271702762216
2094,ens6,Ref,8p5,high,1A,West,216.5530889037056
2094,ens6,Ref,8p5,high,1AS,East,352.7888270701164
2094,ens6,Ref,8p5,high,1AS,West,178.80664569176523
2094,ens6,Ref,8p5,low,1A,East,308.52298389569944
2094,ens6,Ref,8p5,low,1A,West,225.41282203562832
2094,ens6,Ref,8p5,low,1AS,East,348.74596691602983
2094,ens6,Ref,8p5,low,1AS,West,182.8495058458518
2094,ens7,Pol,2p6,base,1A,East,323.8915651802566
2094,ens7,Pol,2p6,base,1A,West,153.2793225431157
2094,ens7,Pol,2p6,base,1AS,East,391.09898594016465
2094,ens7,Pol,2p6,base,1AS,West,125.25147292524983
2094,ens7,Pol,2p6,discounted,1A,East,323.99885443567825
2094,ens7,Pol,2p6,discounted,1A,West,153.17203328769406
2094,ens7,Pol,2p6,discounted,1AS,East,391.1232519460394
2094,ens7,Pol,2p6,discounted,1AS,West,125.22720691937512
2094,ens7,Pol,2p6,high,1A,East,323.93655910436945
2094,ens7,Pol,2p6,high,1A,West,153.23432861900287
2094,ens7,Pol,2p6,high,1AS,East,391.1082799572374
2094,ens7,Pol,2p6,high,1AS,West,125.24217890817708
2094,ens7,Pol,2p6,low,1A,East,323.4854456380892
2094,ens7,Pol,2p6,low,1A,West,153.68544208528314
2094,ens7,Pol,2p6,low,1AS,East,391.01391269587776
2094,ens7,Pol,2p6,low,1AS,West,125.33654616953675
2094,ens7,Ref,2p6,base,1A,East,92.92673228616785
2094,ens7,Ref,2p6,base,1A,West,144.01540012226698
2094,ens7,Ref,2p6,base,1AS,East,107.717395886944
2094,ens7,Ref,2p6,base,1AS,West,129.88310321771252
2094,ens7,Ref,2p6,discounted,1A,East,94.89866763179243
2094,ens7,Ref,2p6,discounted,1A,West,142.04346477664237
2094,ens7,Ref,2p6,discounted,1AS,East,111.09866917621318
2094,ens7,Ref,2p6,discounted,1AS,West,126.50182992844336
2094,ens7,Ref,2p6,high,1A,East,93.53927726795196
2094,ens7,Ref,2p6,high,1A,West,143.40285514048287
2094,ens7,Ref,2p6,high,1AS,East,108.62724755021803
2094,ens7,Ref,2p6,high,1AS,West,128.9732515544385
2094,ens7,Ref,2p6,low,1A,East,88.46405479935952
2094,ens7,Ref,2p6,low,1A,West,148.4780776090753
2094,ens7,Ref,2p6,low,1AS,East,101.01098309631506
2094,ens7,Ref,2p6,low,1AS,West,136.58951600834146
2094,ens7,Ref,8p5,base,1A,East,344.3630585584979
2094,ens7,Ref,8p5,base,1A,West,218.92822628065525
2094,ens7,Ref,8p5,base,1AS,East,368.6131086427353
2094,ens7,Ref,8p5,base,1AS,West,192.03302756874132
2094,ens7,Ref,8p5,discounted,1A,East,347.43874863406717
2094,ens7,Ref,8p5,discounted,1A,West,215.852536205086
2094,ens7,Ref,8p5,discounted,1AS,East,371.4971044663452
2094,ens7,Ref,8p5,discounted,1AS,West,189.14903174513148
2094,ens7,Ref,8p5,high,1A,East,345.17898732740315
2094,ens7,Ref,8p5,high,1A,West,218.11229751175003
2094,ens7,Ref,8p5,high,1AS,East,369.4393231454833
2094,ens7,Ref,8p5,high,1AS,West,191.20681306599334
2094,ens7,Ref,8p5,low,1A,East,338.17580383429424
2094,ens7,Ref,8p5,low,1A,West,225.1154810048589
2094,ens7,Ref,8p5,low,1AS,East,362.095342686951
2094,ens7,Ref,8p5,low,1AS,West,198.55079352452563
2094,ens8,Pol,2p6,base,1A,East,123.22342571629196
2094,ens8,Pol,2p6,base,1A,West,265.9678015631263
2094,ens8,Pol,2p6,base,1AS,East,275.1458004889169
2094,ens8,Pol,2p6,base,1AS,West,153.26565744271085
2094,ens8,Pol,2p6,discounted,1A,East,123.19937390207072
2094,ens8,Pol,2p6,discounted,1A,West,265.9918533773475
2094,ens8,Pol,2p6,discounted,1AS,East,275.1800243883129
2094,ens8,Pol,2p6,discounted,1AS,West,153.23143354331484
2094,ens8,Pol,2p6,high,1A,East,123.23054063046997
2094,ens8,Pol,2p6,high,1A,West,265.96068664894824
2094,ens8,Pol,2p6,high,1AS,East,275.15653780757526
2094,ens8,Pol,2p6,high,1AS,West,153.25492012405243
2094,ens8,Pol,2p6,low,1A,East,123.16719182229727
2094,ens8,Pol,2p6,low,1A,West,266.024035457121
2094,ens8,Pol,2p6,low,1AS,East,275.0456176533853
2094,ens8,Pol,2p6,low,1AS,West,153.36584027824242
2094,ens8,Ref,2p6,base,1A,East,39.27774716651395
2094,ens8,Ref,2p6,base,1A,West,167.94942379889656
2094,ens8,Ref,2p6,base,1AS,East,88.19003357413438
2094,ens8,Ref,2p6,base,1AS,West,131.7277666846676
2094,ens8,Ref,2p6,discounted,1A,East,39.05864136983685
2094,ens8,Ref,2p6,discounted,1A,West,168.16852959557366
2094,ens8,Ref,2p6,discounted,1AS,East,91.91435369347612
2094,ens8,Ref,2p6,discounted,1AS,West,128.00344656532587
2094,ens8,Ref,2p6,high,1A,East,39.34002391236221
2094,ens8,Ref,2p6,high,1A,West,167.8871470530483
2094,ens8,Ref,2p6,high,1AS,East,89.08506795979896
2094,ens8,Ref,2p6,high,1AS,West,130.83273229900303
2094,ens8,Ref,2p6,low,1A,East,38.81192590935297
2094,ens8,Ref,2p6,low,1A,West,168.41524505605753
2094,ens8,Ref,2p6,low,1AS,East,81.63368471448635
2094,ens8,Ref,2p6,low,1AS,West,138.28411554431565
2094,ens8,Ref,8p5,base,1A,East,355.3992087926941
2094,ens8,Ref,8p5,base,1A,West,211.08065505650387
2094,ens8,Ref,8p5,base,1AS,East,367.57518414731203
2094,ens8,Ref,8p5,base,1AS,West,192.72624334763339
2094,ens8,Ref,8p5,discounted,1A,East,358.50806566559817
2094,ens8,Ref,8p5,discounted,1A,West,207.9717981835998
2094,ens8,Ref,8p5,discounted,1AS,East,370.72045400010677
2094,ens8,Ref,8p5,discounted,1AS,West,189.58097349483864
2094,ens8,Ref,8p5,high,1A,East,356.2910430292945
2094,ens8,Ref,8p5,high,1A,West,210.18882081990344
2094,ens8,Ref,8p5,high,1AS,East,368.49496643885
2094,ens8,Ref,8p5,high,1AS,West,191.80646105609543
2094,ens8,Ref,8p5,low,1A,East,348.6371188725194
2094,ens8,Ref,8p5,low,1A,West,217.84274497667855
2094,ens8,Ref,8p5,low,1AS,East,360.4749730171032
2094,ens8,Ref,8p5,low,1AS,West,199.8264544778422
2094,ens9,Pol,2p6,base,1A,East,290.64096019098645
2094,ens9,Pol,2p6,base,1A,West,169.87764702444522
2094,ens9,Pol,2p6,base,1AS,East,305.46933979253885
2094,ens9,Pol,2p6,base,1AS,West,177.23821242454693
2094,ens9,Pol,2p6,discounted,1A,East,290.79706828720936
2094,ens9,Pol,2p6,discounted,1A,West,169.72153892822232
2094,ens9,Pol,2p6,discounted,1AS,East,305.48744210155024
2094,ens9,Pol,2p6,discounted,1AS,West,177.22011011553553
2094,ens9,Pol,2p6,high,1A,East,290.6932665299063
2094,ens9,Pol,2p6,high,1A,West,169.82534068552542
2094,ens9,Pol,2p6,high,1AS,East,305.4766193545059
2094,ens9,Pol,2p6,high,1AS,West,177.2309328625799
2094,ens9,Pol,2p6,low,1A,East,290.1741428888144
2094,ens9,Pol,2p6,low,1A,West,170.34446432661727
2094,ens9,Pol,2p6,low,1AS,East,305.4048823065373
2094,ens9,Pol,2p6,low,1AS,West,177.3026699105485
2094,ens9,Ref,2p6,base,1A,East,124.49705192169864
2094,ens9,Ref,2p6,base,1A,West,199.61550945453675
2094,ens9,Ref,2p6,base,1AS,East,128.82626670342373
2094,ens9,Ref,2p6,base,1AS,West,194.55511319562913
2094,ens9,Ref,2p6,discounted,1A,East,126.92543283243276
2094,ens9,Ref,2p6,discounted,1A,West,197.1871285438026
2094,ens9,Ref,2p6,discounted,1AS,East,130.79437960130738
2094,ens9,Ref,2p6,discounted,1AS,West,192.58700029774548
2094,ens9,Ref,2p6,high,1A,East,125.2197642351889
2094,ens9,Ref,2p6,high,1A,West,198.89279714104646
2094,ens9,Ref,2p6,high,1AS,East,129.48633796809645
2094,ens9,Ref,2p6,high,1AS,West,193.8950419309564
2094,ens9,Ref,2p6,low,1A,East,119.17515294125971
2094,ens9,Ref,2p6,low,1A,West,204.93740843497565
2094,ens9,Ref,2p6,low,1AS,East,123.89425319200457
2094,ens9,Ref,2p6,low,1AS,West,199.4871267070483
2094,ens9,Ref,8p5,base,1A,East,337.08101396722896
2094,ens9,Ref,8p5,base,1A,West,225.77084275452043
2094,ens9,Ref,8p5,base,1AS,East,369.16736174297097
2094,ens9,Ref,8p5,base,1AS,West,191.04298309575057
2094,ens9,Ref,8p5,discounted,1A,East,339.6178023887472
2094,ens9,Ref,8p5,discounted,1A,West,223.23405433300223
2094,ens9,Ref,8p5,discounted,1AS,East,371.4330170785541
2094,ens9,Ref,8p5,discounted,1AS,West,188.7773277601674
2094,ens9,Ref,8p5,high,1A,East,337.84329100911583
2094,ens9,Ref,8p5,high,1A,West,225.00856571263355
2094,ens9,Ref,8p5,high,1AS,East,369.86155873760015
2094,ens9,Ref,8p5,high,1AS,West,190.34878610112136
2094,ens9,Ref,8p5,low,1A,East,331.30694283893274
2094,ens9,Ref,8p5,low,1A,West,231.54491388281667
2094,ens9,Ref,8p5,low,1AS,East,363.8034786968769
2094,ens9,Ref,8p5,low,1AS,West,196.40686614184463
2095,ens1,Pol,2p6,base,1A,East,224.1450063394515
2095,ens1,Pol,2p6,base,1A,West,133.12302070571013
2095,ens1,Pol,2p6,base,1AS,East,267.7685422341381
2095,ens1,Pol,2p6,base,1AS,West,125.04562054856956
2095,ens1,Pol,2p6,discounted,1A,East,224.22815500036623
2095,ens1,Pol,2p6,discounted,1A,West,133.0398720447954
2095,ens1,Pol,2p6,discounted,1AS,East,267.7839135791615
2095,ens1,Pol,2p6,discounted,1AS,West,125.0302492035462
2095,ens1,Pol,2p6,high,1A,East,224.1695532085212
2095,ens1,Pol,2p6,high,1A,West,133.09847383664044
2095,ens1,Pol,2p6,high,1AS,East,267.7727969899516
2095,ens1,Pol,2p6,high,1AS,West,125.04136579275607
2095,ens1,Pol,2p6,low,1A,East,223.91645562648577
2095,ens1,Pol,2p6,low,1A,West,133.35157141867586
2095,ens1,Pol,2p6,low,1AS,East,267.72872988932676
2095,ens1,Pol,2p6,low,1AS,West,125.08543289338093
2095,ens1,Ref,2p6,base,1A,East,27.947779950207174
2095,ens1,Ref,2p6,base,1A,West,35.14001191967026
2095,ens1,Ref,2p6,base,1AS,East,32.70002789838586
2095,ens1,Ref,2p6,base,1AS,West,32.47105900237868
2095,ens1,Ref,2p6,discounted,1A,East,28.33033049879202
2095,ens1,Ref,2p6,discounted,1A,West,34.75746137108541
2095,ens1,Ref,2p6,discounted,1AS,East,33.42997128385545
2095,ens1,Ref,2p6,discounted,1AS,West,31.741115616909088
2095,ens1,Ref,2p6,high,1A,East,28.04167023627258
2095,ens1,Ref,2p6,high,1A,West,35.046121633604855
2095,ens1,Ref,2p6,high,1AS,East,32.85894571539228
2095,ens1,Ref,2p6,high,1AS,West,32.31214118537226
2095,ens1,Ref,2p6,low,1A,East,27.273899379814267
2095,ens1,Ref,2p6,low,1A,West,35.81389249006317
2095,ens1,Ref,2p6,low,1AS,East,31.545826372816382
2095,ens1,Ref,2p6,low,1AS,West,33.62526052794816
2095,ens1,Ref,8p5,base,1A,East,311.76104486849243
2095,ens1,Ref,8p5,base,1A,West,199.15136569028738
2095,ens1,Ref,8p5,base,1AS,East,330.6242873475078
2095,ens1,Ref,8p5,base,1AS,West,174.7157454222611
2095,ens1,Ref,8p5,discounted,1A,East,320.49029980886513
2095,ens1,Ref,8p5,discounted,1A,West,190.42211074991465
2095,ens1,Ref,8p5,discounted,1AS,East,334.80726310671776
2095,ens1,Ref,8p5,discounted,1AS,West,170.53276966305114
2095,ens1,Ref,8p5,high,1A,East,313.6838183381135
2095,ens1,Ref,8p5,high,1A,West,197.2285922206663
2095,ens1,Ref,8p5,high,1AS,East,331.5309775361394
2095,ens1,Ref,8p5,high,1AS,West,173.80905523362952
2095,ens1,Ref,8p5,low,1A,East,297.6041580535786
2095,ens1,Ref,8p5,low,1A,West,213.3082525052012
2095,ens1,Ref,8p5,low,1AS,East,323.87426615046354
2095,ens1,Ref,8p5,low,1AS,West,181.46576661930538
2095,ens10,Pol,2p6,base,1A,East,205.40305130475872
2095,ens10,Pol,2p6,base,1A,West,259.46013158677545
2095,ens10,Pol,2p6,base,1AS,East,328.02979148444695
2095,ens10,Pol,2p6,base,1AS,West,151.64922743065753
2095,ens10,Pol,2p6,discounted,1A,East,205.47002897846883
2095,ens10,Pol,2p6,discounted,1A,West,259.3931539130653
2095,ens10,Pol,2p6,discounted,1AS,East,328.05705479910483
2095,ens10,Pol,2p6,discounted,1AS,West,151.62196411599967
2095,ens10,Pol,2p6,high,1A,East,205.42791548670436
2095,ens10,Pol,2p6,high,1A,West,259.4352674048298
2095,ens10,Pol,2p6,high,1AS,East,328.03658038972594
2095,ens10,Pol,2p6,high,1AS,West,151.64243852537854
2095,ens10,Pol,2p6,low,1A,East,205.17509386701377
2095,ens10,Pol,2p6,low,1A,West,259.68808902452037
2095,ens10,Pol,2p6,low,1AS,East,327.9652650323437
2095,ens10,Pol,2p6,low,1AS,West,151.71375388276073
2095,ens10,Ref,2p6,base,1A,East,63.45652049514573
2095,ens10,Ref,2p6,base,1A,West,151.63888321814616
2095,ens10,Ref,2p6,base,1AS,East,101.80433132423843
2095,ens10,Ref,2p6,base,1AS,West,120.73719783170355
2095,ens10,Ref,2p6,discounted,1A,East,64.52129820819863
2095,ens10,Ref,2p6,discounted,1A,West,150.57410550509326
2095,ens10,Ref,2p6,discounted,1AS,East,105.76588047965664
2095,ens10,Ref,2p6,discounted,1AS,West,116.77564867628533
2095,ens10,Ref,2p6,high,1A,East,63.77173928132885
2095,ens10,Ref,2p6,high,1A,West,151.32366443196307
2095,ens10,Ref,2p6,high,1AS,East,102.63995743775894
2095,ens10,Ref,2p6,high,1AS,West,119.90157171818305
2095,ens10,Ref,2p6,low,1A,East,61.1697039528444
2095,ens10,Ref,2p6,low,1A,West,153.9256997604475
2095,ens10,Ref,2p6,low,1AS,East,95.70487177797222
2095,ens10,Ref,2p6,low,1AS,West,126.83665737796977
2095,ens10,Ref,8p5,base,1A,East,306.7525726791828
2095,ens10,Ref,8p5,base,1A,West,197.07855313276752
2095,ens10,Ref,8p5,base,1AS,East,322.8358569527188
2095,ens10,Ref,8p5,base,1AS,West,175.50012464886424
2095,ens10,Ref,8p5,discounted,1A,East,316.3716175249556
2095,ens10,Ref,8p5,discounted,1A,West,187.45950828699475
2095,ens10,Ref,8p5,discounted,1AS,East,327.61214947898634
2095,ens10,Ref,8p5,discounted,1AS,West,170.72383212259675
2095,ens10,Ref,8p5,high,1A,East,308.7482001799648
2095,ens10,Ref,8p5,high,1A,West,195.08292563198555
2095,ens10,Ref,8p5,high,1AS,East,324.1966944455971
2095,ens10,Ref,8p5,high,1AS,West,174.139287155986
2095,ens10,Ref,8p5,low,1A,East,292.16593727617953
2095,ens10,Ref,8p5,low,1A,West,211.66518853577077
2095,ens10,Ref,8p5,low,1AS,East,312.5841461297748
2095,ens10,Ref,8p5,low,1AS,West,185.7518354718083
2095,ens11,Pol,2p6,base,1A,East,282.9029732539614
2095,ens11,Pol,2p6,base,1A,West,222.05988115747525
2095,ens11,Pol,2p6,base,1AS,East,421.6925519268396
2095,ens11,Pol,2p6,base,1AS,West,121.22575441329843
2095,ens11,Pol,2p6,discounted,1A,East,283.0684491129545
2095,ens11,Pol,2p6,discounted,1A,West,221.89440529848218
2095,ens11,Pol,2p6,discounted,1AS,East,421.72893230858415
2095,ens11,Pol,2p6,discounted,1AS,West,121.1893740315539
2095,ens11,Pol,2p6,high,1A,East,282.9386689529908
2095,ens11,Pol,2p6,high,1A,West,222.02418545844588
2095,ens11,Pol,2p6,high,1AS,East,421.70153008082673
2095,ens11,Pol,2p6,high,1AS,West,121.2167762593113
2095,ens11,Pol,2p6,low,1A,East,282.5605324124308
2095,ens11,Pol,2p6,low,1A,West,222.40232199900586
2095,ens11,Pol,2p6,low,1AS,East,421.6077918337162
2095,ens11,Pol,2p6,low,1AS,West,121.31051450642182
2095,ens11,Ref,2p6,base,1A,East,75.17677711769701
2095,ens11,Ref,2p6,base,1A,West,142.91253130238013
2095,ens11,Ref,2p6,base,1AS,East,113.19380448035312
2095,ens11,Ref,2p6,base,1AS,West,112.2895062777298
2095,ens11,Ref,2p6,discounted,1A,East,77.75517675404727
2095,ens11,Ref,2p6,discounted,1A,West,140.3341316660299
2095,ens11,Ref,2p6,discounted,1AS,East,118.29813521467007
2095,ens11,Ref,2p6,discounted,1AS,West,107.18517554341285
2095,ens11,Ref,2p6,high,1A,East,75.66316864497605
2095,ens11,Ref,2p6,high,1A,West,142.4261397751011
2095,ens11,Ref,2p6,high,1AS,East,114.27595012771201
2095,ens11,Ref,2p6,high,1AS,West,111.20736063037091
2095,ens11,Ref,2p6,low,1A,East,71.69772330751043
2095,ens11,Ref,2p6,low,1A,West,146.3915851125667
2095,ens11,Ref,2p6,low,1AS,East,105.2731932371524
2095,ens11,Ref,2p6,low,1AS,West,120.21011752093052
2095,ens11,Ref,8p5,base,1A,East,234.27331979116846
2095,ens11,Ref,8p5,base,1A,West,153.6879409388469
2095,ens11,Ref,8p5,base,1AS,East,245.89904561761415
2095,ens11,Ref,8p5,base,1AS,West,137.83083089152436
2095,ens11,Ref,8p5,discounted,1A,East,244.10786031393178
2095,ens11,Ref,8p5,discounted,1A,West,143.8534004160836
2095,ens11,Ref,8p5,discounted,1AS,East,253.30122254575113
2095,ens11,Ref,8p5,discounted,1AS,West,130.42865396338738
2095,ens11,Ref,8p5,high,1A,East,236.30847656969087
2095,ens11,Ref,8p5,high,1A,West,151.6527841603245
2095,ens11,Ref,8p5,high,1AS,East,247.4737616350536
2095,ens11,Ref,8p5,high,1AS,West,136.25611487408491
2095,ens11,Ref,8p5,low,1A,East,219.51733296371842
2095,ens11,Ref,8p5,low,1A,West,168.44392776629695
2095,ens11,Ref,8p5,low,1AS,East,234.27404964079997
2095,ens11,Ref,8p5,low,1AS,West,149.45582686833853
2095,ens12,Pol,2p6,base,1A,East,181.2717146948992
2095,ens12,Pol,2p6,base,1A,West,230.29680297495625
2095,ens12,Pol,2p6,base,1AS,East,253.3148274900681
2095,ens12,Pol,2p6,base,1AS,West,166.4589462697078
2095,ens12,Pol,2p6,discounted,1A,East,181.36421796495284
2095,ens12,Pol,2p6,discounted,1A,West,230.20429970490264
2095,ens12,Pol,2p6,discounted,1AS,East,253.3303618570657
2095,ens12,Pol,2p6,discounted,1AS,West,166.4434119027102
2095,ens12,Pol,2p6,high,1A,East,181.2910331436791
2095,ens12,Pol,2p6,high,1A,West,230.27748452617635
2095,ens12,Pol,2p6,high,1AS,East,253.31927933206592
2095,ens12,Pol,2p6,high,1AS,West,166.45449442771
2095,ens12,Pol,2p6,low,1A,East,181.08142481142778
2095,ens12,Pol,2p6,low,1A,West,230.4870928584277
2095,ens12,Pol,2p6,low,1AS,East,253.2737590160516
2095,ens12,Pol,2p6,low,1AS,West,166.5000147437243
2095,ens12,Ref,2p6,base,1A,East,63.54593736844754
2095,ens12,Ref,2p6,base,1A,West,150.67835020525038
2095,ens12,Ref,2p6,base,1AS,East,90.15009927411296
2095,ens12,Ref,2p6,base,1AS,West,128.2631840882092
2095,ens12,Ref,2p6,discounted,1A,East,65.07251670932096
2095,ens12,Ref,2p6,discounted,1A,West,149.15177086437694
2095,ens12,Ref,2p6,discounted,1AS,East,92.36756040844368
2095,ens12,Ref,2p6,discounted,1AS,West,126.04572295387845
2095,ens12,Ref,2p6,high,1A,East,63.828810603745985
2095,ens12,Ref,2p6,high,1A,West,150.39547696995191
2095,ens12,Ref,2p6,high,1AS,East,90.70191504566104
2095,ens12,Ref,2p6,high,1AS,West,127.7113683166611
2095,ens12,Ref,2p6,low,1A,East,61.53589192611405
2095,ens12,Ref,2p6,low,1A,West,152.68839564758386
2095,ens12,Ref,2p6,low,1AS,East,86.06814113206025
2095,ens12,Ref,2p6,low,1AS,West,132.34514223026187
2095,ens12,Ref,8p5,base,1A,East,289.82441260455454
2095,ens12,Ref,8p5,base,1A,West,188.24469704840914
2095,ens12,Ref,8p5,base,1AS,East,304.2826403713638
2095,ens12,Ref,8p5,base,1AS,West,168.57230412689404
2095,ens12,Ref,8p5,discounted,1A,East,299.7648519548262
2095,ens12,Ref,8p5,discounted,1A,West,178.3042576981375
2095,ens12,Ref,8p5,discounted,1AS,East,311.33722773711327
2095,ens12,Ref,8p5,discounted,1AS,West,161.51771676114456
2095,ens12,Ref,8p5,high,1A,East,291.9402924611086
2095,ens12,Ref,8p5,high,1A,West,186.12881719185512
2095,ens12,Ref,8p5,high,1AS,East,305.8792428946468
2095,ens12,Ref,8p5,high,1AS,West,166.97570160361104
2095,ens12,Ref,8p5,low,1A,East,274.27803337528616
2095,ens12,Ref,8p5,low,1A,West,203.79107627767755
2095,ens12,Ref,8p5,low,1AS,East,292.2574139175636
2095,ens12,Ref,8p5,low,1AS,West,180.59753058069424
2095,ens13,Pol,2p6,base,1A,East,144.04933255367698
2095,ens13,Pol,2p6,base,1A,West,166.19054678751868
2095,ens13,Pol,2p6,base,1AS,East,143.84603713719713
2095,ens13,Pol,2p6,base,1AS,West,191.9158305033169
2095,ens13,Pol,2p6,discounted,1A,East,144.0238326925727
2095,ens13,Pol,2p6,discounted,1A,West,166.21604664862295
2095,ens13,Pol,2p6,discounted,1AS,East,143.8446614228832
2095,ens13,Pol,2p6,discounted,1AS,West,191.91720621763082
2095,ens13,Pol,2p6,high,1A,East,144.06268687317203
2095,ens13,Pol,2p6,high,1A,West,166.17719246802363
2095,ens13,Pol,2p6,high,1AS,East,143.84683036267467
2095,ens13,Pol,2p6,high,1AS,West,191.91503727783936
2095,ens13,Pol,2p6,low,1A,East,143.94242089373563
2095,ens13,Pol,2p6,low,1A,West,166.29745844746003
2095,ens13,Pol,2p6,low,1AS,East,143.83967360914448
2095,ens13,Pol,2p6,low,1AS,West,191.92219403136957
2095,ens13,Ref,2p6,base,1A,East,31.258467913831417
2095,ens13,Ref,2p6,base,1A,West,84.39444699066347
2095,ens13,Ref,2p6,base,1AS,East,32.39989361045428
2095,ens13,Ref,2p6,base,1AS,West,90.37567984597189
2095,ens13,Ref,2p6,discounted,1A,East,31.11514653534703
2095,ens13,Ref,2p6,discounted,1A,West,84.53776836914786
2095,ens13,Ref,2p6,discounted,1AS,East,32.32600938384938
2095,ens13,Ref,2p6,discounted,1AS,West,90.44956407257679
2095,ens13,Ref,2p6,high,1A,East,31.348175503883294
2095,ens13,Ref,2p6,high,1A,West,84.3047394006116
2095,ens13,Ref,2p6,high,1AS,East,32.44334299835397
2095,ens13,Ref,2p6,high,1AS,West,90.33223045807219
2095,ens13,Ref,2p6,low,1A,East,30.587524262883168
2095,ens13,Ref,2p6,low,1A,West,85.06539064161171
2095,ens13,Ref,2p6,low,1AS,East,32.07320828767263
2095,ens13,Ref,2p6,low,1AS,West,90.70236516875353
2095,ens13,Ref,8p5,base,1A,East,133.51610304648284
2095,ens13,Ref,8p5,base,1A,West,173.50381412029157
2095,ens13,Ref,8p5,base,1AS,East,197.19846345180062
2095,ens13,Ref,8p5,base,1AS,West,119.66342044084358
2095,ens13,Ref,8p5,discounted,1A,East,136.0924713490871
2095,ens13,Ref,8p5,discounted,1A,West,170.9274458176873
2095,ens13,Ref,8p5,discounted,1AS,East,207.56702685099154
2095,ens13,Ref,8p5,discounted,1AS,West,109.29485704165268
2095,ens13,Ref,8p5,high,1A,East,134.17514616566757
2095,ens13,Ref,8p5,high,1A,West,172.84477100110684
2095,ens13,Ref,8p5,high,1AS,East,199.3570045372404
2095,ens13,Ref,8p5,high,1AS,West,117.50487935540382
2095,ens13,Ref,8p5,low,1A,East,128.68815934024164
2095,ens13,Ref,8p5,low,1A,West,178.33175782653277
2095,ens13,Ref,8p5,low,1AS,East,181.4015382414305
2095,ens13,Ref,8p5,low,1AS,West,135.46034565121371
2095,ens2,Pol,2p6,base,1A,East,154.92350070034402
2095,ens2,Pol,2p6,base,1A,West,251.71293211310316
2095,ens2,Pol,2p6,base,1AS,East,193.35978739987877
2095,ens2,Pol,2p6,base,1AS,West,233.2803382276775
2095,ens2,Pol,2p6,discounted,1A,East,154.92176111597493
2095,ens2,Pol,2p6,discounted,1A,West,251.71467169747226
2095,ens2,Pol,2p6,discounted,1AS,East,193.36872525566528
2095,ens2,Pol,2p6,discounted,1AS,West,233.271400371891
2095,ens2,Pol,2p6,high,1A,East,154.930812453009
2095,ens2,Pol,2p6,high,1A,West,251.70562036043822
2095,ens2,Pol,2p6,high,1AS,East,193.36299445829525
2095,ens2,Pol,2p6,high,1AS,West,233.27713116926103
2095,ens2,Pol,2p6,low,1A,East,154.86418284707747
2095,ens2,Pol,2p6,low,1A,West,251.7722499663697
2095,ens2,Pol,2p6,low,1AS,East,193.3310419560476
2095,ens2,Pol,2p6,low,1AS,West,233.30908367150866
2095,ens2,Ref,2p6,base,1A,East,52.11040066869324
2095,ens2,Ref,2p6,base,1A,West,159.62178801716175
2095,ens2,Ref,2p6,base,1AS,East,65.27087514776579
2095,ens2,Ref,2p6,base,1AS,West,147.42777978423481
2095,ens2,Ref,2p6,discounted,1A,East,52.08982006435961
2095,ens2,Ref,2p6,discounted,1A,West,159.6423686214954
2095,ens2,Ref,2p6,discounted,1AS,East,66.24683000570623
