year,scen,ens,rcp,usd_rub,ship_type,shipped,prod,share
2053,Ref,ens6,8p5,high,1A,6.191347499341552,6.3477446307970595,0.9753617795686482
2053,Ref,ens6,8p5,high,1AS,6.316465204505958,6.3477446307970595,0.9950723559137297
2053,Ref,ens6,8p5,low,1A,6.191347499341552,6.3477446307970595,0.9753617795686482
2053,Ref,ens6,8p5,low,1AS,6.316465204505958,6.3477446307970595,0.9950723559137297
2053,Ref,ens7,2p6,base,1A,6.062605264637451,6.2984914449243705,0.9625487813471577
2053,Ref,ens7,2p6,base,1AS,6.151062582245046,6.2984914449243705,0.9765929883419736
2053,Ref,ens7,2p6,discounted,1A,6.062605264637451,6.2984914449243705,0.9625487813471577
2053,Ref,ens7,2p6,discounted,1AS,6.1510625822450455,6.2984914449243705,0.9765929883419735
2053,Ref,ens7,2p6,high,1A,6.062605264637451,6.2984914449243705,0.9625487813471577
2053,Ref,ens7,2p6,high,1AS,6.151062582245046,6.2984914449243705,0.9765929883419736
2053,Ref,ens7,2p6,low,1A,6.062605264637451,6.2984914449243705,0.9625487813471577
2053,Ref,ens7,2p6,low,1AS,6.1510625822450455,6.2984914449243705,0.9765929883419735
2053,Ref,ens7,8p5,base,1A,7.073433855396762,7.332452208162466,0.9646750711204957
2053,Ref,ens7,8p5,base,1AS,7.110436477220434,7.332452208162466,0.9697214895318533
2053,Ref,ens7,8p5,discounted,1A,7.073433855396762,7.332452208162466,0.9646750711204957
2053,Ref,ens7,8p5,discounted,1AS,7.110436477220434,7.332452208162466,0.9697214895318533
2053,Ref,ens7,8p5,high,1A,7.073433855396763,7.332452208162466,0.9646750711204958
2053,Ref,ens7,8p5,high,1AS,7.110436477220434,7.332452208162466,0.9697214895318533
2053,Ref,ens7,8p5,low,1A,7.073433855396762,7.332452208162466,0.9646750711204957
2053,Ref,ens7,8p5,low,1AS,7.110436477220434,7.332452208162466,0.9697214895318533
2053,Ref,ens8,2p6,base,1A,5.928162245171617,6.14235079232965,0.9651292226055366
2053,Ref,ens8,2p6,base,1AS,5.951960972633621,6.14235079232965,0.9690037534271437
2053,Ref,ens8,2p6,discounted,1A,5.928162245171618,6.14235079232965,0.9651292226055367
2053,Ref,ens8,2p6,discounted,1AS,5.951960972633621,6.14235079232965,0.9690037534271437
2053,Ref,ens8,2p6,high,1A,5.928162245171618,6.14235079232965,0.9651292226055367
2053,Ref,ens8,2p6,high,1AS,5.951960972633621,6.14235079232965,0.9690037534271437
2053,Ref,ens8,2p6,low,1A,5.928162245171618,6.14235079232965,0.9651292226055367
2053,Ref,ens8,2p6,low,1AS,5.951960972633621,6.14235079232965,0.9690037534271437
2053,Ref,ens8,8p5,base,1A,6.082703983819519,6.214914786539216,0.9787268518940838
2053,Ref,ens8,8p5,base,1AS,6.109146144363459,6.214914786539216,0.9829814815152671
2053,Ref,ens8,8p5,discounted,1A,6.082703983819519,6.214914786539216,0.9787268518940838
2053,Ref,ens8,8p5,discounted,1AS,6.109146144363459,6.214914786539216,0.9829814815152671
2053,Ref,ens8,8p5,high,1A,6.082703983819519,6.214914786539216,0.9787268518940838
2053,Ref,ens8,8p5,high,1AS,6.109146144363459,6.214914786539216,0.9829814815152671
2053,Ref,ens8,8p5,low,1A,6.082703983819519,6.214914786539216,0.9787268518940838
2053,Ref,ens8,8p5,low,1AS,6.109146144363459,6.214914786539216,0.9829814815152671
2053,Ref,ens9,2p6,base,1A,9.984928932120045,10.49588432867507,0.9513184996561863
2053,Ref,ens9,2p6,base,1AS,10.163937126957729,10.49588432867507,0.9683735842238227
2053,Ref,ens9,2p6,discounted,1A,9.984928932120047,10.49588432867507,0.9513184996561864
2053,Ref,ens9,2p6,discounted,1AS,10.163937126957729,10.49588432867507,0.9683735842238227
2053,Ref,ens9,2p6,high,1A,9.984928932120047,10.49588432867507,0.9513184996561864
2053,Ref,ens9,2p6,high,1AS,10.16393712695773,10.49588432867507,0.9683735842238229
2053,Ref,ens9,2p6,low,1A,9.984928932120047,10.49588432867507,0.9513184996561864
2053,Ref,ens9,2p6,low,1AS,10.163937126957729,10.49588432867507,0.9683735842238227
2053,Ref,ens9,8p5,base,1A,6.062180544381951,6.159938865370589,0.9841299851954364
2053,Ref,ens9,8p5,base,1AS,6.11105970487627,6.159938865370589,0.9920649925977183
2053,Ref,ens9,8p5,discounted,1A,6.062180544381951,6.159938865370589,0.9841299851954364
2053,Ref,ens9,8p5,discounted,1AS,6.11105970487627,6.159938865370589,0.9920649925977183
2053,Ref,ens9,8p5,high,1A,6.062180544381951,6.159938865370589,0.9841299851954364
2053,Ref,ens9,8p5,high,1AS,6.11105970487627,6.159938865370589,0.9920649925977183
2053,Ref,ens9,8p5,low,1A,6.062180544381951,6.159938865370589,0.9841299851954364
2053,Ref,ens9,8p5,low,1AS,6.11105970487627,6.159938865370589,0.9920649925977183
2054,Pol,ens1,2p6,base,1A,7.416276656368705,8.062637269366947,0.919832606701282
2054,Pol,ens1,2p6,base,1AS,7.416276656368705,8.062637269366947,0.919832606701282
2054,Pol,ens1,2p6,discounted,1A,7.416276656368705,8.062637269366947,0.919832606701282
2054,Pol,ens1,2p6,discounted,1AS,7.416276656368705,8.062637269366947,0.919832606701282
2054,Pol,ens1,2p6,high,1A,7.416276656368705,8.062637269366947,0.919832606701282
2054,Pol,ens1,2p6,high,1AS,7.416276656368705,8.062637269366947,0.919832606701282
2054,Pol,ens1,2p6,low,1A,7.416276656368705,8.062637269366947,0.919832606701282
2054,Pol,ens1,2p6,low,1AS,7.416276656368705,8.062637269366947,0.919832606701282
2054,Pol,ens10,2p6,base,1A,7.367779601860189,7.997562324917367,0.9212531647180774
2054,Pol,ens10,2p6,base,1AS,7.457748562296929,7.997562324917367,0.9325027126154949
2054,Pol,ens10,2p6,discounted,1A,7.367779601860189,7.997562324917367,0.9212531647180774
2054,Pol,ens10,2p6,discounted,1AS,7.457748562296929,7.997562324917367,0.9325027126154949
2054,Pol,ens10,2p6,high,1A,7.367779601860189,7.997562324917367,0.9212531647180774
2054,Pol,ens10,2p6,high,1AS,7.457748562296929,7.997562324917367,0.9325027126154949
2054,Pol,ens10,2p6,low,1A,7.367779601860189,7.997562324917367,0.9212531647180774
2054,Pol,ens10,2p6,low,1AS,7.457748562296928,7.997562324917367,0.9325027126154948
2054,Pol,ens11,2p6,base,1A,16.03511757599995,16.98745679544958,0.9439386818805784
2054,Pol,ens11,2p6,base,1AS,16.41660785570508,16.98745679544958,0.9663958562709979
2054,Pol,ens11,2p6,discounted,1A,16.03511757599995,16.98745679544958,0.9439386818805784
2054,Pol,ens11,2p6,discounted,1AS,16.41660785570508,16.98745679544958,0.9663958562709979
2054,Pol,ens11,2p6,high,1A,16.03511757599995,16.98745679544958,0.9439386818805784
2054,Pol,ens11,2p6,high,1AS,16.41660785570508,16.98745679544958,0.9663958562709979
2054,Pol,ens11,2p6,low,1A,16.03511757599995,16.98745679544958,0.9439386818805784
2054,Pol,ens11,2p6,low,1AS,16.41660785570508,16.98745679544958,0.9663958562709979
2054,Pol,ens12,2p6,base,1A,18.778847139476703,19.91410469721008,0.9429922873764731
2054,Pol,ens12,2p6,base,1AS,18.94102679058147,19.91410469721008,0.9511362463226912
2054,Pol,ens12,2p6,discounted,1A,18.778847139476703,19.91410469721008,0.9429922873764731
2054,Pol,ens12,2p6,discounted,1AS,18.94102679058147,19.91410469721008,0.9511362463226912
2054,Pol,ens12,2p6,high,1A,18.778847139476703,19.91410469721008,0.9429922873764731
2054,Pol,ens12,2p6,high,1AS,18.941026790581475,19.91410469721008,0.9511362463226914
2054,Pol,ens12,2p6,low,1A,18.778847139476703,19.91410469721008,0.9429922873764731
2054,Pol,ens12,2p6,low,1AS,18.94102679058147,19.91410469721008,0.9511362463226912
2054,Pol,ens13,2p6,base,1A,6.341777682558407,6.676630190535014,0.9498470787776588
2054,Pol,ens13,2p6,base,1AS,6.341777682558407,6.676630190535014,0.9498470787776588
2054,Pol,ens13,2p6,discounted,1A,6.341777682558407,6.676630190535014,0.9498470787776588
2054,Pol,ens13,2p6,discounted,1AS,6.341777682558408,6.676630190535014,0.949847078777659
2054,Pol,ens13,2p6,high,1A,6.341777682558407,6.676630190535014,0.9498470787776588
2054,Pol,ens13,2p6,high,1AS,6.341777682558407,6.676630190535014,0.9498470787776588
2054,Pol,ens13,2p6,low,1A,6.341777682558408,6.676630190535014,0.949847078777659
2054,Pol,ens13,2p6,low,1AS,6.341777682558407,6.676630190535014,0.9498470787776588
2054,Pol,ens2,2p6,base,1A,6.915686959314831,7.710967195078432,0.8968637505978247
2054,Pol,ens2,2p6,base,1AS,6.995214982891191,7.710967195078432,0.9071773755380423
2054,Pol,ens2,2p6,discounted,1A,6.915686959314831,7.710967195078432,0.8968637505978247
2054,Pol,ens2,2p6,discounted,1AS,6.995214982891192,7.710967195078432,0.9071773755380425
2054,Pol,ens2,2p6,high,1A,6.915686959314831,7.710967195078432,0.8968637505978247
2054,Pol,ens2,2p6,high,1AS,6.995214982891192,7.710967195078432,0.9071773755380425
2054,Pol,ens2,2p6,low,1A,6.915686959314831,7.710967195078432,0.8968637505978247
2054,Pol,ens2,2p6,low,1AS,6.995214982891191,7.710967195078432,0.9071773755380423
2054,Pol,ens3,2p6,base,1A,7.416097517080212,8.192682116277311,0.9052099680940663
2054,Pol,ens3,2p6,base,1AS,7.610243666879486,8.192682116277311,0.9289074760705497
2054,Pol,ens3,2p6,discounted,1A,7.416097517080212,8.192682116277311,0.9052099680940663
2054,Pol,ens3,2p6,discounted,1AS,7.610243666879486,8.192682116277311,0.9289074760705497
2054,Pol,ens3,2p6,high,1A,7.416097517080211,8.192682116277311,0.9052099680940662
2054,Pol,ens3,2p6,high,1AS,7.6102436668794855,8.192682116277311,0.9289074760705496
2054,Pol,ens3,2p6,low,1A,7.416097517080211,8.192682116277311,0.9052099680940662
2054,Pol,ens3,2p6,low,1AS,7.610243666879486,8.192682116277311,0.9289074760705497
2054,Pol,ens4,2p6,base,1A,7.330724620845283,8.072192270638656,0.9081454424109363
2054,Pol,ens4,2p6,base,1AS,7.516091533293626,8.072192270638656,0.9311090818082022
2054,Pol,ens4,2p6,discounted,1A,7.330724620845283,8.072192270638656,0.9081454424109363
2054,Pol,ens4,2p6,discounted,1AS,7.516091533293626,8.072192270638656,0.9311090818082022
2054,Pol,ens4,2p6,high,1A,7.330724620845283,8.072192270638656,0.9081454424109363
2054,Pol,ens4,2p6,high,1AS,7.516091533293626,8.072192270638656,0.9311090818082022
2054,Pol,ens4,2p6,low,1A,7.330724620845283,8.072192270638656,0.9081454424109363
2054,Pol,ens4,2p6,low,1AS,7.516091533293626,8.072192270638656,0.9311090818082022
2054,Pol,ens5,2p6,base,1A,7.612097418122407,8.195060839859943,0.928864052002877
2054,Pol,ens5,2p6,base,1AS,7.806418558701587,8.195060839859943,0.9525760346685849
2054,Pol,ens5,2p6,discounted,1A,7.612097418122408,8.195060839859943,0.9288640520028771
2054,Pol,ens5,2p6,discounted,1AS,7.806418558701587,8.195060839859943,0.9525760346685849
2054,Pol,ens5,2p6,high,1A,7.612097418122408,8.195060839859943,0.9288640520028771
2054,Pol,ens5,2p6,high,1AS,7.806418558701587,8.195060839859943,0.9525760346685849
2054,Pol,ens5,2p6,low,1A,7.612097418122408,8.195060839859943,0.9288640520028771
2054,Pol,ens5,2p6,low,1AS,7.806418558701586,8.195060839859943,0.9525760346685848
2054,Pol,ens6,2p6,base,1A,18.970812551957852,20.005653087617645,0.9482725941948729
2054,Pol,ens6,2p6,base,1AS,19.143285974567817,20.005653087617645,0.9568938284957273
2054,Pol,ens6,2p6,discounted,1A,18.970812551957852,20.005653087617645,0.9482725941948729
2054,Pol,ens6,2p6,discounted,1AS,19.143285974567817,20.005653087617645,0.9568938284957273
2054,Pol,ens6,2p6,high,1A,18.970812551957852,20.005653087617645,0.9482725941948729
2054,Pol,ens6,2p6,high,1AS,19.143285974567817,20.005653087617645,0.9568938284957273
2054,Pol,ens6,2p6,low,1A,18.970812551957852,20.005653087617645,0.9482725941948729
2054,Pol,ens6,2p6,low,1AS,19.143285974567817,20.005653087617645,0.9568938284957273
2054,Pol,ens7,2p6,base,1A,18.953207223320007,20.14810769057703,0.9406941591931305
2054,Pol,ens7,2p6,base,1AS,19.465307423573016,20.14810769057703,0.9661109481103602
2054,Pol,ens7,2p6,discounted,1A,18.953207223320007,20.14810769057703,0.9406941591931305
2054,Pol,ens7,2p6,discounted,1AS,19.465307423573016,20.14810769057703,0.9661109481103602
2054,Pol,ens7,2p6,high,1A,18.953207223320007,20.14810769057703,0.9406941591931305
2054,Pol,ens7,2p6,high,1AS,19.465307423573016,20.14810769057703,0.9661109481103602
2054,Pol,ens7,2p6,low,1A,18.953207223320007,20.14810769057703,0.9406941591931305
2054,Pol,ens7,2p6,low,1AS,19.465307423573016,20.14810769057703,0.9661109481103602
2054,Pol,ens8,2p6,base,1A,7.138696045623469,8.061742502607842,0.8855028603697299
2054,Pol,ens8,2p6,base,1AS,7.231000691321906,8.061742502607842,0.8969525743327569
2054,Pol,ens8,2p6,discounted,1A,7.138696045623469,8.061742502607842,0.8855028603697299
2054,Pol,ens8,2p6,discounted,1AS,7.231000691321906,8.061742502607842,0.8969525743327569
2054,Pol,ens8,2p6,high,1A,7.138696045623469,8.061742502607842,0.8855028603697299
2054,Pol,ens8,2p6,high,1AS,7.231000691321906,8.061742502607842,0.8969525743327569
2054,Pol,ens8,2p6,low,1A,7.138696045623469,8.061742502607842,0.8855028603697299
2054,Pol,ens8,2p6,low,1AS,7.231000691321906,8.061742502607842,0.8969525743327569
2054,Pol,ens9,2p6,base,1A,17.448127884431084,18.585727473140057,0.9387917642528105
2054,Pol,ens9,2p6,base,1AS,17.77315633834793,18.585727473140057,0.9562798316091502
2054,Pol,ens9,2p6,discounted,1A,17.448127884431084,18.585727473140057,0.9387917642528105
2054,Pol,ens9,2p6,discounted,1AS,17.77315633834793,18.585727473140057,0.9562798316091502
2054,Pol,ens9,2p6,high,1A,17.448127884431084,18.585727473140057,0.9387917642528105
2054,Pol,ens9,2p6,high,1AS,17.77315633834793,18.585727473140057,0.9562798316091502
2054,Pol,ens9,2p6,low,1A,17.448127884431084,18.585727473140057,0.9387917642528105
2054,Pol,ens9,2p6,low,1AS,17.77315633834793,18.585727473140057,0.9562798316091502
2054,Ref,ens1,2p6,base,1A,6.026108475186464,6.216054874088516,0.9694426122758601
2054,Ref,ens1,2p6,base,1AS,6.026108475186464,6.216054874088516,0.9694426122758601
2054,Ref,ens1,2p6,discounted,1A,6.026108475186464,6.216054874088516,0.9694426122758601
2054,Ref,ens1,2p6,discounted,1AS,6.026108475186464,6.216054874088516,0.9694426122758601
2054,Ref,ens1,2p6,high,1A,6.026108475186463,6.216054874088516,0.96944261227586
2054,Ref,ens1,2p6,high,1AS,6.026108475186463,6.216054874088516,0.96944261227586
2054,Ref,ens1,2p6,low,1A,6.026108475186463,6.216054874088516,0.96944261227586
2054,Ref,ens1,2p6,low,1AS,6.026108475186463,6.216054874088516,0.96944261227586
2054,Ref,ens1,8p5,base,1A,6.071278196349409,6.1736405901354345,0.9834194439583047
2054,Ref,ens1,8p5,base,1AS,6.096868794795915,6.1736405901354345,0.9875645829687284
2054,Ref,ens1,8p5,discounted,1A,6.071278196349408,6.1736405901354345,0.9834194439583046
2054,Ref,ens1,8p5,discounted,1AS,6.096868794795915,6.1736405901354345,0.9875645829687284
2054,Ref,ens1,8p5,high,1A,6.071278196349409,6.1736405901354345,0.9834194439583047
2054,Ref,ens1,8p5,high,1AS,6.096868794795915,6.1736405901354345,0.9875645829687284
2054,Ref,ens1,8p5,low,1A,6.071278196349408,6.1736405901354345,0.9834194439583046
2054,Ref,ens1,8p5,low,1AS,6.096868794795915,6.1736405901354345,0.9875645829687284
2054,Ref,ens10,2p6,base,1A,5.985325797266318,6.161327138491598,0.9714345079770642
2054,Ref,ens10,2p6,base,1AS,6.010468846012786,6.161327138491598,0.9755152925517693
2054,Ref,ens10,2p6,discounted,1A,5.985325797266318,6.161327138491598,0.9714345079770642
2054,Ref,ens10,2p6,discounted,1AS,6.010468846012786,6.161327138491598,0.9755152925517693
2054,Ref,ens10,2p6,high,1A,5.985325797266318,6.161327138491598,0.9714345079770642
2054,Ref,ens10,2p6,high,1AS,6.010468846012786,6.161327138491598,0.9755152925517693
2054,Ref,ens10,2p6,low,1A,5.985325797266318,6.161327138491598,0.9714345079770642
2054,Ref,ens10,2p6,low,1AS,6.010468846012786,6.161327138491598,0.9755152925517693
2054,Ref,ens10,8p5,base,1A,6.043693011766472,6.239662249382213,0.9685929735002653
2054,Ref,ens10,8p5,base,1AS,6.15567543326118,6.239662249382213,0.9865398457858279
2054,Ref,ens10,8p5,discounted,1A,6.043693011766472,6.239662249382213,0.9685929735002653
2054,Ref,ens10,8p5,discounted,1AS,6.15567543326118,6.239662249382213,0.9865398457858279
2054,Ref,ens10,8p5,high,1A,6.043693011766472,6.239662249382213,0.9685929735002653
2054,Ref,ens10,8p5,high,1AS,6.15567543326118,6.239662249382213,0.9865398457858279
2054,Ref,ens10,8p5,low,1A,6.043693011766471,6.239662249382213,0.9685929735002652
2054,Ref,ens10,8p5,low,1AS,6.15567543326118,6.239662249382213,0.9865398457858279
2054,Ref,ens11,2p6,base,1A,5.966551389883367,6.105130629413166,0.9773011835549997
2054,Ref,ens11,2p6,base,1AS,6.012744469726633,6.105130629413166,0.9848674557033331
2054,Ref,ens11,2p6,discounted,1A,5.966551389883366,6.105130629413166,0.9773011835549995
2054,Ref,ens11,2p6,discounted,1AS,6.012744469726633,6.105130629413166,0.9848674557033331
2054,Ref,ens11,2p6,high,1A,5.966551389883367,6.105130629413166,0.9773011835549997
2054,Ref,ens11,2p6,high,1AS,6.012744469726633,6.105130629413166,0.9848674557033331
2054,Ref,ens11,2p6,low,1A,5.966551389883367,6.105130629413166,0.9773011835549997
2054,Ref,ens11,2p6,low,1AS,6.012744469726633,6.105130629413166,0.9848674557033331
2054,Ref,ens11,8p5,base,1A,6.119646888495293,6.2302604661750705,0.9822457538845585
2054,Ref,ens11,8p5,base,1AS,6.1473002829152374,6.2302604661750705,0.9866843154134189
2054,Ref,ens11,8p5,discounted,1A,6.119646888495293,6.2302604661750705,0.9822457538845585
2054,Ref,ens11,8p5,discounted,1AS,6.1473002829152374,6.2302604661750705,0.9866843154134189
2054,Ref,ens11,8p5,high,1A,6.119646888495293,6.2302604661750705,0.9822457538845585
2054,Ref,ens11,8p5,high,1AS,6.1473002829152374,6.2302604661750705,0.9866843154134189
2054,Ref,ens11,8p5,low,1A,6.119646888495293,6.2302604661750705,0.9822457538845585
2054,Ref,ens11,8p5,low,1AS,6.1473002829152374,6.2302604661750705,0.9866843154134189
2054,Ref,ens12,2p6,base,1A,5.987807502379376,6.164657924463586,0.9713122083575144
2054,Ref,ens12,2p6,base,1AS,6.013071848391407,6.164657924463586,0.975410464306441
2054,Ref,ens12,2p6,discounted,1A,5.987807502379376,6.164657924463586,0.9713122083575144
2054,Ref,ens12,2p6,discounted,1AS,6.013071848391407,6.164657924463586,0.975410464306441
2054,Ref,ens12,2p6,high,1A,5.987807502379377,6.164657924463586,0.9713122083575145
2054,Ref,ens12,2p6,high,1AS,6.013071848391407,6.164657924463586,0.975410464306441
2054,Ref,ens12,2p6,low,1A,5.987807502379376,6.164657924463586,0.9713122083575144
2054,Ref,ens12,2p6,low,1AS,6.013071848391407,6.164657924463586,0.975410464306441
2054,Ref,ens12,8p5,base,1A,11.261641854871586,11.683047400180673,0.9639301689983241
2054,Ref,ens12,8p5,base,1AS,11.321842647058597,11.683047400180673,0.9690830019985633
2054,Ref,ens12,8p5,discounted,1A,11.261641854871584,11.683047400180673,0.9639301689983238
2054,Ref,ens12,8p5,discounted,1AS,11.321842647058599,11.683047400180673,0.9690830019985635
2054,Ref,ens12,8p5,high,1A,11.261641854871584,11.683047400180673,0.9639301689983238
2054,Ref,ens12,8p5,high,1AS,11.321842647058597,11.683047400180673,0.9690830019985633
2054,Ref,ens12,8p5,low,1A,11.261641854871584,11.683047400180673,0.9639301689983238
2054,Ref,ens12,8p5,low,1AS,11.321842647058597,11.683047400180673,0.9690830019985633
2054,Ref,ens13,2p6,base,1A,5.470968747338937,5.470968747338937,1
2054,Ref,ens13,2p6,base,1AS,5.470968747338936,5.470968747338937,0.9999999999999999
2054,Ref,ens13,2p6,discounted,1A,5.470968747338937,5.470968747338937,1
2054,Ref,ens13,2p6,discounted,1AS,5.470968747338937,5.470968747338937,1
2054,Ref,ens13,2p6,high,1A,5.470968747338937,5.470968747338937,1
2054,Ref,ens13,2p6,high,1AS,5.470968747338937,5.470968747338937,1
2054,Ref,ens13,2p6,low,1A,5.470968747338937,5.470968747338937,1
2054,Ref,ens13,2p6,low,1AS,5.470968747338937,5.470968747338937,1
2054,Ref,ens13,8p5,base,1A,5.943454357861738,6.137711789556023,0.9683501867870637
2054,Ref,ens13,8p5,base,1AS,5.967736536823523,6.137711789556023,0.9723064134386806
2054,Ref,ens13,8p5,discounted,1A,5.943454357861738,6.137711789556023,0.9683501867870637
2054,Ref,ens13,8p5,discounted,1AS,5.967736536823524,6.137711789556023,0.97230641343868085
2054,Ref,ens13,8p5,high,1A,5.943454357861738,6.137711789556023,0.9683501867870637
2054,Ref,ens13,8p5,high,1AS,5.967736536823524,6.137711789556023,0.97230641343868085
2054,Ref,ens13,8p5,low,1A,5.943454357861738,6.137711789556023,0.9683501867870637
2054,Ref,ens13,8p5,low,1AS,5.967736536823523,6.137711789556023,0.9723064134386806
2054,Ref,ens2,2p6,base,1A,5.752028892287817,5.913016375830813,0.9727740507871709
2054,Ref,ens2,2p6,base,1AS,5.768127640642117,5.913016375830813,0.9754966457084538
2054,Ref,ens2,2p6,discounted,1A,5.752028892287817,5.913016375830813,0.9727740507871709
2054,Ref,ens2,2p6,discounted,1AS,5.768127640642117,5.913016375830813,0.9754966457084538
2054,Ref,ens2,2p6,high,1A,5.752028892287817,5.913016375830813,0.9727740507871709
2054,Ref,ens2,2p6,high,1AS,5.768127640642117,5.913016375830813,0.9754966457084538
2054,Ref,ens2,2p6,low,1A,5.752028892287817,5.913016375830813,0.9727740507871709
2054,Ref,ens2,2p6,low,1AS,5.768127640642117,5.913016375830813,0.9754966457084538
2054,Ref,ens2,8p5,base,1A,6.297713612760475,6.555895883540615,0.9606183082577107
2054,Ref,ens2,8p5,base,1AS,6.362259180455511,6.555895883540615,0.9704637311932831
2054,Ref,ens2,8p5,discounted,1A,6.297713612760475,6.555895883540615,0.9606183082577107
2054,Ref,ens2,8p5,discounted,1AS,6.36225918045551,6.555895883540615,0.970463731193283
2054,Ref,ens2,8p5,high,1A,6.297713612760475,6.555895883540615,0.9606183082577107
2054,Ref,ens2,8p5,high,1AS,6.362259180455511,6.555895883540615,0.9704637311932831
2054,Ref,ens2,8p5,low,1A,6.297713612760475,6.555895883540615,0.9606183082577107
2054,Ref,ens2,8p5,low,1AS,6.36225918045551,6.555895883540615,0.970463731193283
2054,Ref,ens3,2p6,base,1A,6.078694117990898,6.328551406350701,0.960519039458371
2054,Ref,ens3,2p6,base,1AS,6.141158440080849,6.328551406350701,0.9703892795937783
2054,Ref,ens3,2p6,discounted,1A,6.078694117990899,6.328551406350701,0.9605190394583712
2054,Ref,ens3,2p6,discounted,1AS,6.141158440080849,6.328551406350701,0.9703892795937783
2054,Ref,ens3,2p6,high,1A,6.078694117990898,6.328551406350701,0.960519039458371
2054,Ref,ens3,2p6,high,1AS,6.141158440080849,6.328551406350701,0.9703892795937783
2054,Ref,ens3,2p6,low,1A,6.078694117990898,6.328551406350701,0.960519039458371
2054,Ref,ens3,2p6,low,1AS,6.141158440080849,6.328551406350701,0.9703892795937783
2054,Ref,ens3,8p5,base,1A,6.128586318451792,6.353594084928572,0.9645857504478413
2054,Ref,ens3,8p5,base,1AS,6.160730285091333,6.353594084928572,0.9696449289552926
2054,Ref,ens3,8p5,discounted,1A,6.128586318451792,6.353594084928572,0.9645857504478413
2054,Ref,ens3,8p5,discounted,1AS,6.160730285091332,6.353594084928572,0.9696449289552925
2054,Ref,ens3,8p5,high,1A,6.128586318451792,6.353594084928572,0.9645857504478413
2054,Ref,ens3,8p5,high,1AS,6.160730285091333,6.353594084928572,0.9696449289552926
2054,Ref,ens3,8p5,low,1A,6.128586318451792,6.353594084928572,0.9645857504478413
2054,Ref,ens3,8p5,low,1AS,6.160730285091333,6.353594084928572,0.9696449289552926
2054,Ref,ens4,2p6,base,1A,6.0044247144134655,6.223747433152521,0.9647603439736689
2054,Ref,ens4,2p6,base,1AS,6.059255394098229,6.223747433152521,0.9735702579802517
2054,Ref,ens4,2p6,discounted,1A,6.0044247144134655,6.223747433152521,0.9647603439736689
2054,Ref,ens4,2p6,discounted,1AS,6.05925539409823,6.223747433152521,0.9735702579802518
2054,Ref,ens4,2p6,high,1A,6.0044247144134655,6.223747433152521,0.9647603439736689
2054,Ref,ens4,2p6,high,1AS,6.05925539409823,6.223747433152521,0.9735702579802518
2054,Ref,ens4,2p6,low,1A,6.0044247144134655,6.223747433152521,0.9647603439736689
2054,Ref,ens4,2p6,low,1AS,6.05925539409823,6.223747433152521,0.9735702579802518
2054,Ref,ens4,8p5,base,1A,6.2079483304400345,6.414020682642158,0.9678715797160113
2054,Ref,ens4,8p5,base,1AS,6.242293722473722,6.414020682642158,0.9732263164300095
2054,Ref,ens4,8p5,discounted,1A,6.2079483304400345,6.414020682642158,0.9678715797160113
2054,Ref,ens4,8p5,discounted,1AS,6.242293722473722,6.414020682642158,0.9732263164300095
2054,Ref,ens4,8p5,high,1A,6.207948330440035,6.414020682642158,0.9678715797160115
2054,Ref,ens4,8p5,high,1AS,6.242293722473722,6.414020682642158,0.9732263164300095
2054,Ref,ens4,8p5,low,1A,6.207948330440035,6.414020682642158,0.9678715797160115
2054,Ref,ens4,8p5,low,1AS,6.242293722473722,6.414020682642158,0.9732263164300095
2054,Ref,ens5,2p6,base,1A,6.143014764452452,6.330932087534034,0.9703175898140494
2054,Ref,ens5,2p6,base,1AS,6.205653872146313,6.330932087534034,0.9802117265426996
2054,Ref,ens5,2p6,discounted,1A,6.143014764452452,6.330932087534034,0.9703175898140494
2054,Ref,ens5,2p6,discounted,1AS,6.205653872146313,6.330932087534034,0.9802117265426996
2054,Ref,ens5,2p6,high,1A,6.1430147644524515,6.330932087534034,0.9703175898140493
2054,Ref,ens5,2p6,high,1AS,6.205653872146313,6.330932087534034,0.9802117265426996
2054,Ref,ens5,2p6,low,1A,6.143014764452452,6.330932087534034,0.9703175898140494
2054,Ref,ens5,2p6,low,1AS,6.205653872146313,6.330932087534034,0.9802117265426996
2054,Ref,ens5,8p5,base,1A,6.227145361041316,6.4385850859464995,0.9671605295134341
2054,Ref,ens5,8p5,base,1AS,6.297625269343044,6.4385850859464995,0.9781070196756227
2054,Ref,ens5,8p5,discounted,1A,6.227145361041316,6.4385850859464995,0.9671605295134341
2054,Ref,ens5,8p5,discounted,1AS,6.297625269343044,6.4385850859464995,0.9781070196756227
2054,Ref,ens5,8p5,high,1A,6.227145361041316,6.4385850859464995,0.9671605295134341
2054,Ref,ens5,8p5,high,1AS,6.297625269343044,6.4385850859464995,0.9781070196756227
2054,Ref,ens5,8p5,low,1A,6.227145361041316,6.4385850859464995,0.9671605295134341
2054,Ref,ens5,8p5,low,1AS,6.297625269343044,6.4385850859464995,0.9781070196756227
2054,Ref,ens6,2p6,base,1A,6.229027201909449,6.44099307804692,0.9670911187810584
2054,Ref,ens6,2p6,base,1AS,6.26435484793236,6.44099307804692,0.9725759323175486
2054,Ref,ens6,2p6,discounted,1A,6.229027201909449,6.44099307804692,0.9670911187810584
2054,Ref,ens6,2p6,discounted,1AS,6.26435484793236,6.44099307804692,0.9725759323175486
