year,scen,ens,rcp,usd_rub,ship_type,tonne_km
2016,Ref,ens12,8p5,base,1A,8895.6064321187
2016,Ref,ens12,8p5,base,1AS,9324.979178851876
2016,Ref,ens12,8p5,discounted,1A,8892.664866099076
2016,Ref,ens12,8p5,discounted,1AS,9307.753371988121
2016,Ref,ens12,8p5,high,1A,8908.099002720879
2016,Ref,ens12,8p5,high,1AS,9335.080586221067
2016,Ref,ens12,8p5,low,1A,8801.471327942423
2016,Ref,ens12,8p5,low,1AS,9248.345714487406
2016,Ref,ens13,2p6,base,1A,5922.00997355048
2016,Ref,ens13,2p6,base,1AS,6118.9496268621815
2016,Ref,ens13,2p6,discounted,1A,5922.00997355048
2016,Ref,ens13,2p6,discounted,1AS,6118.9496268621815
2016,Ref,ens13,2p6,high,1A,5922.00997355048
2016,Ref,ens13,2p6,high,1AS,6118.9496268621815
2016,Ref,ens13,2p6,low,1A,5922.00997355048
2016,Ref,ens13,2p6,low,1AS,6118.9496268621815
2016,Ref,ens13,8p5,base,1A,8925.738583546607
2016,Ref,ens13,8p5,base,1AS,10783.063738471013
2016,Ref,ens13,8p5,discounted,1A,8894.57644318574
2016,Ref,ens13,8p5,discounted,1AS,10961.059475479868
2016,Ref,ens13,8p5,high,1A,8934.57219447303
2016,Ref,ens13,8p5,high,1AS,10819.25054175707
2016,Ref,ens13,8p5,low,1A,8859.331678860983
2016,Ref,ens13,8p5,low,1AS,10508.779472215194
2016,Ref,ens2,2p6,base,1A,5921.231250450515
2016,Ref,ens2,2p6,base,1AS,6118.014386116103
2016,Ref,ens2,2p6,discounted,1A,5921.231250450515
2016,Ref,ens2,2p6,discounted,1AS,6118.014386116103
2016,Ref,ens2,2p6,high,1A,5921.231250450515
2016,Ref,ens2,2p6,high,1AS,6118.014386116103
2016,Ref,ens2,2p6,low,1A,5921.231250450515
2016,Ref,ens2,2p6,low,1AS,6118.014386116103
2016,Ref,ens2,8p5,base,1A,8825.08087474859
2016,Ref,ens2,8p5,base,1AS,9310.742470366187
2016,Ref,ens2,8p5,discounted,1A,8790.8530867886
2016,Ref,ens2,8p5,discounted,1AS,9306.94699133412
2016,Ref,ens2,8p5,high,1A,8846.45624432356
2016,Ref,ens2,8p5,high,1AS,9322.651075876585
2016,Ref,ens2,8p5,low,1A,8664.229529325135
2016,Ref,ens2,8p5,low,1AS,9220.228834938554
2016,Ref,ens3,2p6,base,1A,7383.364311749211
2016,Ref,ens3,2p6,base,1AS,9243.467392129916
2016,Ref,ens3,2p6,discounted,1A,7352.063407784933
2016,Ref,ens3,2p6,discounted,1AS,9208.654467692733
2016,Ref,ens3,2p6,high,1A,7392.240546593266
2016,Ref,ens3,2p6,high,1AS,9263.84952264257
2016,Ref,ens3,2p6,low,1A,7316.68346803124
2016,Ref,ens3,2p6,low,1AS,9088.92781427298
2016,Ref,ens3,8p5,base,1A,7457.135691652019
2016,Ref,ens3,8p5,base,1AS,7753.13082529074
2016,Ref,ens3,8p5,discounted,1A,7457.135691652019
2016,Ref,ens3,8p5,discounted,1AS,7753.13082529074
2016,Ref,ens3,8p5,high,1A,7457.135691652019
2016,Ref,ens3,8p5,high,1AS,7753.13082529074
2016,Ref,ens3,8p5,low,1A,7457.135691652019
2016,Ref,ens3,8p5,low,1AS,7753.13082529074
2016,Ref,ens4,2p6,base,1A,7451.610268742009
2016,Ref,ens4,2p6,base,1AS,9104.475359668035
2016,Ref,ens4,2p6,discounted,1A,7451.610268742009
2016,Ref,ens4,2p6,discounted,1AS,9318.386619163643
2016,Ref,ens4,2p6,high,1A,7451.610268742009
2016,Ref,ens4,2p6,high,1AS,9145.492732867579
2016,Ref,ens4,2p6,low,1A,7451.610268742009
2016,Ref,ens4,2p6,low,1AS,8795.91504890371
2016,Ref,ens4,8p5,base,1A,8811.657064390662
2016,Ref,ens4,8p5,base,1AS,9251.497839790482
2016,Ref,ens4,8p5,discounted,1A,8791.64493199243
2016,Ref,ens4,8p5,discounted,1AS,9216.745644495819
2016,Ref,ens4,8p5,high,1A,8834.875258411197
2016,Ref,ens4,8p5,high,1AS,9271.826433928469
2016,Ref,ens4,8p5,low,1A,8636.84449092027
2016,Ref,ens4,8p5,low,1AS,9097.311155989215
2016,Ref,ens5,2p6,base,1A,7384.063108335327
2016,Ref,ens5,2p6,base,1AS,7751.832175687525
2016,Ref,ens5,2p6,discounted,1A,7352.781683974155
2016,Ref,ens5,2p6,discounted,1AS,7751.832175687525
2016,Ref,ens5,2p6,high,1A,7392.933350530491
2016,Ref,ens5,2p6,high,1AS,7751.832175687525
2016,Ref,ens5,2p6,low,1A,7317.420661642306
2016,Ref,ens5,2p6,low,1AS,7751.832175687525
2016,Ref,ens5,8p5,base,1A,5922.040749627243
2016,Ref,ens5,8p5,base,1AS,7688.70847035806
2016,Ref,ens5,8p5,discounted,1A,5922.040749627243
2016,Ref,ens5,8p5,discounted,1AS,7657.783864907898
2016,Ref,ens5,8p5,high,1A,5922.040749627243
2016,Ref,ens5,8p5,high,1AS,7697.169995609053
2016,Ref,ens5,8p5,low,1A,5922.040749627243
2016,Ref,ens5,8p5,low,1AS,7624.768898347803
2016,Ref,ens6,2p6,base,1A,8897.751587879438
2016,Ref,ens6,2p6,base,1AS,9313.133734926549
2016,Ref,ens6,2p6,discounted,1A,8894.808762635583
2016,Ref,ens6,2p6,discounted,1AS,9309.346135914735
2016,Ref,ens6,2p6,high,1A,8910.249682994283
2016,Ref,ens6,2p6,high,1AS,9325.017056524128
2016,Ref,ens6,2p6,low,1A,8803.584052714275
2016,Ref,ens6,2p6,low,1AS,9222.78451995986
2016,Ref,ens6,8p5,base,1A,7383.628270014861
2016,Ref,ens6,8p5,base,1AS,7749.975020609305
2016,Ref,ens6,8p5,discounted,1A,7352.342116902769
2016,Ref,ens6,8p5,discounted,1AS,7749.975020609305
2016,Ref,ens6,8p5,high,1A,7392.4999663661265
2016,Ref,ens6,8p5,high,1AS,7749.975020609305
2016,Ref,ens6,8p5,low,1A,7316.9764984898475
2016,Ref,ens6,8p5,low,1AS,7749.975020609305
2016,Ref,ens7,2p6,base,1A,7454.960343074721
2016,Ref,ens7,2p6,base,1AS,7750.947144415074
2016,Ref,ens7,2p6,discounted,1A,7454.960343074721
2016,Ref,ens7,2p6,discounted,1AS,7750.947144415074
2016,Ref,ens7,2p6,high,1A,7454.960343074721
2016,Ref,ens7,2p6,high,1AS,7750.947144415074
2016,Ref,ens7,2p6,low,1A,7454.960343074721
2016,Ref,ens7,2p6,low,1AS,7750.947144415074
2016,Ref,ens7,8p5,base,1A,7453.907158791115
2016,Ref,ens7,8p5,base,1AS,9071.837611497547
2016,Ref,ens7,8p5,discounted,1A,7453.907158791115
2016,Ref,ens7,8p5,discounted,1AS,9322.116694940622
2016,Ref,ens7,8p5,high,1A,7453.907158791115
2016,Ref,ens7,8p5,high,1AS,9117.725094108539
2016,Ref,ens7,8p5,low,1A,7453.907158791115
2016,Ref,ens7,8p5,low,1AS,8730.277464623741
2016,Ref,ens8,2p6,base,1A,7365.147321660484
2016,Ref,ens8,2p6,base,1AS,7679.3463184192915
2016,Ref,ens8,2p6,discounted,1A,7362.204643358496
2016,Ref,ens8,2p6,discounted,1AS,7675.554462407076
2016,Ref,ens8,2p6,high,1A,7377.644772070312
2016,Ref,ens8,2p6,high,1AS,7691.243297944606
2016,Ref,ens8,2p6,low,1A,7270.983569398412
2016,Ref,ens8,2p6,low,1AS,7588.908233550962
2016,Ref,ens8,8p5,base,1A,7384.516629802316
2016,Ref,ens8,8p5,base,1AS,9317.47015181185
2016,Ref,ens8,8p5,discounted,1A,7353.239872641689
2016,Ref,ens8,8p5,discounted,1AS,9313.691198910245
2016,Ref,ens8,8p5,high,1A,7393.3854351811815
2016,Ref,ens8,8p5,high,1AS,9329.325742421162
2016,Ref,ens8,8p5,low,1A,7317.8833760258285
2016,Ref,ens8,8p5,low,1AS,9227.301788084309
2016,Ref,ens9,2p6,base,1A,7353.900285393829
2016,Ref,ens9,2p6,base,1AS,7714.114967619293
2016,Ref,ens9,2p6,discounted,1A,7365.167451583176
2016,Ref,ens9,2p6,discounted,1AS,7683.623357191497
2016,Ref,ens9,2p6,high,1A,7368.226735607491
2016,Ref,ens9,2p6,high,1AS,7722.451552431732
2016,Ref,ens9,2p6,low,1A,7245.851561897146
2016,Ref,ens9,2p6,low,1AS,7651.0296439657595
2016,Ref,ens9,8p5,base,1A,8912.407041194758
2016,Ref,ens9,8p5,base,1AS,9319.54363122368
2016,Ref,ens9,8p5,discounted,1A,8895.32777329942
2016,Ref,ens9,8p5,discounted,1AS,9302.267494543079
2016,Ref,ens9,8p5,high,1A,8923.056024897562
2016,Ref,ens9,8p5,high,1AS,9329.675689897735
2016,Ref,ens9,8p5,low,1A,8832.232905746934
2016,Ref,ens9,8p5,low,1AS,9242.70501219095
2017,Pol,ens1,2p6,base,1A,7424.868472628075
2017,Pol,ens1,2p6,base,1AS,7720.595288457475
2017,Pol,ens1,2p6,discounted,1A,7424.868472628075
2017,Pol,ens1,2p6,discounted,1AS,7720.595288457475
2017,Pol,ens1,2p6,high,1A,7424.868472628075
2017,Pol,ens1,2p6,high,1AS,7720.595288457475
2017,Pol,ens1,2p6,low,1A,7424.868472628075
2017,Pol,ens1,2p6,low,1AS,7720.595288457475
2017,Pol,ens10,2p6,base,1A,7430.061343631073
2017,Pol,ens10,2p6,base,1AS,9299.161343425065
2017,Pol,ens10,2p6,discounted,1A,7430.061343631073
2017,Pol,ens10,2p6,discounted,1AS,9282.013166962626
2017,Pol,ens10,2p6,high,1A,7430.061343631073
2017,Pol,ens10,2p6,high,1AS,9309.21712645414
2017,Pol,ens10,2p6,low,1A,7430.061343631073
2017,Pol,ens10,2p6,low,1AS,9222.871572058959
2017,Pol,ens11,2p6,base,1A,8866.880259164729
2017,Pol,ens11,2p6,base,1AS,9294.7496255518
2017,Pol,ens11,2p6,discounted,1A,8863.955248403
2017,Pol,ens11,2p6,discounted,1AS,9277.62215962172
2017,Pol,ens11,2p6,high,1A,8879.30194884287
2017,Pol,ens11,2p6,high,1AS,9304.792802803398
2017,Pol,ens11,2p6,low,1A,8773.24946674982
2017,Pol,ens11,2p6,low,1AS,9218.544387659835
2017,Pol,ens12,2p6,base,1A,8869.419347876898
2017,Pol,ens12,2p6,base,1AS,10645.632133912282
2017,Pol,ens12,2p6,discounted,1A,8866.496831731001
2017,Pol,ens12,2p6,discounted,1AS,10841.868643931977
2017,Pol,ens12,2p6,high,1A,8881.830098364391
2017,Pol,ens12,2p6,high,1AS,10696.540388512143
2017,Pol,ens12,2p6,low,1A,8775.853024249393
2017,Pol,ens12,2p6,low,1AS,10262.328189082878
2017,Pol,ens13,2p6,base,1A,5900.259613311978
2017,Pol,ens13,2p6,base,1AS,6097.648748020216
2017,Pol,ens13,2p6,discounted,1A,5900.259613311978
2017,Pol,ens13,2p6,discounted,1AS,6097.648748020216
2017,Pol,ens13,2p6,high,1A,5900.259613311978
2017,Pol,ens13,2p6,high,1AS,6097.648748020216
2017,Pol,ens13,2p6,low,1A,5900.259613311978
2017,Pol,ens13,2p6,low,1AS,6097.648748020216
2017,Pol,ens2,2p6,base,1A,5899.360204585948
2017,Pol,ens2,2p6,base,1AS,6096.511415138882
2017,Pol,ens2,2p6,discounted,1A,5899.360204585948
2017,Pol,ens2,2p6,discounted,1AS,6096.511415138882
2017,Pol,ens2,2p6,high,1A,5899.360204585948
2017,Pol,ens2,2p6,high,1AS,6096.511415138882
2017,Pol,ens2,2p6,low,1A,5899.360204585948
2017,Pol,ens2,2p6,low,1AS,6096.511415138882
2017,Pol,ens3,2p6,base,1A,8879.695388813336
2017,Pol,ens3,2p6,base,1AS,10642.73827619307
2017,Pol,ens3,2p6,discounted,1A,8862.686122160176
2017,Pol,ens3,2p6,discounted,1AS,10838.77511332638
2017,Pol,ens3,2p6,high,1A,8890.300806801026
2017,Pol,ens3,2p6,high,1AS,10693.661318117729
2017,Pol,ens3,2p6,low,1A,8799.851231409839
2017,Pol,ens3,2p6,low,1AS,10259.197967166345
2017,Pol,ens4,2p6,base,1A,8866.19779169858
2017,Pol,ens4,2p6,base,1AS,9290.458239440166
2017,Pol,ens4,2p6,discounted,1A,8863.271982203954
2017,Pol,ens4,2p6,discounted,1AS,9273.289885914783
2017,Pol,ens4,2p6,high,1A,8878.62298014253
2017,Pol,ens4,2p6,high,1AS,9300.526303011111
2017,Pol,ens4,2p6,low,1A,8772.5461881242245
2017,Pol,ens4,2p6,low,1AS,9214.086101153693
2017,Pol,ens5,2p6,base,1A,8866.39418473641
2017,Pol,ens5,2p6,base,1AS,10640.038099496036
2017,Pol,ens5,2p6,discounted,1A,8863.468498936463
2017,Pol,ens5,2p6,discounted,1AS,10836.260642986608
2017,Pol,ens5,2p6,high,1A,8878.81883126514
2017,Pol,ens5,2p6,high,1AS,10690.98135395743
2017,Pol,ens5,2p6,low,1A,8772.745800365192
2017,Pol,ens5,2p6,low,1AS,10256.529757506987
2017,Pol,ens6,2p6,base,1A,5830.332870104672
2017,Pol,ens6,2p6,base,1AS,7601.2290332556695
2017,Pol,ens6,2p6,discounted,1A,5799.182028814268
2017,Pol,ens6,2p6,discounted,1AS,7553.203288395282
2017,Pol,ens6,2p6,high,1A,5839.166128399057
2017,Pol,ens6,2p6,high,1AS,7619.741985439241
2017,Pol,ens6,2p6,low,1A,5763.968914557723
2017,Pol,ens6,2p6,low,1AS,7461.05775354273
2017,Pol,ens7,2p6,base,1A,7424.856288738377
2017,Pol,ens7,2p6,base,1AS,9072.284534554448
2017,Pol,ens7,2p6,discounted,1A,7424.856288738377
2017,Pol,ens7,2p6,discounted,1AS,9285.30694236058
2017,Pol,ens7,2p6,high,1A,7424.856288738377
2017,Pol,ens7,2p6,high,1AS,9113.13031128935
2017,Pol,ens7,2p6,low,1A,7424.856288738377
2017,Pol,ens7,2p6,low,1AS,8765.032693114917
2017,Pol,ens8,2p6,base,1A,7341.169714522326
2017,Pol,ens8,2p6,base,1AS,7672.61317425712
2017,Pol,ens8,2p6,discounted,1A,7338.243697597904
2017,Pol,ens8,2p6,discounted,1AS,7655.4951222382615
2017,Pol,ens8,2p6,high,1A,7353.595812880321
2017,Pol,ens8,2p6,high,1AS,7682.650618568252
2017,Pol,ens8,2p6,low,1A,7247.512763668703
2017,Pol,ens8,2p6,low,1AS,7596.446310214307
2017,Pol,ens9,2p6,base,1A,5836.396489877996
2017,Pol,ens9,2p6,base,1AS,7583.00450832596
2017,Pol,ens9,2p6,discounted,1A,5805.310112188512
2017,Pol,ens9,2p6,discounted,1AS,7562.053937784104
2017,Pol,ens9,2p6,high,1A,5845.209932864446
2017,Pol,ens9,2p6,high,1AS,7605.020445941594
2017,Pol,ens9,2p6,low,1A,5770.159703406096
2017,Pol,ens9,2p6,low,1AS,7415.790438216561
2017,Ref,ens1,2p6,base,1A,7424.972586213973
2017,Ref,ens1,2p6,base,1AS,7720.726100403929
2017,Ref,ens1,2p6,discounted,1A,7424.972586213973
2017,Ref,ens1,2p6,discounted,1AS,7720.726100403929
2017,Ref,ens1,2p6,high,1A,7424.972586213973
2017,Ref,ens1,2p6,high,1AS,7720.726100403929
2017,Ref,ens1,2p6,low,1A,7424.972586213973
2017,Ref,ens1,2p6,low,1AS,7720.726100403929
2017,Ref,ens1,8p5,base,1A,7321.7416523323045
2017,Ref,ens1,8p5,base,1AS,8993.890377947024
2017,Ref,ens1,8p5,discounted,1A,7332.978083945098
2017,Ref,ens1,8p5,discounted,1AS,9216.589537155904
2017,Ref,ens1,8p5,high,1A,7336.029169914987
2017,Ref,ens1,8p5,high,1AS,9048.326798130473
2017,Ref,ens1,8p5,low,1A,7214.030902787711
2017,Ref,ens1,8p5,low,1AS,8583.039230333212
2017,Ref,ens10,2p6,base,1A,7430.178295875499
2017,Ref,ens10,2p6,base,1AS,9299.352414851004
2017,Ref,ens10,2p6,discounted,1A,7430.178295875499
2017,Ref,ens10,2p6,discounted,1AS,9282.204464536022
2017,Ref,ens10,2p6,high,1A,7430.178295875499
2017,Ref,ens10,2p6,high,1AS,9309.408057699555
2017,Ref,ens10,2p6,low,1A,7430.178295875499
2017,Ref,ens10,2p6,low,1AS,9223.0635247831
2017,Ref,ens10,8p5,base,1A,8850.749819918137
2017,Ref,ens10,8p5,base,1AS,9281.347683898295
2017,Ref,ens10,8p5,discounted,1A,8861.976220769471
2017,Ref,ens10,8p5,discounted,1AS,9277.58373086592
2017,Ref,ens10,8p5,high,1A,8865.024496975411
2017,Ref,ens10,8p5,high,1AS,9293.156287840144
2017,Ref,ens10,8p5,low,1A,8743.109924595898
2017,Ref,ens10,8p5,low,1AS,9191.540250376007
2017,Ref,ens11,2p6,base,1A,8867.033186234721
2017,Ref,ens11,2p6,base,1AS,9294.939965240936
2017,Ref,ens11,2p6,discounted,1A,8864.10818283563
2017,Ref,ens11,2p6,discounted,1AS,9277.812727121966
2017,Ref,ens11,2p6,high,1A,8879.454840949158
2017,Ref,ens11,2p6,high,1AS,9304.983001365483
2017,Ref,ens11,2p6,low,1A,8773.402464806475
2017,Ref,ens11,2p6,low,1AS,9218.735616491334
2017,Ref,ens11,8p5,base,1A,7427.4497479184765
2017,Ref,ens11,8p5,base,1AS,9277.754455507755
2017,Ref,ens11,8p5,discounted,1A,7427.4497479184765
2017,Ref,ens11,8p5,discounted,1AS,9273.980416412223
2017,Ref,ens11,8p5,high,1A,7427.4497479184765
2017,Ref,ens11,8p5,high,1AS,9289.59541187141
2017,Ref,ens11,8p5,low,1A,7427.4497479184765
2017,Ref,ens11,8p5,low,1AS,9187.736173893558
2017,Ref,ens12,2p6,base,1A,8869.572220130469
2017,Ref,ens12,2p6,base,1AS,10645.874592951619
2017,Ref,ens12,2p6,discounted,1A,8866.64971158129
2017,Ref,ens12,2p6,discounted,1AS,10842.109512442014
2017,Ref,ens12,2p6,high,1A,8881.982934674115
2017,Ref,ens12,2p6,high,1AS,10696.782573571905
2017,Ref,ens12,2p6,low,1A,8776.005975540624
2017,Ref,ens12,2p6,low,1AS,10262.569281799084
2017,Ref,ens12,8p5,base,1A,8862.473573941561
2017,Ref,ens12,8p5,base,1AS,9275.173035727585
2017,Ref,ens12,8p5,discounted,1A,8859.5441368734
2017,Ref,ens12,8p5,discounted,1AS,9271.39959776172
2017,Ref,ens12,8p5,high,1A,8874.914681699445
2017,Ref,ens12,8p5,high,1AS,9287.012063482758
2017,Ref,ens12,8p5,low,1A,8768.728741961811
2017,Ref,ens12,8p5,low,1AS,9185.167304387529
2017,Ref,ens13,2p6,base,1A,5900.343491770406
2017,Ref,ens13,2p6,base,1AS,6097.750753693298
2017,Ref,ens13,2p6,discounted,1A,5900.343491770406
2017,Ref,ens13,2p6,discounted,1AS,6097.750753693298
2017,Ref,ens13,2p6,high,1A,5900.343491770406
2017,Ref,ens13,2p6,high,1AS,6097.750753693298
2017,Ref,ens13,2p6,low,1A,5900.343491770406
2017,Ref,ens13,2p6,low,1AS,6097.750753693298
2017,Ref,ens13,8p5,base,1A,5899.414926312266
2017,Ref,ens13,8p5,base,1AS,6096.583288683701
2017,Ref,ens13,8p5,discounted,1A,5899.414926312266
2017,Ref,ens13,8p5,discounted,1AS,6096.583288683701
2017,Ref,ens13,8p5,high,1A,5899.414926312266
2017,Ref,ens13,8p5,high,1AS,6096.583288683701
2017,Ref,ens13,8p5,low,1A,5899.414926312266
2017,Ref,ens13,8p5,low,1AS,6096.583288683701
2017,Ref,ens2,2p6,base,1A,5899.434287652618
2017,Ref,ens2,2p6,base,1AS,6096.60329711259
2017,Ref,ens2,2p6,discounted,1A,5899.434287652618
2017,Ref,ens2,2p6,discounted,1AS,6096.60329711259
2017,Ref,ens2,2p6,high,1A,5899.434287652618
2017,Ref,ens2,2p6,high,1AS,6096.60329711259
2017,Ref,ens2,2p6,low,1A,5899.434287652618
2017,Ref,ens2,2p6,low,1AS,6096.60329711259
2017,Ref,ens2,8p5,base,1A,7356.949947107623
2017,Ref,ens2,8p5,base,1AS,9280.75082192475
2017,Ref,ens2,8p5,discounted,1A,7325.810063604016
2017,Ref,ens2,8p5,discounted,1AS,9276.97859171449
2017,Ref,ens2,8p5,high,1A,7365.779832390723
2017,Ref,ens2,8p5,high,1AS,9292.585972361458
2017,Ref,ens2,8p5,low,1A,7290.607577489438
2017,Ref,ens2,8p5,low,1AS,9190.770201997508
2017,Ref,ens3,2p6,base,1A,8879.847824712117
2017,Ref,ens3,2p6,base,1AS,10642.979690226664
2017,Ref,ens3,2p6,discounted,1A,8862.838601180452
2017,Ref,ens3,2p6,discounted,1AS,10839.014962207393
2017,Ref,ens3,2p6,high,1A,8890.453210243346
2017,Ref,ens3,2p6,high,1AS,10693.90246539305
2017,Ref,ens3,2p6,low,1A,8800.0037743101675
2017,Ref,ens3,2p6,low,1AS,10259.438019478916
2017,Ref,ens3,8p5,base,1A,8845.934640479541
2017,Ref,ens3,8p5,base,1AS,9294.069940013907
2017,Ref,ens3,8p5,discounted,1A,8857.17736106509
2017,Ref,ens3,8p5,discounted,1AS,9276.923832783968
2017,Ref,ens3,8p5,high,1A,8860.230209737736
2017,Ref,ens3,8p5,high,1AS,9304.124453340977
2017,Ref,ens3,8p5,low,1A,8738.179775400864
2017,Ref,ens3,8p5,low,1AS,9217.78844588684
2017,Ref,ens4,2p6,base,1A,8866.335669405675
2017,Ref,ens4,2p6,base,1AS,9290.632938365006
2017,Ref,ens4,2p6,discounted,1A,8863.409871497817
2017,Ref,ens4,2p6,discounted,1AS,9273.4648329733
2017,Ref,ens4,2p6,high,1A,8878.760805013293
2017,Ref,ens4,2p6,high,1AS,9300.700848936687
2017,Ref,ens4,2p6,low,1A,8772.684274996118
2017,Ref,ens4,2p6,low,1AS,9214.261780447288
2017,Ref,ens4,8p5,base,1A,5899.40524564209
2017,Ref,ens4,8p5,base,1AS,6096.5732844692575
2017,Ref,ens4,8p5,discounted,1A,5899.40524564209
2017,Ref,ens4,8p5,discounted,1AS,6096.5732844692575
2017,Ref,ens4,8p5,high,1A,5899.40524564209
2017,Ref,ens4,8p5,high,1AS,6096.5732844692575
2017,Ref,ens4,8p5,low,1A,5899.40524564209
2017,Ref,ens4,8p5,low,1AS,6096.5732844692575
2017,Ref,ens5,2p6,base,1A,8866.531953988839
2017,Ref,ens5,2p6,base,1AS,10640.261258093791
2017,Ref,ens5,2p6,discounted,1A,8863.606279674303
2017,Ref,ens5,2p6,discounted,1AS,10836.481982689718
2017,Ref,ens5,2p6,high,1A,8878.95654812804
2017,Ref,ens5,2p6,high,1AS,10691.20417414784
2017,Ref,ens5,2p6,low,1A,8772.88377626392
2017,Ref,ens5,2p6,low,1AS,10256.752135529188
2017,Ref,ens5,8p5,base,1A,8864.069934532728
2017,Ref,ens5,8p5,base,1AS,9293.049532421186
2017,Ref,ens5,8p5,discounted,1A,8861.141937240965
2017,Ref,ens5,8p5,discounted,1AS,9275.90366839516
2017,Ref,ens5,8p5,high,1A,8876.504720201789
2017,Ref,ens5,8p5,high,1AS,9303.103902099807
2017,Ref,ens5,8p5,low,1A,8770.361939454167
2017,Ref,ens5,8p5,low,1AS,9216.76910324563
2017,Ref,ens6,2p6,base,1A,5830.407455128063
2017,Ref,ens6,2p6,base,1AS,7601.366119614788
2017,Ref,ens6,2p6,discounted,1A,5799.256705248883
2017,Ref,ens6,2p6,discounted,1AS,7553.3409786334005
2017,Ref,ens6,2p6,high,1A,5839.240681582012
2017,Ref,ens6,2p6,high,1AS,7619.878812929919
2017,Ref,ens6,2p6,low,1A,5764.043655157123
2017,Ref,ens6,2p6,low,1AS,7461.196507171152
2017,Ref,ens6,8p5,base,1A,7428.254676218706
2017,Ref,ens6,8p5,base,1AS,7724.677438241434
2017,Ref,ens6,8p5,discounted,1A,7428.254676218706
2017,Ref,ens6,8p5,discounted,1AS,7724.677438241434
2017,Ref,ens6,8p5,high,1A,7428.254676218706
2017,Ref,ens6,8p5,high,1AS,7724.677438241434
2017,Ref,ens6,8p5,low,1A,7428.254676218706
2017,Ref,ens6,8p5,low,1AS,7724.677438241434
2017,Ref,ens7,2p6,base,1A,7424.960402213412
2017,Ref,ens7,2p6,base,1AS,9072.465484416838
2017,Ref,ens7,2p6,discounted,1A,7424.960402213412
2017,Ref,ens7,2p6,discounted,1AS,9285.485691609829
2017,Ref,ens7,2p6,high,1A,7424.960402213412
2017,Ref,ens7,2p6,high,1AS,9113.311052248006
2017,Ref,ens7,2p6,low,1A,7424.960402213412
2017,Ref,ens7,2p6,low,1AS,8765.211973860514
2017,Ref,ens7,8p5,base,1A,7425.258421984047
2017,Ref,ens7,8p5,base,1AS,9078.24548721394
2017,Ref,ens7,8p5,discounted,1A,7425.258421984047
2017,Ref,ens7,8p5,discounted,1AS,9290.854173395112
2017,Ref,ens7,8p5,high,1A,7425.258421984047
2017,Ref,ens7,8p5,high,1AS,9119.038826969869
2017,Ref,ens7,8p5,low,1A,7425.258421984047
2017,Ref,ens7,8p5,low,1AS,8770.978307189636
2017,Ref,ens8,2p6,base,1A,7341.290200878779
2017,Ref,ens8,2p6,base,1AS,7672.761763925369
2017,Ref,ens8,2p6,discounted,1A,7338.364191215369
2017,Ref,ens8,2p6,discounted,1AS,7655.6439384949745
2017,Ref,ens8,2p6,high,1A,7353.716264700491
2017,Ref,ens8,2p6,high,1AS,7682.799067883763
2017,Ref,ens8,2p6,low,1A,7247.633317598599
2017,Ref,ens8,2p6,low,1AS,7596.595784515083
2017,Ref,ens8,8p5,base,1A,8885.195414875137
2017,Ref,ens8,8p5,base,1AS,12286.961032564068
2017,Ref,ens8,8p5,discounted,1A,8854.084192829328
2017,Ref,ens8,8p5,discounted,1AS,12460.366238850636
2017,Ref,ens8,8p5,high,1A,8894.01648728855
2017,Ref,ens8,8p5,high,1AS,12334.847826601223
2017,Ref,ens8,8p5,low,1A,8818.909568958674
2017,Ref,ens8,8p5,low,1AS,11923.6983874784
2017,Ref,ens9,2p6,base,1A,5836.481941897261
2017,Ref,ens9,2p6,base,1AS,7583.156864046
2017,Ref,ens9,2p6,discounted,1A,5805.395624869934
2017,Ref,ens9,2p6,discounted,1AS,7562.206514000458
2017,Ref,ens9,2p6,high,1A,5845.295361459754
2017,Ref,ens9,2p6,high,1AS,7605.172527001137
2017,Ref,ens9,2p6,low,1A,5770.2452434625375
2017,Ref,ens9,2p6,low,1AS,7415.944420735087
2017,Ref,ens9,8p5,base,1A,8853.523230130557
2017,Ref,ens9,8p5,base,1AS,10663.754338248613
2017,Ref,ens9,8p5,discounted,1A,8864.735599606318
2017,Ref,ens9,8p5,discounted,1AS,10846.204763483473
2017,Ref,ens9,8p5,high,1A,8867.779944528758
2017,Ref,ens9,8p5,high,1AS,10712.879633129112
2017,Ref,ens9,8p5,low,1A,8745.982166145908
2017,Ref,ens9,8p5,low,1AS,10293.652233875438
2018,Pol,ens1,2p6,base,1A,7398.12786106073
2018,Pol,ens1,2p6,base,1AS,10813.407179975711
2018,Pol,ens1,2p6,discounted,1A,7398.12786106073
2018,Pol,ens1,2p6,discounted,1AS,10792.62395362664
2018,Pol,ens1,2p6,high,1A,7398.12786106073
2018,Pol,ens1,2p6,high,1AS,10835.176259891885
2018,Pol,ens1,2p6,low,1A,7398.12786106073
2018,Pol,ens1,2p6,low,1AS,10648.036948493613
2018,Pol,ens10,2p6,base,1A,8837.012578195126
2018,Pol,ens10,2p6,base,1AS,9251.415143191936
2018,Pol,ens10,2p6,discounted,1A,8834.099539767021
2018,Pol,ens10,2p6,discounted,1AS,9247.668115639914
2018,Pol,ens10,2p6,high,1A,8849.383492364565
2018,Pol,ens10,2p6,high,1AS,9263.170586573608
2018,Pol,ens10,2p6,low,1A,8743.768035947416
2018,Pol,ens10,2p6,low,1AS,9162.009008439787
